f-res (Hz):	1421
1385.000	184803.198
1386.000	190207.157
1387.000	195610.258
1388.000	201003.580
1389.000	206377.981
1390.000	211724.114
1391.000	217032.457
1392.000	222293.338
1393.000	227496.964
1394.000	232633.450
1395.000	237692.848
1396.000	242665.182
1397.000	247540.473
1398.000	252308.781
1399.000	256960.229
1400.000	261485.045
1401.000	265873.588
1402.000	270116.390
1403.000	274204.182
1404.000	278127.934
1405.000	281878.884
1406.000	285448.573
1407.000	288828.873
1408.000	292012.023
1409.000	294990.655
1410.000	297757.824
1411.000	300307.033
1412.000	302632.261
1413.000	304727.985
1414.000	306589.202
1415.000	308211.450
1416.000	309590.824
1417.000	310723.993
1418.000	311608.213
1419.000	312241.340
1420.000	312621.833
1421.000	312748.767
1422.000	312621.833
1423.000	312241.340
1424.000	311608.213
1425.000	310723.993
1426.000	309590.824
1427.000	308211.450
1428.000	306589.202
1429.000	304727.985
1430.000	302632.261
1431.000	300307.033
1432.000	297757.824
1433.000	294990.655
1434.000	292012.023
1435.000	288828.873
1436.000	285448.573
1437.000	281878.884
1438.000	278127.934
1439.000	274204.182
1440.000	270116.390
1441.000	265873.588
1442.000	261485.045
1443.000	256960.229
1444.000	252308.781
1445.000	247540.473
1446.000	242665.182
1447.000	237692.848
1448.000	232633.450
1449.000	227496.964
