f-res (Hz):	1427
1385.000	127904.608
1386.000	132094.090
1387.000	136314.831
1388.000	140561.167
1389.000	144827.198
1390.000	149106.792
1391.000	153393.604
1392.000	157681.086
1393.000	161962.502
1394.000	166230.947
1395.000	170479.360
1396.000	174700.545
1397.000	178887.189
1398.000	183031.882
1399.000	187127.138
1400.000	191165.419
1401.000	195139.153
1402.000	199040.761
1403.000	202862.680
1404.000	206597.384
1405.000	210237.413
1406.000	213775.394
1407.000	217204.067
1408.000	220516.310
1409.000	223705.162
1410.000	226763.850
1411.000	229685.808
1412.000	232464.708
1413.000	235094.474
1414.000	237569.312
1415.000	239883.725
1416.000	242032.538
1417.000	244010.913
1418.000	245814.372
1419.000	247438.811
1420.000	248880.513
1421.000	250136.168
1422.000	251202.882
1423.000	252078.188
1424.000	252760.057
1425.000	253246.906
1426.000	253537.600
1427.000	253631.465
1428.000	253528.280
1429.000	253228.286
1430.000	252732.182
1431.000	252041.122
1432.000	251156.712
1433.000	250081.000
1434.000	248816.475
1435.000	247366.050
1436.000	245733.055
1437.000	243921.225
1438.000	241934.683
1439.000	239777.924
1440.000	237455.802
1441.000	234973.508
1442.000	232336.554
1443.000	229550.747
1444.000	226622.175
1445.000	223557.180
1446.000	220362.336
1447.000	217044.427
1448.000	213610.421
1449.000	210067.447
