f-res (Hz):	1421
1385.000	187391.274
1386.000	192538.508
1387.000	197677.917
1388.000	202801.436
1389.000	207900.823
1390.000	212967.683
1391.000	217993.486
1392.000	222969.594
1393.000	227887.279
1394.000	232737.754
1395.000	237512.192
1396.000	242201.758
1397.000	246797.632
1398.000	251291.039
1399.000	255673.271
1400.000	259935.724
1401.000	264069.915
1402.000	268067.519
1403.000	271920.393
1404.000	275620.603
1405.000	279160.451
1406.000	282532.505
1407.000	285729.619
1408.000	288744.964
1409.000	291572.049
1410.000	294204.746
1411.000	296637.310
1412.000	298864.402
1413.000	300881.106
1414.000	302682.952
1415.000	304265.925
1416.000	305626.487
1417.000	306761.587
1418.000	307668.671
1419.000	308345.696
1420.000	308791.133
1421.000	309003.974
1422.000	308983.738
1423.000	308730.471
1424.000	308244.746
1425.000	307527.660
1426.000	306580.833
1427.000	305406.398
1428.000	304006.994
1429.000	302385.759
1430.000	300546.315
1431.000	298492.756
1432.000	296229.631
1433.000	293761.931
1434.000	291095.067
1435.000	288234.851
1436.000	285187.477
1437.000	281959.496
1438.000	278557.794
1439.000	274989.567
1440.000	271262.297
1441.000	267383.724
1442.000	263361.819
1443.000	259204.761
1444.000	254920.904
1445.000	250518.752
1446.000	246006.931
1447.000	241394.162
1448.000	236689.229
1449.000	231900.958
