f-res (Hz):	1392
1355.000	209839.198
1356.000	217699.362
1357.000	225626.520
1358.000	233606.857
1359.000	241625.896
1360.000	249668.539
1361.000	257719.105
1362.000	265761.373
1363.000	273778.635
1364.000	281753.747
1365.000	289669.185
1366.000	297507.108
1367.000	305249.419
1368.000	312877.834
1369.000	320373.952
1370.000	327719.324
1371.000	334895.532
1372.000	341884.261
1373.000	348667.376
1374.000	355227.002
1375.000	361545.598
1376.000	367606.038
1377.000	373391.688
1378.000	378886.478
1379.000	384074.981
1380.000	388942.481
1381.000	393475.045
1382.000	397659.588
1383.000	401483.937
1384.000	404936.888
1385.000	408008.263
1386.000	410688.958
1387.000	412970.991
1388.000	414847.538
1389.000	416312.967
1390.000	417362.870
1391.000	417994.083
1392.000	418204.699
1393.000	417994.083
1394.000	417362.870
1395.000	416312.967
1396.000	414847.538
1397.000	412970.991
1398.000	410688.958
1399.000	408008.263
1400.000	404936.888
1401.000	401483.937
1402.000	397659.588
1403.000	393475.045
1404.000	388942.481
