f-res (Hz):	1389
1355.000	168071.645
1356.000	174248.583
1357.000	180458.007
1358.000	186687.463
1359.000	192923.994
1360.000	199154.183
1361.000	205364.189
1362.000	211539.802
1363.000	217666.486
1364.000	223729.440
1365.000	229713.648
1366.000	235603.945
1367.000	241385.074
1368.000	247041.754
1369.000	252558.744
1370.000	257920.908
1371.000	263113.290
1372.000	268121.177
1373.000	272930.168
1374.000	277526.249
1375.000	281895.850
1376.000	286025.923
1377.000	289903.997
1378.000	293518.249
1379.000	296857.555
1380.000	299911.556
1381.000	302670.706
1382.000	305126.323
1383.000	307270.633
1384.000	309096.815
1385.000	310599.035
1386.000	311772.473
1387.000	312613.357
1388.000	313118.975
1389.000	313287.696
1390.000	313118.975
1391.000	312613.357
1392.000	311772.473
1393.000	310599.035
1394.000	309096.815
1395.000	307270.633
1396.000	305126.323
1397.000	302670.706
1398.000	299911.556
1399.000	296857.555
1400.000	293518.249
1401.000	289903.997
1402.000	286025.923
1403.000	281895.850
1404.000	277526.249
