f-res (Hz):	1388
1355.000	209785.374
1356.000	218284.734
1357.000	226851.210
1358.000	235466.112
1359.000	244109.850
1360.000	252761.993
1361.000	261401.344
1362.000	270006.014
1363.000	278553.512
1364.000	287020.829
1365.000	295384.545
1366.000	303620.926
1367.000	311706.035
1368.000	319615.842
1369.000	327326.345
1370.000	334813.686
1371.000	342054.274
1372.000	349024.905
1373.000	355702.887
1374.000	362066.164
1375.000	368093.433
1376.000	373764.263
1377.000	379059.214
1378.000	383959.943
1379.000	388449.311
1380.000	392511.487
1381.000	396132.033
1382.000	399297.998
1383.000	401997.989
1384.000	404222.240
1385.000	405962.676
1386.000	407212.955
1387.000	407968.510
1388.000	408226.578
1389.000	407986.214
1390.000	407248.297
1391.000	406015.527
1392.000	404292.408
1393.000	402085.218
1394.000	399401.973
1395.000	396252.378
1396.000	392647.769
1397.000	388601.045
1398.000	384126.591
1399.000	379240.191
1400.000	373958.940
1401.000	368301.137
1402.000	362286.188
1403.000	355934.488
1404.000	349267.313
