f-res (Hz):	1388
1355.000	188041.540
1356.000	196056.240
1357.000	204150.191
1358.000	212305.459
1359.000	220503.142
1360.000	228723.429
1361.000	236945.669
1362.000	245148.447
1363.000	253309.670
1364.000	261406.655
1365.000	269416.235
1366.000	277314.855
1367.000	285078.692
1368.000	292683.762
1369.000	300106.051
1370.000	307321.627
1371.000	314306.778
1372.000	321038.132
1373.000	327492.790
1374.000	333648.453
1375.000	339483.553
1376.000	344977.375
1377.000	350110.178
1378.000	354863.319
1379.000	359219.359
1380.000	363162.174
1381.000	366677.052
1382.000	369750.786
1383.000	372371.754
1384.000	374529.995
1385.000	376217.271
1386.000	377427.121
1387.000	378154.897
1388.000	378397.801
1389.000	378154.897
1390.000	377427.121
1391.000	376217.271
1392.000	374529.995
1393.000	372371.754
1394.000	369750.786
1395.000	366677.052
1396.000	363162.174
1397.000	359219.359
1398.000	354863.319
1399.000	350110.178
1400.000	344977.375
1401.000	339483.553
1402.000	333648.453
1403.000	327492.790
1404.000	321038.132
