f-res (Hz):	1393
1355.000	194436.806
1356.000	201560.998
1357.000	208745.813
1358.000	215979.385
1359.000	223249.286
1360.000	230542.560
1361.000	237845.750
1362.000	245144.940
1363.000	252425.790
1364.000	259673.581
1365.000	266873.261
1366.000	274009.494
1367.000	281066.712
1368.000	288029.166
1369.000	294880.989
1370.000	301606.248
1371.000	308189.009
1372.000	314613.397
1373.000	320863.657
1374.000	326924.223
1375.000	332779.775
1376.000	338415.309
1377.000	343816.195
1378.000	348968.247
1379.000	353857.778
1380.000	358471.666
1381.000	362797.407
1382.000	366823.177
1383.000	370537.881
1384.000	373931.207
1385.000	376993.674
1386.000	379716.673
1387.000	382092.510
1388.000	384114.440
1389.000	385776.703
1390.000	387074.545
1391.000	388004.248
1392.000	388563.141
1393.000	388749.617
1394.000	388563.141
1395.000	388004.248
1396.000	387074.545
1397.000	385776.703
1398.000	384114.440
1399.000	382092.510
1400.000	379716.673
1401.000	376993.674
1402.000	373931.207
1403.000	370537.881
1404.000	366823.177
