f-res (Hz):	1392
1355.000	182803.160
1356.000	190730.487
1357.000	198770.272
1358.000	206908.169
1359.000	215128.890
1360.000	223416.234
1361.000	231753.131
1362.000	240121.687
1363.000	248503.239
1364.000	256878.417
1365.000	265227.205
1366.000	273529.024
1367.000	281762.800
1368.000	289907.056
1369.000	297939.998
1370.000	305839.607
1371.000	313583.740
1372.000	321150.230
1373.000	328516.988
1374.000	335662.109
1375.000	342563.983
1376.000	349201.396
1377.000	355553.646
1378.000	361600.643
1379.000	367323.018
1380.000	372702.226
1381.000	377720.644
1382.000	382361.670
1383.000	386609.810
1384.000	390450.769
1385.000	393871.528
1386.000	396860.419
1387.000	399407.189
1388.000	401503.061
1389.000	403140.784
1390.000	404314.675
1391.000	405020.650
1392.000	405256.248
1393.000	405020.650
1394.000	404314.675
1395.000	403140.784
1396.000	401503.061
1397.000	399407.189
1398.000	396860.419
1399.000	393871.528
1400.000	390450.769
1401.000	386609.810
1402.000	382361.670
1403.000	377720.644
1404.000	372702.226
