f-res (Hz):	1398
1355.000	115939.440
1356.000	120464.638
1357.000	125053.746
1358.000	129700.777
1359.000	134399.357
1360.000	139142.739
1361.000	143923.811
1362.000	148735.109
1363.000	153568.834
1364.000	158416.867
1365.000	163270.791
1366.000	168121.912
1367.000	172961.278
1368.000	177779.710
1369.000	182567.828
1370.000	187316.074
1371.000	192014.748
1372.000	196654.040
1373.000	201224.057
1374.000	205714.865
1375.000	210116.517
1376.000	214419.092
1377.000	218612.735
1378.000	222687.689
1379.000	226634.332
1380.000	230443.221
1381.000	234105.123
1382.000	237611.055
1383.000	240952.320
1384.000	244120.542
1385.000	247107.702
1386.000	249906.172
1387.000	252508.747
1388.000	254908.675
1389.000	257099.687
1390.000	259076.025
1391.000	260832.464
1392.000	262364.342
1393.000	263667.570
1394.000	264738.662
1395.000	265574.740
1396.000	266173.555
1397.000	266533.492
1398.000	266653.579
1399.000	266533.492
1400.000	266173.555
1401.000	265574.740
1402.000	264738.662
1403.000	263667.570
1404.000	262364.342
