"Blue","Green","Red","Date","Hour","Min","Date_Hr"
9.7e-05,8.634e-05,7.268e-05,2017-04-26,11,1,2017-04-26 11:01:00
0.0001004,9.017e-05,7.584e-05,2017-04-26,11,2,2017-04-26 11:02:00
4.727e-05,3.117e-05,1.925e-05,2017-04-26,11,3,2017-04-26 11:03:00
0.0001447,0.0001406,0.0001273,2017-04-26,11,4,2017-04-26 11:04:00
4.504e-05,2.989e-05,1.825e-05,2017-04-26,11,5,2017-04-26 11:05:00
4.311e-05,2.885e-05,1.703e-05,2017-04-26,11,6,2017-04-26 11:06:00
4.42e-05,2.829e-05,1.659e-05,2017-04-26,11,7,2017-04-26 11:07:00
5.497e-05,4.111e-05,2.975e-05,2017-04-26,11,8,2017-04-26 11:08:00
7.647e-05,6.665e-05,5.554e-05,2017-04-26,11,9,2017-04-26 11:09:00
0.0001794,0.0001855,0.0001814,2017-04-26,11,10,2017-04-26 11:10:00
4.364e-05,2.874e-05,1.649e-05,2017-04-26,11,11,2017-04-26 11:11:00
4.385e-05,2.752e-05,1.557e-05,2017-04-26,11,12,2017-04-26 11:12:00
4.242e-05,2.806e-05,1.661e-05,2017-04-26,11,13,2017-04-26 11:13:00
4.666e-05,3.134e-05,2.063e-05,2017-04-26,11,14,2017-04-26 11:14:00
5.501e-05,3.588e-05,2.153e-05,2017-04-26,11,15,2017-04-26 11:15:00
4.594e-05,2.888e-05,1.684e-05,2017-04-26,11,16,2017-04-26 11:16:00
5.034e-05,3.364e-05,2.144e-05,2017-04-26,11,17,2017-04-26 11:17:00
4.692e-05,3.06e-05,1.852e-05,2017-04-26,11,18,2017-04-26 11:18:00
4.567e-05,2.888e-05,1.718e-05,2017-04-26,11,19,2017-04-26 11:19:00
4.467e-05,2.808e-05,1.702e-05,2017-04-26,11,20,2017-04-26 11:20:00
4.324e-05,2.772e-05,1.585e-05,2017-04-26,11,21,2017-04-26 11:21:00
4.43e-05,2.808e-05,1.654e-05,2017-04-26,11,22,2017-04-26 11:22:00
6.925e-05,5.879e-05,4.907e-05,2017-04-26,11,23,2017-04-26 11:23:00
4.189e-05,2.647e-05,1.554e-05,2017-04-26,11,24,2017-04-26 11:24:00
4.258e-05,2.657e-05,1.569e-05,2017-04-26,11,25,2017-04-26 11:25:00
5.175e-05,3.931e-05,2.946e-05,2017-04-26,11,26,2017-04-26 11:26:00
4.18e-05,2.675e-05,1.554e-05,2017-04-26,11,27,2017-04-26 11:27:00
4.122e-05,2.704e-05,1.586e-05,2017-04-26,11,28,2017-04-26 11:28:00
4.114e-05,2.636e-05,1.609e-05,2017-04-26,11,29,2017-04-26 11:29:00
4.236e-05,2.708e-05,1.564e-05,2017-04-26,11,30,2017-04-26 11:30:00
4.237e-05,2.669e-05,1.61e-05,2017-04-26,11,31,2017-04-26 11:31:00
4.098e-05,2.686e-05,1.547e-05,2017-04-26,11,32,2017-04-26 11:32:00
4.178e-05,2.694e-05,1.618e-05,2017-04-26,11,33,2017-04-26 11:33:00
4.157e-05,2.73e-05,1.616e-05,2017-04-26,11,34,2017-04-26 11:34:00
2.861e-05,1.634e-05,1.634e-05,2017-04-26,11,35,2017-04-26 11:35:00
5.397e-05,4.079e-05,3.006e-05,2017-04-26,11,41,2017-04-26 11:41:00
0.0001194,0.0001173,0.0001138,2017-04-26,11,42,2017-04-26 11:42:00
4.362e-05,2.851e-05,1.76e-05,2017-04-26,11,43,2017-04-26 11:43:00
4.383e-05,3.032e-05,2.033e-05,2017-04-26,11,44,2017-04-26 11:44:00
4.037e-05,2.612e-05,1.627e-05,2017-04-26,11,45,2017-04-26 11:45:00
4.044e-05,2.631e-05,1.544e-05,2017-04-26,11,46,2017-04-26 11:46:00
4.082e-05,2.727e-05,1.661e-05,2017-04-26,11,47,2017-04-26 11:47:00
4.287e-05,2.776e-05,1.573e-05,2017-04-26,11,48,2017-04-26 11:48:00
4.528e-05,3.136e-05,2.046e-05,2017-04-26,11,49,2017-04-26 11:49:00
4.483e-05,3.025e-05,1.877e-05,2017-04-26,11,50,2017-04-26 11:50:00
7.443e-05,6.58e-05,5.783e-05,2017-04-26,11,51,2017-04-26 11:51:00
5.153e-05,3.688e-05,2.599e-05,2017-04-26,11,52,2017-04-26 11:52:00
4.525e-05,3.004e-05,1.847e-05,2017-04-26,11,53,2017-04-26 11:53:00
6.789e-05,5.593e-05,4.567e-05,2017-04-26,11,54,2017-04-26 11:54:00
7.161e-05,6.128e-05,5.227e-05,2017-04-26,11,55,2017-04-26 11:55:00
7.658e-05,6.689e-05,5.842e-05,2017-04-26,11,56,2017-04-26 11:56:00
7.146e-05,5.837e-05,4.952e-05,2017-04-26,11,57,2017-04-26 11:57:00
6.797e-05,5.565e-05,4.565e-05,2017-04-26,11,58,2017-04-26 11:58:00
0.00011,0.0001044,9.846e-05,2017-04-26,11,59,2017-04-26 11:59:00
6.618e-05,5.375e-05,4.397e-05,2017-04-26,12,0,2017-04-26 12:00:00
4.677e-05,3.109e-05,1.913e-05,2017-04-26,12,1,2017-04-26 12:01:00
4.668e-05,3.207e-05,1.947e-05,2017-04-26,12,2,2017-04-26 12:02:00
4.759e-05,3.118e-05,1.808e-05,2017-04-26,12,3,2017-04-26 12:03:00
4.717e-05,3.184e-05,1.857e-05,2017-04-26,12,4,2017-04-26 12:04:00
5.435e-05,3.542e-05,2.126e-05,2017-04-26,12,5,2017-04-26 12:05:00
5.373e-05,3.467e-05,2.101e-05,2017-04-26,12,6,2017-04-26 12:06:00
5.239e-05,3.392e-05,2.043e-05,2017-04-26,12,7,2017-04-26 12:07:00
5.229e-05,3.469e-05,2.114e-05,2017-04-26,12,8,2017-04-26 12:08:00
5.251e-05,3.352e-05,1.996e-05,2017-04-26,12,9,2017-04-26 12:09:00
5.065e-05,3.334e-05,1.915e-05,2017-04-26,12,10,2017-04-26 12:10:00
4.964e-05,3.207e-05,1.96e-05,2017-04-26,12,11,2017-04-26 12:11:00
4.762e-05,3.169e-05,1.808e-05,2017-04-26,12,12,2017-04-26 12:12:00
4.79e-05,3.2e-05,1.886e-05,2017-04-26,12,13,2017-04-26 12:13:00
4.901e-05,3.159e-05,1.802e-05,2017-04-26,12,14,2017-04-26 12:14:00
6.484e-05,5.059e-05,3.94e-05,2017-04-26,12,15,2017-04-26 12:15:00
5.118e-05,3.464e-05,2.323e-05,2017-04-26,12,16,2017-04-26 12:16:00
4.831e-05,3.16e-05,2.028e-05,2017-04-26,12,17,2017-04-26 12:17:00
6.604e-05,5.456e-05,4.641e-05,2017-04-26,12,18,2017-04-26 12:18:00
4.218e-05,2.757e-05,1.656e-05,2017-04-26,12,19,2017-04-26 12:19:00
4.195e-05,2.705e-05,1.609e-05,2017-04-26,12,20,2017-04-26 12:20:00
4.284e-05,2.682e-05,1.588e-05,2017-04-26,12,21,2017-04-26 12:21:00
4.09e-05,2.713e-05,1.656e-05,2017-04-26,12,22,2017-04-26 12:22:00
4.26e-05,2.862e-05,1.759e-05,2017-04-26,12,23,2017-04-26 12:23:00
8.517e-05,7.827e-05,7.375e-05,2017-04-26,12,24,2017-04-26 12:24:00
5.588e-05,4.319e-05,3.475e-05,2017-04-26,12,25,2017-04-26 12:25:00
4.068e-05,2.676e-05,1.634e-05,2017-04-26,12,26,2017-04-26 12:26:00
3.906e-05,2.584e-05,1.527e-05,2017-04-26,12,27,2017-04-26 12:27:00
3.939e-05,2.597e-05,1.536e-05,2017-04-26,12,28,2017-04-26 12:28:00
8.35e-05,7.712e-05,7.157e-05,2017-04-26,12,29,2017-04-26 12:29:00
4.101e-05,2.563e-05,1.517e-05,2017-04-26,12,30,2017-04-26 12:30:00
4.032e-05,2.548e-05,1.504e-05,2017-04-26,12,31,2017-04-26 12:31:00
3.987e-05,2.688e-05,1.654e-05,2017-04-26,12,32,2017-04-26 12:32:00
4.021e-05,2.629e-05,1.592e-05,2017-04-26,12,33,2017-04-26 12:33:00
4.671e-05,3.291e-05,2.242e-05,2017-04-26,12,34,2017-04-26 12:34:00
2.872e-05,1.637e-05,1.628e-05,2017-04-26,12,35,2017-04-26 12:35:00
0.0001292,0.0001311,0.0001323,2017-04-26,12,41,2017-04-26 12:41:00
4.34e-05,3.011e-05,1.961e-05,2017-04-26,12,42,2017-04-26 12:42:00
3.938e-05,2.599e-05,1.518e-05,2017-04-26,12,43,2017-04-26 12:43:00
3.979e-05,2.531e-05,1.483e-05,2017-04-26,12,44,2017-04-26 12:44:00
6.646e-05,5.699e-05,5.016e-05,2017-04-26,12,45,2017-04-26 12:45:00
4.019e-05,2.593e-05,1.65e-05,2017-04-26,12,46,2017-04-26 12:46:00
3.982e-05,2.558e-05,1.552e-05,2017-04-26,12,47,2017-04-26 12:47:00
3.836e-05,2.497e-05,1.531e-05,2017-04-26,12,48,2017-04-26 12:48:00
6.301e-05,5.471e-05,4.65e-05,2017-04-26,12,49,2017-04-26 12:49:00
6.17e-05,5.06e-05,4.339e-05,2017-04-26,12,50,2017-04-26 12:50:00
4.981e-05,3.887e-05,3.134e-05,2017-04-26,12,51,2017-04-26 12:51:00
8.349e-05,7.833e-05,7.478e-05,2017-04-26,12,52,2017-04-26 12:52:00
0.0001286,0.0001299,0.0001309,2017-04-26,12,53,2017-04-26 12:53:00
3.799e-05,2.531e-05,1.536e-05,2017-04-26,12,54,2017-04-26 12:54:00
3.54e-05,2.3e-05,1.363e-05,2017-04-26,12,55,2017-04-26 12:55:00
3.292e-05,2.177e-05,1.25e-05,2017-04-26,12,56,2017-04-26 12:56:00
3.415e-05,2.167e-05,1.341e-05,2017-04-26,12,57,2017-04-26 12:57:00
7.813e-05,7.369e-05,6.96e-05,2017-04-26,12,58,2017-04-26 12:58:00
3.92e-05,2.537e-05,1.507e-05,2017-04-26,12,59,2017-04-26 12:59:00
4.152e-05,2.671e-05,1.58e-05,2017-04-26,13,0,2017-04-26 13:00:00
4.132e-05,2.662e-05,1.543e-05,2017-04-26,13,1,2017-04-26 13:01:00
7.138e-05,6.408e-05,5.739e-05,2017-04-26,13,2,2017-04-26 13:02:00
4.596e-05,3.298e-05,2.355e-05,2017-04-26,13,3,2017-04-26 13:03:00
7.188e-05,6.555e-05,5.969e-05,2017-04-26,13,4,2017-04-26 13:04:00
7.513e-05,6.701e-05,6.118e-05,2017-04-26,13,5,2017-04-26 13:05:00
3.712e-05,2.457e-05,1.407e-05,2017-04-26,13,6,2017-04-26 13:06:00
3.95e-05,2.598e-05,1.411e-05,2017-04-26,13,7,2017-04-26 13:07:00
3.919e-05,2.489e-05,1.448e-05,2017-04-26,13,8,2017-04-26 13:08:00
5.259e-05,4.14e-05,3.255e-05,2017-04-26,13,9,2017-04-26 13:09:00
5.33e-05,4.254e-05,3.407e-05,2017-04-26,13,10,2017-04-26 13:10:00
3.999e-05,2.602e-05,1.546e-05,2017-04-26,13,11,2017-04-26 13:11:00
4.11e-05,2.717e-05,1.693e-05,2017-04-26,13,12,2017-04-26 13:12:00
0.0001511,0.0001597,0.0001628,2017-04-26,13,13,2017-04-26 13:13:00
3.946e-05,2.549e-05,1.519e-05,2017-04-26,13,14,2017-04-26 13:14:00
3.873e-05,2.421e-05,1.43e-05,2017-04-26,13,15,2017-04-26 13:15:00
4.358e-05,3.07e-05,2.118e-05,2017-04-26,13,16,2017-04-26 13:16:00
3.858e-05,2.519e-05,1.498e-05,2017-04-26,13,17,2017-04-26 13:17:00
4.074e-05,2.706e-05,1.803e-05,2017-04-26,13,18,2017-04-26 13:18:00
3.978e-05,2.59e-05,1.54e-05,2017-04-26,13,19,2017-04-26 13:19:00
3.71e-05,2.392e-05,1.413e-05,2017-04-26,13,20,2017-04-26 13:20:00
3.673e-05,2.382e-05,1.36e-05,2017-04-26,13,21,2017-04-26 13:21:00
3.601e-05,2.406e-05,1.395e-05,2017-04-26,13,22,2017-04-26 13:22:00
3.605e-05,2.311e-05,1.342e-05,2017-04-26,13,23,2017-04-26 13:23:00
3.581e-05,2.342e-05,1.332e-05,2017-04-26,13,24,2017-04-26 13:24:00
3.617e-05,2.325e-05,1.384e-05,2017-04-26,13,25,2017-04-26 13:25:00
3.69e-05,2.463e-05,1.479e-05,2017-04-26,13,26,2017-04-26 13:26:00
3.479e-05,2.309e-05,1.319e-05,2017-04-26,13,27,2017-04-26 13:27:00
3.532e-05,2.237e-05,1.26e-05,2017-04-26,13,28,2017-04-26 13:28:00
0.0001017,0.0001038,0.0001008,2017-04-26,13,29,2017-04-26 13:29:00
5.075e-05,4.073e-05,3.289e-05,2017-04-26,13,30,2017-04-26 13:30:00
3.603e-05,2.344e-05,1.371e-05,2017-04-26,13,31,2017-04-26 13:31:00
6.101e-05,5.597e-05,4.98e-05,2017-04-26,13,32,2017-04-26 13:32:00
8.883e-05,8.687e-05,8.264e-05,2017-04-26,13,33,2017-04-26 13:33:00
0.0001179,0.000119,0.0001202,2017-04-26,13,34,2017-04-26 13:34:00
2.876e-05,1.622e-05,1.624e-05,2017-04-26,13,35,2017-04-26 13:35:00
5.69e-05,4.654e-05,3.795e-05,2017-04-26,13,41,2017-04-26 13:41:00
3.56e-05,2.332e-05,1.456e-05,2017-04-26,13,42,2017-04-26 13:42:00
3.693e-05,2.345e-05,1.376e-05,2017-04-26,13,43,2017-04-26 13:43:00
3.517e-05,2.418e-05,1.361e-05,2017-04-26,13,44,2017-04-26 13:44:00
3.533e-05,2.366e-05,1.398e-05,2017-04-26,13,45,2017-04-26 13:45:00
3.717e-05,2.33e-05,1.34e-05,2017-04-26,13,46,2017-04-26 13:46:00
3.609e-05,2.356e-05,1.399e-05,2017-04-26,13,47,2017-04-26 13:47:00
3.764e-05,2.406e-05,1.467e-05,2017-04-26,13,48,2017-04-26 13:48:00
3.766e-05,2.419e-05,1.451e-05,2017-04-26,13,49,2017-04-26 13:49:00
3.838e-05,2.487e-05,1.399e-05,2017-04-26,13,50,2017-04-26 13:50:00
3.821e-05,2.497e-05,1.513e-05,2017-04-26,13,51,2017-04-26 13:51:00
3.836e-05,2.558e-05,1.574e-05,2017-04-26,13,52,2017-04-26 13:52:00
3.858e-05,2.5e-05,1.513e-05,2017-04-26,13,53,2017-04-26 13:53:00
6.182e-05,5.253e-05,4.481e-05,2017-04-26,13,54,2017-04-26 13:54:00
4.7e-05,3.395e-05,2.486e-05,2017-04-26,13,55,2017-04-26 13:55:00
3.763e-05,2.529e-05,1.465e-05,2017-04-26,13,56,2017-04-26 13:56:00
3.86e-05,2.474e-05,1.476e-05,2017-04-26,13,57,2017-04-26 13:57:00
3.846e-05,2.464e-05,1.378e-05,2017-04-26,13,58,2017-04-26 13:58:00
3.798e-05,2.47e-05,1.419e-05,2017-04-26,13,59,2017-04-26 13:59:00
3.801e-05,2.492e-05,1.452e-05,2017-04-26,14,0,2017-04-26 14:00:00
8.676e-05,8.226e-05,7.905e-05,2017-04-26,14,1,2017-04-26 14:01:00
4.018e-05,2.582e-05,1.471e-05,2017-04-26,14,2,2017-04-26 14:02:00
4.12e-05,2.648e-05,1.547e-05,2017-04-26,14,3,2017-04-26 14:03:00
4.15e-05,2.706e-05,1.59e-05,2017-04-26,14,4,2017-04-26 14:04:00
4.158e-05,2.666e-05,1.547e-05,2017-04-26,14,5,2017-04-26 14:05:00
4.155e-05,2.675e-05,1.58e-05,2017-04-26,14,6,2017-04-26 14:06:00
4.153e-05,2.659e-05,1.58e-05,2017-04-26,14,7,2017-04-26 14:07:00
4.203e-05,2.738e-05,1.516e-05,2017-04-26,14,8,2017-04-26 14:08:00
4.22e-05,2.703e-05,1.599e-05,2017-04-26,14,9,2017-04-26 14:09:00
4.656e-05,3.103e-05,2.05e-05,2017-04-26,14,10,2017-04-26 14:10:00
4.227e-05,2.747e-05,1.526e-05,2017-04-26,14,11,2017-04-26 14:11:00
4.107e-05,2.701e-05,1.575e-05,2017-04-26,14,12,2017-04-26 14:12:00
4.319e-05,2.75e-05,1.633e-05,2017-04-26,14,13,2017-04-26 14:13:00
4.288e-05,2.74e-05,1.55e-05,2017-04-26,14,14,2017-04-26 14:14:00
4.288e-05,2.78e-05,1.653e-05,2017-04-26,14,15,2017-04-26 14:15:00
4.342e-05,2.782e-05,1.608e-05,2017-04-26,14,16,2017-04-26 14:16:00
4.415e-05,2.805e-05,1.599e-05,2017-04-26,14,17,2017-04-26 14:17:00
4.423e-05,2.753e-05,1.598e-05,2017-04-26,14,18,2017-04-26 14:18:00
4.417e-05,2.858e-05,1.629e-05,2017-04-26,14,19,2017-04-26 14:19:00
4.493e-05,2.79e-05,1.639e-05,2017-04-26,14,20,2017-04-26 14:20:00
4.444e-05,2.843e-05,1.677e-05,2017-04-26,14,21,2017-04-26 14:21:00
4.353e-05,2.846e-05,1.615e-05,2017-04-26,14,22,2017-04-26 14:22:00
4.467e-05,2.834e-05,1.61e-05,2017-04-26,14,23,2017-04-26 14:23:00
4.387e-05,2.842e-05,1.587e-05,2017-04-26,14,24,2017-04-26 14:24:00
4.508e-05,2.829e-05,1.727e-05,2017-04-26,14,25,2017-04-26 14:25:00
4.674e-05,3.08e-05,1.85e-05,2017-04-26,14,26,2017-04-26 14:26:00
4.679e-05,2.884e-05,1.684e-05,2017-04-26,14,27,2017-04-26 14:27:00
4.475e-05,2.857e-05,1.613e-05,2017-04-26,14,28,2017-04-26 14:28:00
4.459e-05,2.875e-05,1.68e-05,2017-04-26,14,29,2017-04-26 14:29:00
4.596e-05,2.896e-05,1.734e-05,2017-04-26,14,30,2017-04-26 14:30:00
4.555e-05,2.93e-05,1.808e-05,2017-04-26,14,31,2017-04-26 14:31:00
4.462e-05,2.99e-05,1.729e-05,2017-04-26,14,32,2017-04-26 14:32:00
4.641e-05,2.9e-05,1.715e-05,2017-04-26,14,33,2017-04-26 14:33:00
4.695e-05,3.026e-05,1.771e-05,2017-04-26,14,34,2017-04-26 14:34:00
2.918e-05,1.634e-05,1.622e-05,2017-04-26,14,35,2017-04-26 14:35:00
4.939e-05,3.129e-05,1.862e-05,2017-04-26,14,41,2017-04-26 14:41:00
5.574e-05,3.517e-05,1.992e-05,2017-04-26,14,42,2017-04-26 14:42:00
5.631e-05,3.63e-05,2.034e-05,2017-04-26,14,43,2017-04-26 14:43:00
5.545e-05,3.647e-05,2.148e-05,2017-04-26,14,44,2017-04-26 14:44:00
5.617e-05,3.483e-05,1.943e-05,2017-04-26,14,45,2017-04-26 14:45:00
5.467e-05,3.474e-05,1.964e-05,2017-04-26,14,46,2017-04-26 14:46:00
8.474e-05,6.911e-05,5.732e-05,2017-04-26,14,47,2017-04-26 14:47:00
5.112e-05,3.281e-05,1.853e-05,2017-04-26,14,48,2017-04-26 14:48:00
5.433e-05,3.477e-05,2.084e-05,2017-04-26,14,49,2017-04-26 14:49:00
5.306e-05,3.318e-05,1.928e-05,2017-04-26,14,50,2017-04-26 14:50:00
6.193e-05,4.44e-05,3.081e-05,2017-04-26,14,51,2017-04-26 14:51:00
5.634e-05,3.545e-05,1.997e-05,2017-04-26,14,52,2017-04-26 14:52:00
5.583e-05,3.471e-05,1.952e-05,2017-04-26,14,53,2017-04-26 14:53:00
6.759e-05,5.009e-05,3.781e-05,2017-04-26,14,54,2017-04-26 14:54:00
5.52e-05,3.721e-05,2.362e-05,2017-04-26,14,55,2017-04-26 14:55:00
5.863e-05,4.238e-05,2.882e-05,2017-04-26,14,56,2017-04-26 14:56:00
6.192e-05,4.463e-05,3.28e-05,2017-04-26,14,57,2017-04-26 14:57:00
4.915e-05,3.185e-05,1.936e-05,2017-04-26,14,58,2017-04-26 14:58:00
7.587e-05,6.341e-05,5.302e-05,2017-04-26,14,59,2017-04-26 14:59:00
8.194e-05,7.025e-05,5.975e-05,2017-04-26,15,0,2017-04-26 15:00:00
5.151e-05,3.24e-05,1.871e-05,2017-04-26,15,1,2017-04-26 15:01:00
5.149e-05,3.136e-05,1.857e-05,2017-04-26,15,2,2017-04-26 15:02:00
5.082e-05,3.243e-05,1.874e-05,2017-04-26,15,3,2017-04-26 15:03:00
5.208e-05,3.307e-05,1.866e-05,2017-04-26,15,4,2017-04-26 15:04:00
5.13e-05,3.244e-05,1.896e-05,2017-04-26,15,5,2017-04-26 15:05:00
5.305e-05,3.49e-05,2.087e-05,2017-04-26,15,6,2017-04-26 15:06:00
5.84e-05,4.032e-05,2.663e-05,2017-04-26,15,7,2017-04-26 15:07:00
6.466e-05,4.63e-05,3.315e-05,2017-04-26,15,8,2017-04-26 15:08:00
5.888e-05,4.107e-05,2.788e-05,2017-04-26,15,9,2017-04-26 15:09:00
5.397e-05,3.383e-05,1.882e-05,2017-04-26,15,10,2017-04-26 15:10:00
6.711e-05,4.964e-05,3.634e-05,2017-04-26,15,11,2017-04-26 15:11:00
5.351e-05,3.369e-05,1.996e-05,2017-04-26,15,12,2017-04-26 15:12:00
5.449e-05,3.485e-05,2.011e-05,2017-04-26,15,13,2017-04-26 15:13:00
5.7e-05,3.623e-05,2.117e-05,2017-04-26,15,14,2017-04-26 15:14:00
5.742e-05,3.787e-05,2.243e-05,2017-04-26,15,15,2017-04-26 15:15:00
5.673e-05,3.577e-05,2.026e-05,2017-04-26,15,16,2017-04-26 15:16:00
5.565e-05,3.549e-05,2.064e-05,2017-04-26,15,17,2017-04-26 15:17:00
5.731e-05,3.589e-05,2.053e-05,2017-04-26,15,18,2017-04-26 15:18:00
5.887e-05,3.638e-05,2.136e-05,2017-04-26,15,19,2017-04-26 15:19:00
5.85e-05,3.646e-05,2.081e-05,2017-04-26,15,20,2017-04-26 15:20:00
5.613e-05,3.562e-05,1.956e-05,2017-04-26,15,21,2017-04-26 15:21:00
5.624e-05,3.577e-05,2.07e-05,2017-04-26,15,22,2017-04-26 15:22:00
5.681e-05,3.505e-05,1.982e-05,2017-04-26,15,23,2017-04-26 15:23:00
5.498e-05,3.503e-05,2.041e-05,2017-04-26,15,24,2017-04-26 15:24:00
5.7e-05,3.501e-05,2.045e-05,2017-04-26,15,25,2017-04-26 15:25:00
5.516e-05,3.622e-05,2.117e-05,2017-04-26,15,26,2017-04-26 15:26:00
0.0001017,8.858e-05,7.766e-05,2017-04-26,15,27,2017-04-26 15:27:00
6.471e-05,4.467e-05,2.86e-05,2017-04-26,15,28,2017-04-26 15:28:00
6.64e-05,4.585e-05,3.05e-05,2017-04-26,15,29,2017-04-26 15:29:00
9.08e-05,7.312e-05,6.185e-05,2017-04-26,15,30,2017-04-26 15:30:00
8.209e-05,6.503e-05,5.278e-05,2017-04-26,15,31,2017-04-26 15:31:00
8.748e-05,7.204e-05,5.981e-05,2017-04-26,15,32,2017-04-26 15:32:00
8.899e-05,7.11e-05,5.795e-05,2017-04-26,15,33,2017-04-26 15:33:00
5.998e-05,3.96e-05,2.383e-05,2017-04-26,15,34,2017-04-26 15:34:00
2.886e-05,1.631e-05,1.64e-05,2017-04-26,15,35,2017-04-26 15:35:00
5.683e-05,3.527e-05,2.042e-05,2017-04-26,15,41,2017-04-26 15:41:00
