"Blue","Green","Red","Date","Hour","Min","Date_Hr"
5.909e-05,3.905e-05,2.251e-05,2017-04-11,0,47,2017-04-11 00:47:00
5.901e-05,3.817e-05,2.245e-05,2017-04-11,0,48,2017-04-11 00:48:00
5.958e-05,3.849e-05,2.215e-05,2017-04-11,0,49,2017-04-11 00:49:00
5.85e-05,3.779e-05,2.206e-05,2017-04-11,0,50,2017-04-11 00:50:00
5.816e-05,3.783e-05,2.25e-05,2017-04-11,0,51,2017-04-11 00:51:00
5.845e-05,3.824e-05,2.217e-05,2017-04-11,0,52,2017-04-11 00:52:00
5.856e-05,3.857e-05,2.326e-05,2017-04-11,0,53,2017-04-11 00:53:00
6.161e-05,3.976e-05,2.375e-05,2017-04-11,0,54,2017-04-11 00:54:00
5.952e-05,3.929e-05,2.344e-05,2017-04-11,0,55,2017-04-11 00:55:00
7.441e-05,4.923e-05,2.932e-05,2017-04-11,0,56,2017-04-11 00:56:00
7.268e-05,4.824e-05,2.832e-05,2017-04-11,0,57,2017-04-11 00:57:00
6.752e-05,4.439e-05,2.646e-05,2017-04-11,0,58,2017-04-11 00:58:00
6.451e-05,4.211e-05,2.535e-05,2017-04-11,0,59,2017-04-11 00:59:00
6.084e-05,4.033e-05,2.379e-05,2017-04-11,1,0,2017-04-11 01:00:00
6.03e-05,3.816e-05,2.252e-05,2017-04-11,1,1,2017-04-11 01:01:00
5.914e-05,3.789e-05,2.233e-05,2017-04-11,1,2,2017-04-11 01:02:00
5.759e-05,3.756e-05,2.233e-05,2017-04-11,1,3,2017-04-11 01:03:00
5.635e-05,3.702e-05,2.191e-05,2017-04-11,1,4,2017-04-11 01:04:00
5.576e-05,3.665e-05,2.077e-05,2017-04-11,1,5,2017-04-11 01:05:00
5.546e-05,3.582e-05,2.057e-05,2017-04-11,1,6,2017-04-11 01:06:00
5.663e-05,3.753e-05,2.197e-05,2017-04-11,1,7,2017-04-11 01:07:00
5.708e-05,3.69e-05,2.135e-05,2017-04-11,1,8,2017-04-11 01:08:00
5.643e-05,3.671e-05,2.15e-05,2017-04-11,1,9,2017-04-11 01:09:00
5.67e-05,3.644e-05,2.105e-05,2017-04-11,1,10,2017-04-11 01:10:00
5.48e-05,3.585e-05,2.142e-05,2017-04-11,1,11,2017-04-11 01:11:00
5.584e-05,3.71e-05,2.143e-05,2017-04-11,1,12,2017-04-11 01:12:00
5.539e-05,3.652e-05,2.159e-05,2017-04-11,1,13,2017-04-11 01:13:00
5.534e-05,3.6e-05,2.124e-05,2017-04-11,1,14,2017-04-11 01:14:00
5.637e-05,3.565e-05,2.048e-05,2017-04-11,1,15,2017-04-11 01:15:00
2.902e-05,1.63e-05,1.62e-05,2017-04-11,1,21,2017-04-11 01:21:00
6.214e-05,4.01e-05,2.367e-05,2017-04-11,1,22,2017-04-11 01:22:00
6.405e-05,4.214e-05,2.474e-05,2017-04-11,1,23,2017-04-11 01:23:00
6.554e-05,4.273e-05,2.52e-05,2017-04-11,1,24,2017-04-11 01:24:00
7e-05,4.574e-05,2.681e-05,2017-04-11,1,25,2017-04-11 01:25:00
7.278e-05,4.667e-05,2.764e-05,2017-04-11,1,26,2017-04-11 01:26:00
7.329e-05,4.786e-05,2.916e-05,2017-04-11,1,27,2017-04-11 01:27:00
7.446e-05,4.938e-05,2.999e-05,2017-04-11,1,28,2017-04-11 01:28:00
7.544e-05,5.004e-05,2.952e-05,2017-04-11,1,29,2017-04-11 01:29:00
7.474e-05,4.866e-05,2.873e-05,2017-04-11,1,30,2017-04-11 01:30:00
7.643e-05,4.923e-05,2.915e-05,2017-04-11,1,31,2017-04-11 01:31:00
7.657e-05,5e-05,2.886e-05,2017-04-11,1,32,2017-04-11 01:32:00
7.701e-05,5.047e-05,2.963e-05,2017-04-11,1,33,2017-04-11 01:33:00
7.757e-05,5.148e-05,3.047e-05,2017-04-11,1,34,2017-04-11 01:34:00
7.834e-05,5.195e-05,3.051e-05,2017-04-11,1,35,2017-04-11 01:35:00
7.837e-05,5.166e-05,3.02e-05,2017-04-11,1,36,2017-04-11 01:36:00
7.958e-05,5.285e-05,3.124e-05,2017-04-11,1,37,2017-04-11 01:37:00
8.007e-05,5.276e-05,3.101e-05,2017-04-11,1,38,2017-04-11 01:38:00
8.054e-05,5.269e-05,3.122e-05,2017-04-11,1,39,2017-04-11 01:39:00
8.012e-05,5.253e-05,3.153e-05,2017-04-11,1,40,2017-04-11 01:40:00
8.199e-05,5.371e-05,3.154e-05,2017-04-11,1,41,2017-04-11 01:41:00
8.097e-05,5.254e-05,3.135e-05,2017-04-11,1,42,2017-04-11 01:42:00
8.157e-05,5.323e-05,3.187e-05,2017-04-11,1,43,2017-04-11 01:43:00
8.259e-05,5.359e-05,3.173e-05,2017-04-11,1,44,2017-04-11 01:44:00
8.155e-05,5.448e-05,3.218e-05,2017-04-11,1,45,2017-04-11 01:45:00
8.202e-05,5.432e-05,3.206e-05,2017-04-11,1,46,2017-04-11 01:46:00
8.372e-05,5.47e-05,3.302e-05,2017-04-11,1,47,2017-04-11 01:47:00
8.174e-05,5.467e-05,3.23e-05,2017-04-11,1,48,2017-04-11 01:48:00
8.134e-05,5.435e-05,3.119e-05,2017-04-11,1,49,2017-04-11 01:49:00
8.313e-05,5.461e-05,3.243e-05,2017-04-11,1,50,2017-04-11 01:50:00
8.302e-05,5.475e-05,3.299e-05,2017-04-11,1,51,2017-04-11 01:51:00
8.38e-05,5.47e-05,3.208e-05,2017-04-11,1,52,2017-04-11 01:52:00
8.237e-05,5.501e-05,3.275e-05,2017-04-11,1,53,2017-04-11 01:53:00
8.385e-05,5.413e-05,3.182e-05,2017-04-11,1,54,2017-04-11 01:54:00
8.231e-05,5.43e-05,3.14e-05,2017-04-11,1,55,2017-04-11 01:55:00
8.229e-05,5.391e-05,3.244e-05,2017-04-11,1,56,2017-04-11 01:56:00
8.101e-05,5.355e-05,3.154e-05,2017-04-11,1,57,2017-04-11 01:57:00
8.082e-05,5.335e-05,3.072e-05,2017-04-11,1,58,2017-04-11 01:58:00
8.045e-05,5.349e-05,3.183e-05,2017-04-11,1,59,2017-04-11 01:59:00
7.987e-05,5.285e-05,3.203e-05,2017-04-11,2,0,2017-04-11 02:00:00
8.114e-05,5.314e-05,3.17e-05,2017-04-11,2,1,2017-04-11 02:01:00
8.116e-05,5.355e-05,3.203e-05,2017-04-11,2,2,2017-04-11 02:02:00
8.161e-05,5.35e-05,3.194e-05,2017-04-11,2,3,2017-04-11 02:03:00
8.134e-05,5.352e-05,3.172e-05,2017-04-11,2,4,2017-04-11 02:04:00
8.063e-05,5.298e-05,3.102e-05,2017-04-11,2,5,2017-04-11 02:05:00
7.906e-05,5.225e-05,3.207e-05,2017-04-11,2,6,2017-04-11 02:06:00
8.001e-05,5.252e-05,3.18e-05,2017-04-11,2,7,2017-04-11 02:07:00
8.03e-05,5.278e-05,3.094e-05,2017-04-11,2,8,2017-04-11 02:08:00
7.944e-05,5.235e-05,3.074e-05,2017-04-11,2,9,2017-04-11 02:09:00
8.021e-05,5.244e-05,3.095e-05,2017-04-11,2,10,2017-04-11 02:10:00
7.999e-05,5.266e-05,3.146e-05,2017-04-11,2,11,2017-04-11 02:11:00
8.291e-05,5.455e-05,3.222e-05,2017-04-11,2,12,2017-04-11 02:12:00
8.469e-05,5.697e-05,3.387e-05,2017-04-11,2,13,2017-04-11 02:13:00
8.281e-05,5.412e-05,3.146e-05,2017-04-11,2,14,2017-04-11 02:14:00
7.79e-05,5.1e-05,3.118e-05,2017-04-11,2,15,2017-04-11 02:15:00
2.87e-05,1.63e-05,1.594e-05,2017-04-11,2,21,2017-04-11 02:21:00
7.6e-05,5.144e-05,3.038e-05,2017-04-11,2,22,2017-04-11 02:22:00
7.682e-05,5.099e-05,3.093e-05,2017-04-11,2,23,2017-04-11 02:23:00
7.65e-05,5.091e-05,3.06e-05,2017-04-11,2,24,2017-04-11 02:24:00
7.724e-05,5.107e-05,3.005e-05,2017-04-11,2,25,2017-04-11 02:25:00
7.717e-05,4.98e-05,3.086e-05,2017-04-11,2,26,2017-04-11 02:26:00
7.725e-05,5.062e-05,2.974e-05,2017-04-11,2,27,2017-04-11 02:27:00
7.722e-05,5.009e-05,2.964e-05,2017-04-11,2,28,2017-04-11 02:28:00
7.64e-05,5.079e-05,3.031e-05,2017-04-11,2,29,2017-04-11 02:29:00
7.536e-05,5.008e-05,2.991e-05,2017-04-11,2,30,2017-04-11 02:30:00
7.469e-05,5.014e-05,2.996e-05,2017-04-11,2,31,2017-04-11 02:31:00
7.749e-05,5.007e-05,3.024e-05,2017-04-11,2,32,2017-04-11 02:32:00
7.55e-05,4.914e-05,2.978e-05,2017-04-11,2,33,2017-04-11 02:33:00
7.642e-05,4.934e-05,2.949e-05,2017-04-11,2,34,2017-04-11 02:34:00
7.705e-05,5.077e-05,3.055e-05,2017-04-11,2,35,2017-04-11 02:35:00
7.565e-05,4.966e-05,3.031e-05,2017-04-11,2,36,2017-04-11 02:36:00
7.561e-05,4.953e-05,2.924e-05,2017-04-11,2,37,2017-04-11 02:37:00
7.515e-05,4.938e-05,3.028e-05,2017-04-11,2,38,2017-04-11 02:38:00
7.397e-05,4.931e-05,2.955e-05,2017-04-11,2,39,2017-04-11 02:39:00
7.47e-05,4.947e-05,2.985e-05,2017-04-11,2,40,2017-04-11 02:40:00
7.408e-05,4.862e-05,2.884e-05,2017-04-11,2,41,2017-04-11 02:41:00
7.365e-05,4.882e-05,2.977e-05,2017-04-11,2,42,2017-04-11 02:42:00
7.415e-05,4.914e-05,2.957e-05,2017-04-11,2,43,2017-04-11 02:43:00
7.286e-05,4.772e-05,2.935e-05,2017-04-11,2,44,2017-04-11 02:44:00
7.415e-05,4.835e-05,2.868e-05,2017-04-11,2,45,2017-04-11 02:45:00
7.446e-05,4.884e-05,2.887e-05,2017-04-11,2,46,2017-04-11 02:46:00
7.494e-05,4.895e-05,2.958e-05,2017-04-11,2,47,2017-04-11 02:47:00
7.35e-05,4.874e-05,2.834e-05,2017-04-11,2,48,2017-04-11 02:48:00
7.381e-05,4.86e-05,2.866e-05,2017-04-11,2,49,2017-04-11 02:49:00
7.277e-05,4.768e-05,2.889e-05,2017-04-11,2,50,2017-04-11 02:50:00
7.354e-05,4.807e-05,2.836e-05,2017-04-11,2,51,2017-04-11 02:51:00
7.222e-05,4.802e-05,2.834e-05,2017-04-11,2,52,2017-04-11 02:52:00
7.144e-05,4.723e-05,2.817e-05,2017-04-11,2,53,2017-04-11 02:53:00
7.036e-05,4.705e-05,2.767e-05,2017-04-11,2,54,2017-04-11 02:54:00
7.146e-05,4.624e-05,2.739e-05,2017-04-11,2,55,2017-04-11 02:55:00
7.183e-05,4.607e-05,2.769e-05,2017-04-11,2,56,2017-04-11 02:56:00
7.08e-05,4.635e-05,2.812e-05,2017-04-11,2,57,2017-04-11 02:57:00
6.966e-05,4.695e-05,2.806e-05,2017-04-11,2,58,2017-04-11 02:58:00
7.064e-05,4.599e-05,2.762e-05,2017-04-11,2,59,2017-04-11 02:59:00
6.983e-05,4.584e-05,2.745e-05,2017-04-11,3,0,2017-04-11 03:00:00
6.945e-05,4.523e-05,2.775e-05,2017-04-11,3,1,2017-04-11 03:01:00
6.854e-05,4.552e-05,2.743e-05,2017-04-11,3,2,2017-04-11 03:02:00
6.991e-05,4.558e-05,2.736e-05,2017-04-11,3,3,2017-04-11 03:03:00
6.883e-05,4.614e-05,2.708e-05,2017-04-11,3,4,2017-04-11 03:04:00
6.897e-05,4.514e-05,2.7e-05,2017-04-11,3,5,2017-04-11 03:05:00
6.856e-05,4.498e-05,2.706e-05,2017-04-11,3,6,2017-04-11 03:06:00
6.905e-05,4.6e-05,2.708e-05,2017-04-11,3,7,2017-04-11 03:07:00
6.924e-05,4.561e-05,2.739e-05,2017-04-11,3,8,2017-04-11 03:08:00
6.824e-05,4.48e-05,2.714e-05,2017-04-11,3,9,2017-04-11 03:09:00
6.656e-05,4.388e-05,2.609e-05,2017-04-11,3,10,2017-04-11 03:10:00
6.778e-05,4.352e-05,2.661e-05,2017-04-11,3,11,2017-04-11 03:11:00
6.626e-05,4.41e-05,2.672e-05,2017-04-11,3,12,2017-04-11 03:12:00
6.595e-05,4.317e-05,2.654e-05,2017-04-11,3,13,2017-04-11 03:13:00
6.671e-05,4.388e-05,2.59e-05,2017-04-11,3,14,2017-04-11 03:14:00
6.78e-05,4.385e-05,2.618e-05,2017-04-11,3,15,2017-04-11 03:15:00
2.869e-05,1.626e-05,1.608e-05,2017-04-11,3,21,2017-04-11 03:21:00
6.47e-05,4.2e-05,2.529e-05,2017-04-11,3,22,2017-04-11 03:22:00
6.338e-05,4.119e-05,2.43e-05,2017-04-11,3,23,2017-04-11 03:23:00
6.268e-05,4.13e-05,2.536e-05,2017-04-11,3,24,2017-04-11 03:24:00
6.199e-05,4.228e-05,2.517e-05,2017-04-11,3,25,2017-04-11 03:25:00
6.174e-05,4.096e-05,2.473e-05,2017-04-11,3,26,2017-04-11 03:26:00
6.086e-05,4.093e-05,2.441e-05,2017-04-11,3,27,2017-04-11 03:27:00
6.165e-05,4.04e-05,2.464e-05,2017-04-11,3,28,2017-04-11 03:28:00
6.137e-05,4.022e-05,2.396e-05,2017-04-11,3,29,2017-04-11 03:29:00
6.192e-05,4.029e-05,2.491e-05,2017-04-11,3,30,2017-04-11 03:30:00
6.124e-05,4.111e-05,2.474e-05,2017-04-11,3,31,2017-04-11 03:31:00
6.159e-05,4.002e-05,2.45e-05,2017-04-11,3,32,2017-04-11 03:32:00
6.061e-05,4.083e-05,2.461e-05,2017-04-11,3,33,2017-04-11 03:33:00
6.212e-05,4.018e-05,2.449e-05,2017-04-11,3,34,2017-04-11 03:34:00
5.939e-05,3.998e-05,2.38e-05,2017-04-11,3,35,2017-04-11 03:35:00
5.949e-05,3.941e-05,2.402e-05,2017-04-11,3,36,2017-04-11 03:36:00
5.81e-05,4.042e-05,2.429e-05,2017-04-11,3,37,2017-04-11 03:37:00
6.019e-05,4.028e-05,2.486e-05,2017-04-11,3,38,2017-04-11 03:38:00
5.888e-05,3.928e-05,2.426e-05,2017-04-11,3,39,2017-04-11 03:39:00
5.996e-05,3.847e-05,2.351e-05,2017-04-11,3,40,2017-04-11 03:40:00
6.044e-05,3.891e-05,2.379e-05,2017-04-11,3,41,2017-04-11 03:41:00
5.581e-05,3.858e-05,2.358e-05,2017-04-11,3,42,2017-04-11 03:42:00
5.82e-05,3.814e-05,2.296e-05,2017-04-11,3,43,2017-04-11 03:43:00
5.838e-05,3.845e-05,2.338e-05,2017-04-11,3,44,2017-04-11 03:44:00
5.82e-05,3.893e-05,2.381e-05,2017-04-11,3,45,2017-04-11 03:45:00
5.68e-05,3.856e-05,2.326e-05,2017-04-11,3,46,2017-04-11 03:46:00
5.804e-05,3.858e-05,2.358e-05,2017-04-11,3,47,2017-04-11 03:47:00
5.865e-05,3.833e-05,2.31e-05,2017-04-11,3,48,2017-04-11 03:48:00
5.95e-05,3.951e-05,2.352e-05,2017-04-11,3,49,2017-04-11 03:49:00
6.063e-05,4.069e-05,2.434e-05,2017-04-11,3,50,2017-04-11 03:50:00
6.106e-05,4.015e-05,2.405e-05,2017-04-11,3,51,2017-04-11 03:51:00
5.917e-05,3.993e-05,2.367e-05,2017-04-11,3,52,2017-04-11 03:52:00
6.148e-05,3.991e-05,2.438e-05,2017-04-11,3,53,2017-04-11 03:53:00
6.133e-05,3.997e-05,2.467e-05,2017-04-11,3,54,2017-04-11 03:54:00
6.142e-05,4.055e-05,2.43e-05,2017-04-11,3,55,2017-04-11 03:55:00
6.059e-05,4.055e-05,2.392e-05,2017-04-11,3,56,2017-04-11 03:56:00
6.075e-05,4.043e-05,2.423e-05,2017-04-11,3,57,2017-04-11 03:57:00
6.143e-05,4.023e-05,2.372e-05,2017-04-11,3,58,2017-04-11 03:58:00
5.84e-05,4.017e-05,2.433e-05,2017-04-11,3,59,2017-04-11 03:59:00
5.894e-05,3.947e-05,2.42e-05,2017-04-11,4,0,2017-04-11 04:00:00
6.003e-05,4.01e-05,2.387e-05,2017-04-11,4,1,2017-04-11 04:01:00
6.095e-05,3.982e-05,2.406e-05,2017-04-11,4,2,2017-04-11 04:02:00
5.901e-05,3.943e-05,2.396e-05,2017-04-11,4,3,2017-04-11 04:03:00
5.898e-05,3.978e-05,2.431e-05,2017-04-11,4,4,2017-04-11 04:04:00
5.995e-05,4.006e-05,2.447e-05,2017-04-11,4,5,2017-04-11 04:05:00
5.986e-05,3.978e-05,2.441e-05,2017-04-11,4,6,2017-04-11 04:06:00
6.103e-05,4.042e-05,2.45e-05,2017-04-11,4,7,2017-04-11 04:07:00
6.022e-05,3.98e-05,2.485e-05,2017-04-11,4,8,2017-04-11 04:08:00
5.986e-05,4.027e-05,2.472e-05,2017-04-11,4,9,2017-04-11 04:09:00
5.993e-05,4.034e-05,2.472e-05,2017-04-11,4,10,2017-04-11 04:10:00
6.117e-05,4.055e-05,2.478e-05,2017-04-11,4,11,2017-04-11 04:11:00
6.164e-05,4.007e-05,2.463e-05,2017-04-11,4,12,2017-04-11 04:12:00
6.059e-05,4.006e-05,2.399e-05,2017-04-11,4,13,2017-04-11 04:13:00
6.027e-05,3.925e-05,2.426e-05,2017-04-11,4,14,2017-04-11 04:14:00
6.05e-05,4.034e-05,2.538e-05,2017-04-11,4,15,2017-04-11 04:15:00
2.9e-05,1.636e-05,1.605e-05,2017-04-11,4,21,2017-04-11 04:21:00
5.968e-05,3.896e-05,2.453e-05,2017-04-11,4,22,2017-04-11 04:22:00
5.941e-05,3.915e-05,2.371e-05,2017-04-11,4,23,2017-04-11 04:23:00
5.893e-05,3.906e-05,2.406e-05,2017-04-11,4,24,2017-04-11 04:24:00
5.784e-05,3.954e-05,2.427e-05,2017-04-11,4,25,2017-04-11 04:25:00
5.818e-05,3.862e-05,2.361e-05,2017-04-11,4,26,2017-04-11 04:26:00
5.784e-05,3.905e-05,2.334e-05,2017-04-11,4,27,2017-04-11 04:27:00
5.737e-05,3.887e-05,2.341e-05,2017-04-11,4,28,2017-04-11 04:28:00
5.889e-05,3.823e-05,2.404e-05,2017-04-11,4,29,2017-04-11 04:29:00
5.752e-05,3.798e-05,2.348e-05,2017-04-11,4,30,2017-04-11 04:30:00
5.843e-05,3.911e-05,2.272e-05,2017-04-11,4,31,2017-04-11 04:31:00
5.825e-05,3.823e-05,2.349e-05,2017-04-11,4,32,2017-04-11 04:32:00
5.768e-05,3.854e-05,2.352e-05,2017-04-11,4,33,2017-04-11 04:33:00
5.912e-05,3.855e-05,2.438e-05,2017-04-11,4,34,2017-04-11 04:34:00
5.804e-05,3.912e-05,2.478e-05,2017-04-11,4,35,2017-04-11 04:35:00
5.92e-05,3.914e-05,2.408e-05,2017-04-11,4,36,2017-04-11 04:36:00
5.987e-05,3.9e-05,2.427e-05,2017-04-11,4,37,2017-04-11 04:37:00
5.72e-05,3.847e-05,2.37e-05,2017-04-11,4,38,2017-04-11 04:38:00
5.713e-05,3.891e-05,2.443e-05,2017-04-11,4,39,2017-04-11 04:39:00
5.785e-05,3.857e-05,2.319e-05,2017-04-11,4,40,2017-04-11 04:40:00
5.823e-05,3.819e-05,2.364e-05,2017-04-11,4,41,2017-04-11 04:41:00
5.787e-05,3.869e-05,2.388e-05,2017-04-11,4,42,2017-04-11 04:42:00
5.836e-05,3.894e-05,2.397e-05,2017-04-11,4,43,2017-04-11 04:43:00
5.8e-05,3.927e-05,2.356e-05,2017-04-11,4,44,2017-04-11 04:44:00
5.834e-05,3.902e-05,2.388e-05,2017-04-11,4,45,2017-04-11 04:45:00
5.772e-05,3.879e-05,2.362e-05,2017-04-11,4,46,2017-04-11 04:46:00
5.807e-05,3.947e-05,2.403e-05,2017-04-11,4,47,2017-04-11 04:47:00
5.902e-05,3.897e-05,2.413e-05,2017-04-11,4,48,2017-04-11 04:48:00
5.856e-05,3.862e-05,2.4e-05,2017-04-11,4,49,2017-04-11 04:49:00
5.915e-05,3.941e-05,2.364e-05,2017-04-11,4,50,2017-04-11 04:50:00
5.933e-05,3.953e-05,2.378e-05,2017-04-11,4,51,2017-04-11 04:51:00
6.169e-05,4.009e-05,2.475e-05,2017-04-11,4,52,2017-04-11 04:52:00
6.062e-05,4.018e-05,2.523e-05,2017-04-11,4,53,2017-04-11 04:53:00
6.088e-05,4.031e-05,2.429e-05,2017-04-11,4,54,2017-04-11 04:54:00
6.15e-05,4.004e-05,2.439e-05,2017-04-11,4,55,2017-04-11 04:55:00
6.147e-05,4.044e-05,2.439e-05,2017-04-11,4,56,2017-04-11 04:56:00
6.136e-05,4.074e-05,2.429e-05,2017-04-11,4,57,2017-04-11 04:57:00
6.029e-05,4.022e-05,2.402e-05,2017-04-11,4,58,2017-04-11 04:58:00
5.971e-05,4.01e-05,2.467e-05,2017-04-11,4,59,2017-04-11 04:59:00
6.18e-05,4.072e-05,2.485e-05,2017-04-11,5,0,2017-04-11 05:00:00
5.998e-05,4.029e-05,2.449e-05,2017-04-11,5,1,2017-04-11 05:01:00
6.052e-05,4.079e-05,2.48e-05,2017-04-11,5,2,2017-04-11 05:02:00
6.022e-05,4.02e-05,2.465e-05,2017-04-11,5,3,2017-04-11 05:03:00
6.094e-05,4.015e-05,2.431e-05,2017-04-11,5,4,2017-04-11 05:04:00
6.202e-05,4.082e-05,2.518e-05,2017-04-11,5,5,2017-04-11 05:05:00
6.186e-05,4.198e-05,2.528e-05,2017-04-11,5,6,2017-04-11 05:06:00
6.149e-05,4.163e-05,2.478e-05,2017-04-11,5,7,2017-04-11 05:07:00
6.168e-05,4.092e-05,2.473e-05,2017-04-11,5,8,2017-04-11 05:08:00
6.264e-05,4.081e-05,2.486e-05,2017-04-11,5,9,2017-04-11 05:09:00
6.106e-05,4.083e-05,2.515e-05,2017-04-11,5,10,2017-04-11 05:10:00
6.056e-05,4.077e-05,2.452e-05,2017-04-11,5,11,2017-04-11 05:11:00
6.239e-05,4.196e-05,2.546e-05,2017-04-11,5,12,2017-04-11 05:12:00
6.239e-05,4.169e-05,2.484e-05,2017-04-11,5,13,2017-04-11 05:13:00
6.354e-05,4.14e-05,2.524e-05,2017-04-11,5,14,2017-04-11 05:14:00
6.057e-05,4.071e-05,2.542e-05,2017-04-11,5,15,2017-04-11 05:15:00
2.883e-05,1.641e-05,1.589e-05,2017-04-11,5,21,2017-04-11 05:21:00
6.213e-05,4.114e-05,2.497e-05,2017-04-11,5,22,2017-04-11 05:22:00
6.142e-05,4.061e-05,2.503e-05,2017-04-11,5,23,2017-04-11 05:23:00
6.201e-05,4.074e-05,2.457e-05,2017-04-11,5,24,2017-04-11 05:24:00
6.077e-05,4.031e-05,2.483e-05,2017-04-11,5,25,2017-04-11 05:25:00
6.207e-05,4.057e-05,2.476e-05,2017-04-11,5,26,2017-04-11 05:26:00
6.059e-05,4.039e-05,2.458e-05,2017-04-11,5,27,2017-04-11 05:27:00
6.121e-05,4.058e-05,2.49e-05,2017-04-11,5,28,2017-04-11 05:28:00
6.191e-05,4.075e-05,2.522e-05,2017-04-11,5,29,2017-04-11 05:29:00
6.126e-05,4.115e-05,2.544e-05,2017-04-11,5,30,2017-04-11 05:30:00
6.268e-05,4.06e-05,2.476e-05,2017-04-11,5,31,2017-04-11 05:31:00
6.253e-05,4.102e-05,2.517e-05,2017-04-11,5,32,2017-04-11 05:32:00
6.15e-05,4.13e-05,2.559e-05,2017-04-11,5,33,2017-04-11 05:33:00
6.261e-05,4.196e-05,2.651e-05,2017-04-11,5,34,2017-04-11 05:34:00
6.267e-05,4.176e-05,2.59e-05,2017-04-11,5,35,2017-04-11 05:35:00
6.272e-05,4.078e-05,2.631e-05,2017-04-11,5,36,2017-04-11 05:36:00
6.125e-05,4.15e-05,2.586e-05,2017-04-11,5,37,2017-04-11 05:37:00
6.307e-05,4.165e-05,2.668e-05,2017-04-11,5,38,2017-04-11 05:38:00
