,Time Stamp,Raw Blue Data,Raw Green Data,Raw Red Data,S.A.E. (Blue:Green),S.A.E. (Green:Red),Blue Correction Factor,Green Correction Factor,Red Correction Factor,Corrected Blue Data,Corrected Green Data,Corrected Red Data
35,2017-06-19 19:09:00,4.319e-05,2.995e-05,1.752e-05,1.8242806283600987,2.223344111965067,1.1575786515822457,1.1449013189047568,1.1162113719952764,49.99582196183719,34.28979450119746,19.55602323735725
36,2017-06-19 19:14:00,4.403e-05,2.986e-05,1.74e-05,1.9352672634249461,2.2393638245531116,1.1583582589658035,1.1456470303151163,1.1162715811725339,51.002514142264324,34.20902032520937,19.423125512402088
37,2017-06-19 19:19:00,4.388e-05,2.987e-05,1.776e-05,1.9165927655418515,2.1558362104149493,1.1582330624341033,1.1455272771108813,1.1159467790915851,50.82326677960845,34.21689976730203,19.819214796666554
38,2017-06-19 19:24:00,4.588e-05,3.112e-05,1.856e-05,1.9344059781972198,2.143131381337362,1.1583525360681945,1.1456415562391427,1.115894955102353,53.145214354808765,35.65236523016212,20.711010366699668
39,2017-06-19 19:29:00,4.774e-05,3.228e-05,1.918e-05,1.950069374144087,2.1586305110249047,1.1584558467178012,1.145740375121375,1.1159580891999612,55.30468212230783,36.98449930891799,21.404076150855254
40,2017-06-19 19:34:00,4.614e-05,3.139e-05,1.869e-05,1.9195173515726252,2.150009650067313,1.1582528240138743,1.1455461794915318,1.1159230938205367,53.44178530000017,35.95869457423919,20.85660262350583
41,2017-06-19 19:39:00,4.8e-05,3.204e-05,1.955e-05,2.0143244521917363,2.048455890156388,1.1588631170873787,1.1461299380835794,1.1154873156711065,55.625429620194176,36.72200321619788,21.807777021370136
42,2017-06-19 19:44:00,4.913e-05,2.752e-05,2.498e-05,2.888098991139067,0.40154537428430953,1.1624386296574076,1.1495499935853462,1.0965750267260215,57.11060987506843,31.63561582346873,27.392444167616016
43,2017-06-19 19:54:00,4.949e-05,3.32e-05,1.9600000000000002e-05,1.9894322492974534,2.18533676749213,1.15870843940538,1.1459819855181894,1.1160646048584386,57.34448066617225,38.04660191920389,21.874866255225403
44,2017-06-19 19:59:00,5.16e-05,3.417e-05,2e-05,2.0539800562860813,2.2209787047051823,1.159101716713378,1.1463581638127962,1.1162023997397534,59.809648582410304,39.17105845748324,22.32404799479507
45,2017-06-19 20:04:00,5.25e-05,3.496e-05,2.043e-05,2.026248116965012,2.227548350882141,1.158935856698807,1.1461995151032065,1.1162272668562672,60.84413247668738,40.071135048008095,22.804523061873535
46,2017-06-19 20:09:00,5.223e-05,3.489e-05,1.985e-05,2.0105416305073858,2.338660797265136,1.158839858389605,1.146107690633535,1.1166240145590005,60.52620580368906,39.987697326204035,22.164986688996162
47,2017-06-19 20:14:00,5.168e-05,3.453e-05,2.034e-05,2.0094730181891522,2.1945372657993762,1.1588332720679124,1.1461013906736552,1.1161006464004635,59.88850350046971,39.574881019961325,22.701487147785425
48,2017-06-19 20:19:00,5.746e-05,3.804e-05,2.246e-05,2.0553614713103276,2.1848473815554015,1.1591098590652489,1.1463659521493685,1.1160626784600631,66.6024525018892,43.607760819761985,25.066767758213018
49,2017-06-19 20:24:00,6.976e-05,4.733e-05,2.807e-05,1.9330995728558327,2.166356351575868,1.15834384611074,1.145633244105925,1.1159891960403523,80.80606670468522,54.22282144353343,31.32581673285269
50,2017-06-19 20:29:00,6.965e-05,4.705e-05,2.842e-05,1.9548037808460828,2.090369231446744,1.1584867561742553,1.1457699406884179,1.1156725483726353,80.68860256753689,53.90847570939005,31.707413824750297
51,2017-06-19 20:34:00,6.861e-05,4.691e-05,2.718e-05,1.8946833442063,2.2629988764432842,1.1580831666792624,1.1453838985627727,1.116358669324465,79.45608606586418,53.72995868157967,30.342628632238956
52,2017-06-19 20:39:00,6.485e-05,4.347e-05,2.523e-05,1.9933446926095788,2.255899163941933,1.1587330066891606,1.146005484659197,1.1163327249336674,75.14383548379207,49.8168584181353,28.165074650076427
53,2017-06-19 20:44:00,4.843e-05,2.751e-05,2.559e-05,2.81839797373567,0.2999971293980078,1.1622537305618728,1.1493731335809216,1.094071287845234,56.287948171111495,31.619254904811154,27.997284255959542
54,2017-06-19 20:54:00,5.812e-05,3.985e-05,2.383e-05,1.880630515565426,2.1320813104359244,1.1579852794203398,1.1452902672716292,1.1158493425181581,67.30210443991014,45.63981715077443,26.590689832207712
55,2017-06-19 20:59:00,5.6899999999999994e-05,3.922e-05,2.353e-05,1.854324167796931,2.1185364927321824,1.157798299139909,1.1451114165686085,1.1157927401502012,65.87872322106081,44.911269757820826,26.254603175734232
56,2017-06-19 21:04:00,5.789e-05,3.993e-05,2.368e-05,1.8508768116859233,2.166580920546934,1.1577734294697644,1.14508762818847,1.1159900966413434,67.02350383200466,45.72334899356561,26.42664548846701
57,2017-06-19 21:09:00,5.925e-05,4.125e-05,2.449e-05,1.8045219128811434,2.161974602051504,1.1574305570091858,1.1447596632261776,1.1159715831425367,68.57776050279426,47.22133610807983,27.330144071160724
58,2017-06-19 21:14:00,6.119e-05,4.235e-05,2.569e-05,1.8339267501357597,2.0727415273117162,1.1576498946507499,1.1449694644485433,1.1155955890201679,70.83659705367938,48.489456819395805,28.659650681928113
59,2017-06-19 21:19:00,6.102e-05,4.265e-05,2.549e-05,1.7848864505400157,2.1344197439006836,1.1572804586940089,1.144616090924704,1.115859037214895,70.61725358950842,48.81787627793862,28.443246858607676
60,2017-06-19 21:24:00,5.998e-05,4.165e-05,2.517e-05,1.817454232009674,2.0884237185290004,1.157527817206097,1.1448526947188753,1.115664121064533,69.4285184760217,47.68311473504116,28.0812659271943
61,2017-06-19 21:29:00,5.854e-05,4.031e-05,2.432e-05,1.8593183388106522,2.0952737205039593,1.1578341760034287,1.145145733568497,1.1156937203504813,67.77961266324071,46.160824520146114,27.133671278923707
62,2017-06-19 21:34:00,6.071e-05,4.236e-05,2.511e-05,1.7935050635084828,2.168410547106812,1.1573467045490624,1.14467945652519,1.1159974265594796,70.26251843317357,48.48862177840705,28.022695380908534
63,2017-06-19 21:39:00,6.001e-05,4.125e-05,2.508e-05,1.8680360944452623,2.06326154115437,1.1578963743968353,1.1452052276839293,1.1155536367256498,69.4853614275541,47.23971564196208,27.978085209079296
64,2017-06-19 21:44:00,4.905e-05,2.738e-05,2.529e-05,2.905393659040938,0.3292547767525448,1.162482546845613,1.1495920013305863,1.0948189107873243,57.01976892277732,31.475828996431446,27.68797025381143
65,2017-06-19 21:54:00,6.267e-05,4.392e-05,2.666e-05,1.7716242335062953,2.0700001030002597,1.157177398569507,1.1445175116751807,1.1155834980952246,72.520307568351,50.267209112773934,29.741456059218688
