"Blue","Green","Red","Date","Hour","Min","Date_Hr"
0.0001238,8.317e-05,4.94e-05,2017-04-27,1,4,2017-04-27 01:04:00
0.0001243,8.331e-05,5.03e-05,2017-04-27,1,5,2017-04-27 01:05:00
0.0001256,8.464e-05,5.073e-05,2017-04-27,1,6,2017-04-27 01:06:00
0.0001253,8.501e-05,5.015e-05,2017-04-27,1,7,2017-04-27 01:07:00
0.0001237,8.423e-05,5.024e-05,2017-04-27,1,8,2017-04-27 01:08:00
0.0001246,8.408e-05,5.049e-05,2017-04-27,1,9,2017-04-27 01:09:00
0.0001231,8.297e-05,4.995e-05,2017-04-27,1,10,2017-04-27 01:10:00
0.0001228,8.379e-05,4.959e-05,2017-04-27,1,11,2017-04-27 01:11:00
0.0001241,8.443e-05,5.042e-05,2017-04-27,1,12,2017-04-27 01:12:00
0.0001227,8.448e-05,5.088e-05,2017-04-27,1,13,2017-04-27 01:13:00
0.0001248,8.408e-05,5.047e-05,2017-04-27,1,14,2017-04-27 01:14:00
0.0001257,8.464e-05,5.003e-05,2017-04-27,1,15,2017-04-27 01:15:00
0.0001246,8.484e-05,5.081e-05,2017-04-27,1,16,2017-04-27 01:16:00
0.000124,8.455e-05,5.073e-05,2017-04-27,1,17,2017-04-27 01:17:00
0.000124,8.43e-05,5.026e-05,2017-04-27,1,18,2017-04-27 01:18:00
0.0001245,8.419e-05,5.033e-05,2017-04-27,1,19,2017-04-27 01:19:00
0.0001251,8.489e-05,5.04e-05,2017-04-27,1,20,2017-04-27 01:20:00
0.000125,8.349e-05,4.979e-05,2017-04-27,1,21,2017-04-27 01:21:00
0.0001248,8.471e-05,5.094e-05,2017-04-27,1,22,2017-04-27 01:22:00
0.0001228,8.31e-05,5.029e-05,2017-04-27,1,23,2017-04-27 01:23:00
0.0001258,8.355e-05,5.001e-05,2017-04-27,1,24,2017-04-27 01:24:00
0.000125,8.356e-05,5.038e-05,2017-04-27,1,25,2017-04-27 01:25:00
0.000125,8.488e-05,4.986e-05,2017-04-27,1,26,2017-04-27 01:26:00
0.0001234,8.404e-05,4.893e-05,2017-04-27,1,27,2017-04-27 01:27:00
0.0001223,8.287e-05,4.903e-05,2017-04-27,1,28,2017-04-27 01:28:00
0.0001231,8.349e-05,4.895e-05,2017-04-27,1,29,2017-04-27 01:29:00
0.0001219,8.26e-05,4.929e-05,2017-04-27,1,30,2017-04-27 01:30:00
0.0001231,8.366e-05,4.841e-05,2017-04-27,1,31,2017-04-27 01:31:00
0.000123,8.293e-05,5.06e-05,2017-04-27,1,32,2017-04-27 01:32:00
0.0001237,8.324e-05,4.786e-05,2017-04-27,1,33,2017-04-27 01:33:00
0.0001228,8.292e-05,4.903e-05,2017-04-27,1,34,2017-04-27 01:34:00
2.871e-05,1.626e-05,1.624e-05,2017-04-27,1,35,2017-04-27 01:35:00
0.0001233,8.259e-05,4.951e-05,2017-04-27,1,41,2017-04-27 01:41:00
0.0001238,8.283e-05,4.947e-05,2017-04-27,1,42,2017-04-27 01:42:00
0.0001234,8.222e-05,4.888e-05,2017-04-27,1,43,2017-04-27 01:43:00
0.0001222,8.282e-05,4.998e-05,2017-04-27,1,44,2017-04-27 01:44:00
0.0001245,8.356e-05,4.949e-05,2017-04-27,1,45,2017-04-27 01:45:00
0.0001262,8.51e-05,4.989e-05,2017-04-27,1,46,2017-04-27 01:46:00
0.0001293,8.802e-05,5.261e-05,2017-04-27,1,47,2017-04-27 01:47:00
0.0001279,8.65e-05,5.188e-05,2017-04-27,1,48,2017-04-27 01:48:00
0.0001277,8.742e-05,5.194e-05,2017-04-27,1,49,2017-04-27 01:49:00
0.0001284,8.661e-05,5.139e-05,2017-04-27,1,50,2017-04-27 01:50:00
0.0001286,8.763e-05,5.264e-05,2017-04-27,1,51,2017-04-27 01:51:00
0.0001298,8.878e-05,5.287e-05,2017-04-27,1,52,2017-04-27 01:52:00
0.0001299,8.869e-05,5.365e-05,2017-04-27,1,53,2017-04-27 01:53:00
0.0001313,9.022e-05,5.437e-05,2017-04-27,1,54,2017-04-27 01:54:00
0.0001303,8.996e-05,5.353e-05,2017-04-27,1,55,2017-04-27 01:55:00
0.000134,8.998e-05,5.354e-05,2017-04-27,1,56,2017-04-27 01:56:00
0.0001335,9.135e-05,5.411e-05,2017-04-27,1,57,2017-04-27 01:57:00
0.0001331,9.12e-05,5.486e-05,2017-04-27,1,58,2017-04-27 01:58:00
0.000134,9.17e-05,5.372e-05,2017-04-27,1,59,2017-04-27 01:59:00
0.000134,9.163e-05,5.527e-05,2017-04-27,2,0,2017-04-27 02:00:00
0.000133,9.042e-05,5.591e-05,2017-04-27,2,1,2017-04-27 02:01:00
0.0001341,9.095e-05,5.441e-05,2017-04-27,2,2,2017-04-27 02:02:00
0.0001333,8.983e-05,5.394e-05,2017-04-27,2,3,2017-04-27 02:03:00
0.000133,9.171e-05,5.411e-05,2017-04-27,2,4,2017-04-27 02:04:00
0.0001346,9.072e-05,5.449e-05,2017-04-27,2,5,2017-04-27 02:05:00
0.0001321,9.066e-05,5.507e-05,2017-04-27,2,6,2017-04-27 02:06:00
0.0001321,9.078e-05,5.439e-05,2017-04-27,2,7,2017-04-27 02:07:00
0.0001326,8.924e-05,5.393e-05,2017-04-27,2,8,2017-04-27 02:08:00
0.0001305,8.938e-05,5.226e-05,2017-04-27,2,9,2017-04-27 02:09:00
0.0001297,8.894e-05,5.323e-05,2017-04-27,2,10,2017-04-27 02:10:00
0.0001282,8.835e-05,5.298e-05,2017-04-27,2,11,2017-04-27 02:11:00
0.0001301,8.914e-05,5.392e-05,2017-04-27,2,12,2017-04-27 02:12:00
0.0001341,8.992e-05,5.367e-05,2017-04-27,2,13,2017-04-27 02:13:00
0.0001349,9.114e-05,5.42e-05,2017-04-27,2,14,2017-04-27 02:14:00
0.0001332,9.025e-05,5.434e-05,2017-04-27,2,15,2017-04-27 02:15:00
0.0001336,9.136e-05,5.399e-05,2017-04-27,2,16,2017-04-27 02:16:00
0.0001342,9.057e-05,5.569e-05,2017-04-27,2,17,2017-04-27 02:17:00
0.0001343,9.139e-05,5.437e-05,2017-04-27,2,18,2017-04-27 02:18:00
0.0001354,9.239e-05,5.429e-05,2017-04-27,2,19,2017-04-27 02:19:00
0.0001339,9.185e-05,5.49e-05,2017-04-27,2,20,2017-04-27 02:20:00
0.0001339,9.074e-05,5.405e-05,2017-04-27,2,21,2017-04-27 02:21:00
0.0001327,9.075e-05,5.439e-05,2017-04-27,2,22,2017-04-27 02:22:00
0.0001321,9.071e-05,5.343e-05,2017-04-27,2,23,2017-04-27 02:23:00
0.0001305,8.866e-05,5.266e-05,2017-04-27,2,24,2017-04-27 02:24:00
0.0001304,8.91e-05,5.254e-05,2017-04-27,2,25,2017-04-27 02:25:00
0.0001305,8.777e-05,5.365e-05,2017-04-27,2,26,2017-04-27 02:26:00
0.0001285,8.736e-05,5.242e-05,2017-04-27,2,27,2017-04-27 02:27:00
0.0001276,8.698e-05,5.179e-05,2017-04-27,2,28,2017-04-27 02:28:00
0.0001268,8.574e-05,5.182e-05,2017-04-27,2,29,2017-04-27 02:29:00
0.0001259,8.599e-05,5.137e-05,2017-04-27,2,30,2017-04-27 02:30:00
0.0001266,8.397e-05,5.013e-05,2017-04-27,2,31,2017-04-27 02:31:00
0.0001251,8.396e-05,5.002e-05,2017-04-27,2,32,2017-04-27 02:32:00
0.0001223,8.352e-05,4.89e-05,2017-04-27,2,33,2017-04-27 02:33:00
0.0001244,8.441e-05,4.956e-05,2017-04-27,2,34,2017-04-27 02:34:00
2.904e-05,1.631e-05,1.626e-05,2017-04-27,2,35,2017-04-27 02:35:00
0.000122,8.184e-05,4.813e-05,2017-04-27,2,41,2017-04-27 02:41:00
0.0001217,8.089e-05,4.788e-05,2017-04-27,2,42,2017-04-27 02:42:00
0.0001198,8.016e-05,4.8e-05,2017-04-27,2,43,2017-04-27 02:43:00
0.0001185,8.041e-05,4.695e-05,2017-04-27,2,44,2017-04-27 02:44:00
0.0001196,7.906e-05,4.668e-05,2017-04-27,2,45,2017-04-27 02:45:00
0.0001199,7.943e-05,4.775e-05,2017-04-27,2,46,2017-04-27 02:46:00
0.0001174,7.893e-05,4.754e-05,2017-04-27,2,47,2017-04-27 02:47:00
0.0001178,7.874e-05,4.666e-05,2017-04-27,2,48,2017-04-27 02:48:00
0.0001175,7.788e-05,4.742e-05,2017-04-27,2,49,2017-04-27 02:49:00
0.0001172,7.735e-05,4.718e-05,2017-04-27,2,50,2017-04-27 02:50:00
0.0001162,7.863e-05,4.724e-05,2017-04-27,2,51,2017-04-27 02:51:00
0.0001161,7.854e-05,4.73e-05,2017-04-27,2,52,2017-04-27 02:52:00
0.0001159,7.781e-05,4.502e-05,2017-04-27,2,53,2017-04-27 02:53:00
0.0001148,7.716e-05,4.661e-05,2017-04-27,2,54,2017-04-27 02:54:00
0.0001141,7.696e-05,4.664e-05,2017-04-27,2,55,2017-04-27 02:55:00
0.0001155,7.641e-05,4.489e-05,2017-04-27,2,56,2017-04-27 02:56:00
0.0001153,7.673e-05,4.587e-05,2017-04-27,2,57,2017-04-27 02:57:00
0.0001145,7.7e-05,4.598e-05,2017-04-27,2,58,2017-04-27 02:58:00
0.0001134,7.585e-05,4.55e-05,2017-04-27,2,59,2017-04-27 02:59:00
0.0001133,7.664e-05,4.54e-05,2017-04-27,3,0,2017-04-27 03:00:00
0.0001134,7.664e-05,4.469e-05,2017-04-27,3,1,2017-04-27 03:01:00
0.0001138,7.602e-05,4.457e-05,2017-04-27,3,2,2017-04-27 03:02:00
0.0001142,7.558e-05,4.432e-05,2017-04-27,3,3,2017-04-27 03:03:00
0.0001127,7.576e-05,4.528e-05,2017-04-27,3,4,2017-04-27 03:04:00
0.0001138,7.515e-05,4.505e-05,2017-04-27,3,5,2017-04-27 03:05:00
0.0001138,7.555e-05,4.516e-05,2017-04-27,3,6,2017-04-27 03:06:00
0.0001141,7.628e-05,4.602e-05,2017-04-27,3,7,2017-04-27 03:07:00
0.0001141,7.586e-05,4.454e-05,2017-04-27,3,8,2017-04-27 03:08:00
0.000113,7.667e-05,4.498e-05,2017-04-27,3,9,2017-04-27 03:09:00
0.0001163,7.638e-05,4.553e-05,2017-04-27,3,10,2017-04-27 03:10:00
0.0001156,7.69e-05,4.564e-05,2017-04-27,3,11,2017-04-27 03:11:00
0.000115,7.812e-05,4.682e-05,2017-04-27,3,12,2017-04-27 03:12:00
0.0001166,7.785e-05,4.615e-05,2017-04-27,3,13,2017-04-27 03:13:00
0.0001182,7.838e-05,4.661e-05,2017-04-27,3,14,2017-04-27 03:14:00
0.0001191,7.957e-05,4.736e-05,2017-04-27,3,15,2017-04-27 03:15:00
0.0001193,7.993e-05,4.698e-05,2017-04-27,3,16,2017-04-27 03:16:00
0.0001199,8.111e-05,4.848e-05,2017-04-27,3,17,2017-04-27 03:17:00
0.0001195,8.213e-05,4.977e-05,2017-04-27,3,18,2017-04-27 03:18:00
0.0001196,7.933e-05,4.777e-05,2017-04-27,3,19,2017-04-27 03:19:00
0.0001184,8.028e-05,4.787e-05,2017-04-27,3,20,2017-04-27 03:20:00
0.0001173,7.861e-05,4.724e-05,2017-04-27,3,21,2017-04-27 03:21:00
0.0001178,7.919e-05,4.673e-05,2017-04-27,3,22,2017-04-27 03:22:00
0.0001198,8.132e-05,4.765e-05,2017-04-27,3,23,2017-04-27 03:23:00
0.0001199,8.046e-05,4.815e-05,2017-04-27,3,24,2017-04-27 03:24:00
0.0001227,8.115e-05,4.869e-05,2017-04-27,3,25,2017-04-27 03:25:00
0.0001233,8.3e-05,4.982e-05,2017-04-27,3,26,2017-04-27 03:26:00
0.0001239,8.323e-05,4.929e-05,2017-04-27,3,27,2017-04-27 03:27:00
0.0001247,8.301e-05,4.974e-05,2017-04-27,3,28,2017-04-27 03:28:00
0.0001234,8.337e-05,4.898e-05,2017-04-27,3,29,2017-04-27 03:29:00
0.0001227,8.369e-05,4.974e-05,2017-04-27,3,30,2017-04-27 03:30:00
0.0001259,8.278e-05,5.052e-05,2017-04-27,3,31,2017-04-27 03:31:00
0.0001239,8.279e-05,5.015e-05,2017-04-27,3,32,2017-04-27 03:32:00
0.000123,8.357e-05,4.973e-05,2017-04-27,3,33,2017-04-27 03:33:00
0.000125,8.229e-05,4.872e-05,2017-04-27,3,34,2017-04-27 03:34:00
2.883e-05,1.631e-05,1.611e-05,2017-04-27,3,35,2017-04-27 03:35:00
0.000124,8.141e-05,4.761e-05,2017-04-27,3,41,2017-04-27 03:41:00
0.0001234,8.238e-05,4.896e-05,2017-04-27,3,42,2017-04-27 03:42:00
0.0001238,8.267e-05,4.89e-05,2017-04-27,3,43,2017-04-27 03:43:00
0.0001256,8.413e-05,4.914e-05,2017-04-27,3,44,2017-04-27 03:44:00
0.0001252,8.384e-05,5.011e-05,2017-04-27,3,45,2017-04-27 03:45:00
0.0001264,8.401e-05,4.947e-05,2017-04-27,3,46,2017-04-27 03:46:00
0.000125,8.362e-05,4.939e-05,2017-04-27,3,47,2017-04-27 03:47:00
0.0001244,8.409e-05,4.904e-05,2017-04-27,3,48,2017-04-27 03:48:00
0.0001256,8.401e-05,5.012e-05,2017-04-27,3,49,2017-04-27 03:49:00
0.0001242,8.375e-05,4.908e-05,2017-04-27,3,50,2017-04-27 03:50:00
0.0001276,8.484e-05,5.091e-05,2017-04-27,3,51,2017-04-27 03:51:00
0.0001283,8.468e-05,4.96e-05,2017-04-27,3,52,2017-04-27 03:52:00
0.0001281,8.579e-05,5.074e-05,2017-04-27,3,53,2017-04-27 03:53:00
0.0001274,8.619e-05,5.011e-05,2017-04-27,3,54,2017-04-27 03:54:00
0.0001281,8.587e-05,5.184e-05,2017-04-27,3,55,2017-04-27 03:55:00
0.0001295,8.624e-05,5.051e-05,2017-04-27,3,56,2017-04-27 03:56:00
0.0001275,8.65e-05,5.067e-05,2017-04-27,3,57,2017-04-27 03:57:00
0.000129,8.702e-05,5.172e-05,2017-04-27,3,58,2017-04-27 03:58:00
0.0001274,8.628e-05,5.184e-05,2017-04-27,3,59,2017-04-27 03:59:00
0.0001303,8.763e-05,5.174e-05,2017-04-27,4,0,2017-04-27 04:00:00
0.0001292,8.658e-05,5.223e-05,2017-04-27,4,1,2017-04-27 04:01:00
0.0001286,8.749e-05,5.17e-05,2017-04-27,4,2,2017-04-27 04:02:00
0.0001302,8.808e-05,5.231e-05,2017-04-27,4,3,2017-04-27 04:03:00
0.0001311,8.986e-05,5.284e-05,2017-04-27,4,4,2017-04-27 04:04:00
0.0001337,9.071e-05,5.384e-05,2017-04-27,4,5,2017-04-27 04:05:00
0.0001335,8.989e-05,5.339e-05,2017-04-27,4,6,2017-04-27 04:06:00
0.0001319,8.898e-05,5.299e-05,2017-04-27,4,7,2017-04-27 04:07:00
0.0001343,8.93e-05,5.242e-05,2017-04-27,4,8,2017-04-27 04:08:00
0.0001333,8.997e-05,5.375e-05,2017-04-27,4,9,2017-04-27 04:09:00
0.0001334,9.089e-05,5.42e-05,2017-04-27,4,10,2017-04-27 04:10:00
0.000133,9.061e-05,5.405e-05,2017-04-27,4,11,2017-04-27 04:11:00
0.0001346,8.912e-05,5.381e-05,2017-04-27,4,12,2017-04-27 04:12:00
0.000132,8.978e-05,5.366e-05,2017-04-27,4,13,2017-04-27 04:13:00
0.000131,8.946e-05,5.339e-05,2017-04-27,4,14,2017-04-27 04:14:00
0.0001311,8.876e-05,5.284e-05,2017-04-27,4,15,2017-04-27 04:15:00
0.0001328,9.022e-05,5.47e-05,2017-04-27,4,16,2017-04-27 04:16:00
0.0001343,8.967e-05,5.334e-05,2017-04-27,4,17,2017-04-27 04:17:00
0.0001345,8.989e-05,5.311e-05,2017-04-27,4,18,2017-04-27 04:18:00
0.0001323,8.889e-05,5.328e-05,2017-04-27,4,19,2017-04-27 04:19:00
0.0001312,8.87e-05,5.286e-05,2017-04-27,4,20,2017-04-27 04:20:00
0.0001315,8.87e-05,5.295e-05,2017-04-27,4,21,2017-04-27 04:21:00
0.0001317,8.823e-05,5.218e-05,2017-04-27,4,22,2017-04-27 04:22:00
0.0001306,8.718e-05,5.221e-05,2017-04-27,4,23,2017-04-27 04:23:00
0.0001285,8.679e-05,5.113e-05,2017-04-27,4,24,2017-04-27 04:24:00
0.0001287,8.612e-05,5.173e-05,2017-04-27,4,25,2017-04-27 04:25:00
0.0001266,8.66e-05,5.044e-05,2017-04-27,4,26,2017-04-27 04:26:00
0.0001262,8.497e-05,5.029e-05,2017-04-27,4,27,2017-04-27 04:27:00
0.0001276,8.515e-05,5.124e-05,2017-04-27,4,28,2017-04-27 04:28:00
0.0001262,8.517e-05,5.072e-05,2017-04-27,4,29,2017-04-27 04:29:00
0.0001272,8.547e-05,5.044e-05,2017-04-27,4,30,2017-04-27 04:30:00
0.0001282,8.464e-05,5.079e-05,2017-04-27,4,31,2017-04-27 04:31:00
0.0001273,8.506e-05,5.006e-05,2017-04-27,4,32,2017-04-27 04:32:00
0.0001265,8.375e-05,4.921e-05,2017-04-27,4,33,2017-04-27 04:33:00
0.0001254,8.405e-05,4.982e-05,2017-04-27,4,34,2017-04-27 04:34:00
2.886e-05,1.632e-05,1.62e-05,2017-04-27,4,35,2017-04-27 04:35:00
0.0001234,8.241e-05,4.917e-05,2017-04-27,4,41,2017-04-27 04:41:00
0.0001197,7.929e-05,4.788e-05,2017-04-27,4,42,2017-04-27 04:42:00
0.0001205,7.962e-05,4.775e-05,2017-04-27,4,43,2017-04-27 04:43:00
0.0001179,7.996e-05,4.763e-05,2017-04-27,4,44,2017-04-27 04:44:00
0.0001204,7.915e-05,4.662e-05,2017-04-27,4,45,2017-04-27 04:45:00
0.0001172,7.8e-05,4.612e-05,2017-04-27,4,46,2017-04-27 04:46:00
0.0001165,7.82e-05,4.644e-05,2017-04-27,4,47,2017-04-27 04:47:00
0.0001183,7.83e-05,4.699e-05,2017-04-27,4,48,2017-04-27 04:48:00
0.0001157,7.798e-05,4.641e-05,2017-04-27,4,49,2017-04-27 04:49:00
0.0001151,7.71e-05,4.572e-05,2017-04-27,4,50,2017-04-27 04:50:00
0.0001146,7.757e-05,4.584e-05,2017-04-27,4,51,2017-04-27 04:51:00
0.0001152,7.632e-05,4.606e-05,2017-04-27,4,52,2017-04-27 04:52:00
0.0001131,7.48e-05,4.471e-05,2017-04-27,4,53,2017-04-27 04:53:00
0.0001111,7.325e-05,4.372e-05,2017-04-27,4,54,2017-04-27 04:54:00
0.0001091,7.348e-05,4.357e-05,2017-04-27,4,55,2017-04-27 04:55:00
0.0001102,7.304e-05,4.284e-05,2017-04-27,4,56,2017-04-27 04:56:00
0.0001098,7.339e-05,4.376e-05,2017-04-27,4,57,2017-04-27 04:57:00
0.0001089,7.191e-05,4.223e-05,2017-04-27,4,58,2017-04-27 04:58:00
0.0001097,7.098e-05,4.244e-05,2017-04-27,4,59,2017-04-27 04:59:00
0.0001083,7.291e-05,4.315e-05,2017-04-27,5,0,2017-04-27 05:00:00
0.0001101,7.263e-05,4.236e-05,2017-04-27,5,1,2017-04-27 05:01:00
0.00011,7.246e-05,4.301e-05,2017-04-27,5,2,2017-04-27 05:02:00
0.0001115,7.294e-05,4.252e-05,2017-04-27,5,3,2017-04-27 05:03:00
0.0001108,7.28e-05,4.333e-05,2017-04-27,5,4,2017-04-27 05:04:00
0.0001096,7.308e-05,4.29e-05,2017-04-27,5,5,2017-04-27 05:05:00
0.0001108,7.342e-05,4.297e-05,2017-04-27,5,6,2017-04-27 05:06:00
0.0001096,7.283e-05,4.26e-05,2017-04-27,5,7,2017-04-27 05:07:00
0.0001087,7.333e-05,4.319e-05,2017-04-27,5,8,2017-04-27 05:08:00
0.0001122,7.321e-05,4.34e-05,2017-04-27,5,9,2017-04-27 05:09:00
0.0001105,7.401e-05,4.247e-05,2017-04-27,5,10,2017-04-27 05:10:00
0.0001131,7.4e-05,4.436e-05,2017-04-27,5,11,2017-04-27 05:11:00
0.0001117,7.368e-05,4.289e-05,2017-04-27,5,12,2017-04-27 05:12:00
0.0001116,7.408e-05,4.256e-05,2017-04-27,5,13,2017-04-27 05:13:00
0.0001114,7.387e-05,4.396e-05,2017-04-27,5,14,2017-04-27 05:14:00
0.0001108,7.375e-05,4.346e-05,2017-04-27,5,15,2017-04-27 05:15:00
0.0001105,7.439e-05,4.403e-05,2017-04-27,5,16,2017-04-27 05:16:00
0.0001125,7.372e-05,4.396e-05,2017-04-27,5,17,2017-04-27 05:17:00
0.0001119,7.476e-05,4.389e-05,2017-04-27,5,18,2017-04-27 05:18:00
0.0001103,7.438e-05,4.395e-05,2017-04-27,5,19,2017-04-27 05:19:00
0.0001124,7.491e-05,4.409e-05,2017-04-27,5,20,2017-04-27 05:20:00
0.0001114,7.565e-05,4.477e-05,2017-04-27,5,21,2017-04-27 05:21:00
0.0001124,7.473e-05,4.371e-05,2017-04-27,5,22,2017-04-27 05:22:00
0.000113,7.566e-05,4.486e-05,2017-04-27,5,23,2017-04-27 05:23:00
0.000114,7.474e-05,4.409e-05,2017-04-27,5,24,2017-04-27 05:24:00
0.0001127,7.599e-05,4.48e-05,2017-04-27,5,25,2017-04-27 05:25:00
0.0001161,7.547e-05,4.45e-05,2017-04-27,5,26,2017-04-27 05:26:00
0.0001161,7.751e-05,4.509e-05,2017-04-27,5,27,2017-04-27 05:27:00
0.000117,7.644e-05,4.565e-05,2017-04-27,5,28,2017-04-27 05:28:00
0.0001162,7.734e-05,4.529e-05,2017-04-27,5,29,2017-04-27 05:29:00
0.0001131,7.59e-05,4.529e-05,2017-04-27,5,30,2017-04-27 05:30:00
0.0001151,7.716e-05,4.486e-05,2017-04-27,5,31,2017-04-27 05:31:00
0.0001178,7.844e-05,4.601e-05,2017-04-27,5,32,2017-04-27 05:32:00
0.0001185,7.792e-05,4.633e-05,2017-04-27,5,33,2017-04-27 05:33:00
0.0001187,7.942e-05,4.609e-05,2017-04-27,5,34,2017-04-27 05:34:00
2.909e-05,1.627e-05,1.632e-05,2017-04-27,5,35,2017-04-27 05:35:00
0.0001201,7.823e-05,4.588e-05,2017-04-27,5,41,2017-04-27 05:41:00
0.0001153,7.647e-05,4.488e-05,2017-04-27,5,42,2017-04-27 05:42:00
0.000115,7.552e-05,4.416e-05,2017-04-27,5,43,2017-04-27 05:43:00
0.0001167,7.7e-05,4.569e-05,2017-04-27,5,44,2017-04-27 05:44:00
0.0001162,7.602e-05,4.555e-05,2017-04-27,5,45,2017-04-27 05:45:00
0.0001167,7.636e-05,4.514e-05,2017-04-27,5,46,2017-04-27 05:46:00
