"Blue","Green","Red","Date","Hour","Min","Date_Hr"
5.005e-05,3.264e-05,1.852e-05,2017-04-10,14,31,2017-04-10 14:31:00
4.9e-05,3.246e-05,1.844e-05,2017-04-10,14,32,2017-04-10 14:32:00
5.586e-05,4.1e-05,2.771e-05,2017-04-10,14,33,2017-04-10 14:33:00
5.238e-05,3.595e-05,2.252e-05,2017-04-10,14,34,2017-04-10 14:34:00
4.806e-05,3.219e-05,1.907e-05,2017-04-10,14,35,2017-04-10 14:35:00
4.85e-05,3.209e-05,1.92e-05,2017-04-10,14,36,2017-04-10 14:36:00
7.607e-05,6.41e-05,5.354e-05,2017-04-10,14,37,2017-04-10 14:37:00
4.85e-05,3.282e-05,1.927e-05,2017-04-10,14,38,2017-04-10 14:38:00
0.0001027,9.636e-05,9.173e-05,2017-04-10,14,39,2017-04-10 14:39:00
0.0001375,0.0001383,0.0001373,2017-04-10,14,40,2017-04-10 14:40:00
5.342e-05,3.815e-05,2.554e-05,2017-04-10,14,41,2017-04-10 14:41:00
9.923e-05,9.215e-05,8.556e-05,2017-04-10,14,42,2017-04-10 14:42:00
5.324e-05,3.873e-05,2.596e-05,2017-04-10,14,43,2017-04-10 14:43:00
4.738e-05,3.235e-05,1.898e-05,2017-04-10,14,44,2017-04-10 14:44:00
4.647e-05,3.108e-05,1.821e-05,2017-04-10,14,45,2017-04-10 14:45:00
4.64e-05,3.078e-05,1.758e-05,2017-04-10,14,46,2017-04-10 14:46:00
4.713e-05,3.163e-05,1.775e-05,2017-04-10,14,47,2017-04-10 14:47:00
6.068e-05,4.714e-05,3.528e-05,2017-04-10,14,48,2017-04-10 14:48:00
4.721e-05,3.257e-05,1.858e-05,2017-04-10,14,49,2017-04-10 14:49:00
7.695e-05,6.504e-05,5.454e-05,2017-04-10,14,50,2017-04-10 14:50:00
4.925e-05,3.252e-05,1.866e-05,2017-04-10,14,51,2017-04-10 14:51:00
5.365e-05,3.58e-05,2.02e-05,2017-04-10,14,52,2017-04-10 14:52:00
5.452e-05,3.444e-05,2.046e-05,2017-04-10,14,53,2017-04-10 14:53:00
4.976e-05,3.364e-05,1.923e-05,2017-04-10,14,54,2017-04-10 14:54:00
5.158e-05,3.312e-05,1.864e-05,2017-04-10,14,55,2017-04-10 14:55:00
7.577e-05,6.462e-05,5.475e-05,2017-04-10,14,56,2017-04-10 14:56:00
4.904e-05,3.311e-05,1.914e-05,2017-04-10,14,57,2017-04-10 14:57:00
4.931e-05,3.209e-05,1.856e-05,2017-04-10,14,58,2017-04-10 14:58:00
7.56e-05,6.484e-05,5.453e-05,2017-04-10,14,59,2017-04-10 14:59:00
4.995e-05,3.414e-05,2.044e-05,2017-04-10,15,0,2017-04-10 15:00:00
5.032e-05,3.307e-05,1.936e-05,2017-04-10,15,1,2017-04-10 15:01:00
4.887e-05,3.167e-05,1.876e-05,2017-04-10,15,2,2017-04-10 15:02:00
4.913e-05,3.213e-05,1.891e-05,2017-04-10,15,3,2017-04-10 15:03:00
4.844e-05,3.249e-05,1.907e-05,2017-04-10,15,4,2017-04-10 15:04:00
4.926e-05,3.32e-05,1.912e-05,2017-04-10,15,5,2017-04-10 15:05:00
4.947e-05,3.348e-05,1.942e-05,2017-04-10,15,6,2017-04-10 15:06:00
5.081e-05,3.276e-05,1.959e-05,2017-04-10,15,7,2017-04-10 15:07:00
5.129e-05,3.565e-05,2.151e-05,2017-04-10,15,8,2017-04-10 15:08:00
4.924e-05,3.308e-05,1.926e-05,2017-04-10,15,9,2017-04-10 15:09:00
5.589e-05,3.975e-05,2.66e-05,2017-04-10,15,10,2017-04-10 15:10:00
4.871e-05,3.242e-05,1.873e-05,2017-04-10,15,11,2017-04-10 15:11:00
4.853e-05,3.245e-05,1.852e-05,2017-04-10,15,12,2017-04-10 15:12:00
4.957e-05,3.193e-05,1.884e-05,2017-04-10,15,13,2017-04-10 15:13:00
4.999e-05,3.319e-05,1.95e-05,2017-04-10,15,14,2017-04-10 15:14:00
4.878e-05,3.232e-05,1.839e-05,2017-04-10,15,15,2017-04-10 15:15:00
2.862e-05,1.622e-05,1.594e-05,2017-04-10,15,21,2017-04-10 15:21:00
4.904e-05,3.182e-05,1.854e-05,2017-04-10,15,22,2017-04-10 15:22:00
4.806e-05,3.212e-05,2.001e-05,2017-04-10,15,23,2017-04-10 15:23:00
5.369e-05,3.831e-05,2.537e-05,2017-04-10,15,24,2017-04-10 15:24:00
4.788e-05,3.078e-05,1.892e-05,2017-04-10,15,25,2017-04-10 15:25:00
4.74e-05,3.147e-05,1.889e-05,2017-04-10,15,26,2017-04-10 15:26:00
4.818e-05,3.134e-05,1.824e-05,2017-04-10,15,27,2017-04-10 15:27:00
4.72e-05,3.129e-05,1.846e-05,2017-04-10,15,28,2017-04-10 15:28:00
4.837e-05,3.223e-05,1.891e-05,2017-04-10,15,29,2017-04-10 15:29:00
4.81e-05,3.205e-05,1.844e-05,2017-04-10,15,30,2017-04-10 15:30:00
5.058e-05,3.499e-05,2.177e-05,2017-04-10,15,31,2017-04-10 15:31:00
4.808e-05,3.191e-05,1.872e-05,2017-04-10,15,32,2017-04-10 15:32:00
4.837e-05,3.234e-05,1.848e-05,2017-04-10,15,33,2017-04-10 15:33:00
4.894e-05,3.217e-05,1.897e-05,2017-04-10,15,34,2017-04-10 15:34:00
4.786e-05,3.118e-05,1.819e-05,2017-04-10,15,35,2017-04-10 15:35:00
4.799e-05,3.173e-05,1.898e-05,2017-04-10,15,36,2017-04-10 15:36:00
4.845e-05,3.234e-05,1.925e-05,2017-04-10,15,37,2017-04-10 15:37:00
4.777e-05,3.118e-05,1.843e-05,2017-04-10,15,38,2017-04-10 15:38:00
4.633e-05,3.097e-05,1.822e-05,2017-04-10,15,39,2017-04-10 15:39:00
4.741e-05,3.072e-05,1.792e-05,2017-04-10,15,40,2017-04-10 15:40:00
4.482e-05,2.933e-05,1.777e-05,2017-04-10,15,41,2017-04-10 15:41:00
4.439e-05,2.932e-05,1.713e-05,2017-04-10,15,42,2017-04-10 15:42:00
4.392e-05,2.923e-05,1.655e-05,2017-04-10,15,43,2017-04-10 15:43:00
4.474e-05,2.911e-05,1.755e-05,2017-04-10,15,44,2017-04-10 15:44:00
4.395e-05,2.883e-05,1.72e-05,2017-04-10,15,45,2017-04-10 15:45:00
6.007e-05,4.968e-05,3.943e-05,2017-04-10,15,46,2017-04-10 15:46:00
4.427e-05,2.85e-05,1.735e-05,2017-04-10,15,47,2017-04-10 15:47:00
4.352e-05,2.862e-05,1.687e-05,2017-04-10,15,48,2017-04-10 15:48:00
4.435e-05,2.84e-05,1.647e-05,2017-04-10,15,49,2017-04-10 15:49:00
4.349e-05,2.865e-05,1.659e-05,2017-04-10,15,50,2017-04-10 15:50:00
4.262e-05,2.88e-05,1.683e-05,2017-04-10,15,51,2017-04-10 15:51:00
4.319e-05,2.794e-05,1.641e-05,2017-04-10,15,52,2017-04-10 15:52:00
4.404e-05,2.814e-05,1.743e-05,2017-04-10,15,53,2017-04-10 15:53:00
4.316e-05,2.85e-05,1.688e-05,2017-04-10,15,54,2017-04-10 15:54:00
4.37e-05,2.874e-05,1.713e-05,2017-04-10,15,55,2017-04-10 15:55:00
4.353e-05,2.959e-05,1.726e-05,2017-04-10,15,56,2017-04-10 15:56:00
0.0001436,0.000144,0.0001454,2017-04-10,15,57,2017-04-10 15:57:00
4.415e-05,2.955e-05,1.722e-05,2017-04-10,15,58,2017-04-10 15:58:00
4.391e-05,2.882e-05,1.651e-05,2017-04-10,15,59,2017-04-10 15:59:00
4.478e-05,2.904e-05,1.799e-05,2017-04-10,16,0,2017-04-10 16:00:00
9.352e-05,8.786e-05,8.211e-05,2017-04-10,16,1,2017-04-10 16:01:00
6.788e-05,5.891e-05,4.961e-05,2017-04-10,16,2,2017-04-10 16:02:00
4.327e-05,2.873e-05,1.74e-05,2017-04-10,16,3,2017-04-10 16:03:00
4.259e-05,2.824e-05,1.683e-05,2017-04-10,16,4,2017-04-10 16:04:00
4.218e-05,2.866e-05,1.737e-05,2017-04-10,16,5,2017-04-10 16:05:00
4.294e-05,2.786e-05,1.645e-05,2017-04-10,16,6,2017-04-10 16:06:00
4.26e-05,2.824e-05,1.656e-05,2017-04-10,16,7,2017-04-10 16:07:00
4.25e-05,2.804e-05,1.679e-05,2017-04-10,16,8,2017-04-10 16:08:00
4.131e-05,2.777e-05,1.684e-05,2017-04-10,16,9,2017-04-10 16:09:00
0.0002002,0.0002126,0.000223,2017-04-10,16,10,2017-04-10 16:10:00
6.858e-05,5.881e-05,5.266e-05,2017-04-10,16,11,2017-04-10 16:11:00
0.0001087,0.0001077,0.0001044,2017-04-10,16,12,2017-04-10 16:12:00
4.396e-05,2.91e-05,1.786e-05,2017-04-10,16,13,2017-04-10 16:13:00
5.041e-05,3.601e-05,2.565e-05,2017-04-10,16,14,2017-04-10 16:14:00
4.562e-05,3.27e-05,2.157e-05,2017-04-10,16,15,2017-04-10 16:15:00
2.853e-05,1.624e-05,1.612e-05,2017-04-10,16,21,2017-04-10 16:21:00
4.079e-05,2.747e-05,1.671e-05,2017-04-10,16,22,2017-04-10 16:22:00
4.146e-05,2.73e-05,1.598e-05,2017-04-10,16,23,2017-04-10 16:23:00
4.339e-05,2.849e-05,1.695e-05,2017-04-10,16,24,2017-04-10 16:24:00
4.499e-05,3.06e-05,1.904e-05,2017-04-10,16,25,2017-04-10 16:25:00
4.242e-05,2.792e-05,1.67e-05,2017-04-10,16,26,2017-04-10 16:26:00
4.339e-05,2.821e-05,1.609e-05,2017-04-10,16,27,2017-04-10 16:27:00
4.33e-05,2.754e-05,1.544e-05,2017-04-10,16,28,2017-04-10 16:28:00
4.181e-05,2.8e-05,1.638e-05,2017-04-10,16,29,2017-04-10 16:29:00
4.33e-05,2.817e-05,1.694e-05,2017-04-10,16,30,2017-04-10 16:30:00
4.211e-05,2.709e-05,1.613e-05,2017-04-10,16,31,2017-04-10 16:31:00
4.131e-05,2.737e-05,1.598e-05,2017-04-10,16,32,2017-04-10 16:32:00
0.0001462,0.0001525,0.0001548,2017-04-10,16,33,2017-04-10 16:33:00
4.213e-05,2.924e-05,1.849e-05,2017-04-10,16,34,2017-04-10 16:34:00
7.816e-05,7.043e-05,6.324e-05,2017-04-10,16,35,2017-04-10 16:35:00
4.717e-05,3.445e-05,2.397e-05,2017-04-10,16,36,2017-04-10 16:36:00
4.026e-05,2.623e-05,1.542e-05,2017-04-10,16,37,2017-04-10 16:37:00
3.945e-05,2.658e-05,1.459e-05,2017-04-10,16,38,2017-04-10 16:38:00
3.997e-05,2.615e-05,1.555e-05,2017-04-10,16,39,2017-04-10 16:39:00
3.944e-05,2.604e-05,1.537e-05,2017-04-10,16,40,2017-04-10 16:40:00
4.036e-05,2.611e-05,1.496e-05,2017-04-10,16,41,2017-04-10 16:41:00
3.92e-05,2.578e-05,1.477e-05,2017-04-10,16,42,2017-04-10 16:42:00
3.797e-05,2.519e-05,1.442e-05,2017-04-10,16,43,2017-04-10 16:43:00
6.255e-05,5.178e-05,4.376e-05,2017-04-10,16,44,2017-04-10 16:44:00
5.533e-05,4.406e-05,3.55e-05,2017-04-10,16,45,2017-04-10 16:45:00
5.103e-05,3.796e-05,2.862e-05,2017-04-10,16,46,2017-04-10 16:46:00
4.386e-05,2.869e-05,1.675e-05,2017-04-10,16,47,2017-04-10 16:47:00
7.161e-05,5.424e-05,3.831e-05,2017-04-10,16,48,2017-04-10 16:48:00
4.084e-05,2.747e-05,1.618e-05,2017-04-10,16,49,2017-04-10 16:49:00
4.164e-05,2.72e-05,1.609e-05,2017-04-10,16,50,2017-04-10 16:50:00
4.243e-05,2.775e-05,1.654e-05,2017-04-10,16,51,2017-04-10 16:51:00
4.297e-05,2.836e-05,1.687e-05,2017-04-10,16,52,2017-04-10 16:52:00
4.268e-05,2.825e-05,1.731e-05,2017-04-10,16,53,2017-04-10 16:53:00
4.496e-05,2.958e-05,1.843e-05,2017-04-10,16,54,2017-04-10 16:54:00
7.718e-05,6.985e-05,6.225e-05,2017-04-10,16,55,2017-04-10 16:55:00
4.245e-05,2.841e-05,1.773e-05,2017-04-10,16,56,2017-04-10 16:56:00
4.364e-05,2.828e-05,1.64e-05,2017-04-10,16,57,2017-04-10 16:57:00
4.484e-05,2.855e-05,1.671e-05,2017-04-10,16,58,2017-04-10 16:58:00
5.851e-05,4.52e-05,3.446e-05,2017-04-10,16,59,2017-04-10 16:59:00
4.621e-05,2.957e-05,1.72e-05,2017-04-10,17,0,2017-04-10 17:00:00
4.592e-05,2.964e-05,1.807e-05,2017-04-10,17,1,2017-04-10 17:01:00
4.509e-05,2.99e-05,1.733e-05,2017-04-10,17,2,2017-04-10 17:02:00
4.69e-05,3.024e-05,1.744e-05,2017-04-10,17,3,2017-04-10 17:03:00
4.499e-05,3.042e-05,1.786e-05,2017-04-10,17,4,2017-04-10 17:04:00
4.763e-05,3.078e-05,1.818e-05,2017-04-10,17,5,2017-04-10 17:05:00
4.608e-05,3.029e-05,1.824e-05,2017-04-10,17,6,2017-04-10 17:06:00
4.55e-05,3.05e-05,1.79e-05,2017-04-10,17,7,2017-04-10 17:07:00
4.69e-05,3.091e-05,1.781e-05,2017-04-10,17,8,2017-04-10 17:08:00
4.619e-05,3.003e-05,1.797e-05,2017-04-10,17,9,2017-04-10 17:09:00
4.718e-05,3.136e-05,1.829e-05,2017-04-10,17,10,2017-04-10 17:10:00
7.159e-05,5.941e-05,4.898e-05,2017-04-10,17,11,2017-04-10 17:11:00
7.654e-05,6.604e-05,5.508e-05,2017-04-10,17,12,2017-04-10 17:12:00
4.944e-05,3.197e-05,1.94e-05,2017-04-10,17,13,2017-04-10 17:13:00
5.012e-05,3.309e-05,2.033e-05,2017-04-10,17,14,2017-04-10 17:14:00
4.85e-05,3.203e-05,1.893e-05,2017-04-10,17,15,2017-04-10 17:15:00
2.879e-05,1.625e-05,1.607e-05,2017-04-10,17,21,2017-04-10 17:21:00
5.144e-05,3.432e-05,2.085e-05,2017-04-10,17,22,2017-04-10 17:22:00
5.015e-05,3.402e-05,1.937e-05,2017-04-10,17,23,2017-04-10 17:23:00
5.169e-05,3.374e-05,1.914e-05,2017-04-10,17,24,2017-04-10 17:24:00
5.087e-05,3.333e-05,1.953e-05,2017-04-10,17,25,2017-04-10 17:25:00
5.149e-05,3.396e-05,1.999e-05,2017-04-10,17,26,2017-04-10 17:26:00
5.065e-05,3.357e-05,2.045e-05,2017-04-10,17,27,2017-04-10 17:27:00
5.11e-05,3.384e-05,1.963e-05,2017-04-10,17,28,2017-04-10 17:28:00
4.953e-05,3.279e-05,1.996e-05,2017-04-10,17,29,2017-04-10 17:29:00
5.001e-05,3.31e-05,1.941e-05,2017-04-10,17,30,2017-04-10 17:30:00
5.076e-05,3.295e-05,1.967e-05,2017-04-10,17,31,2017-04-10 17:31:00
4.965e-05,3.24e-05,1.919e-05,2017-04-10,17,32,2017-04-10 17:32:00
4.91e-05,3.275e-05,1.885e-05,2017-04-10,17,33,2017-04-10 17:33:00
4.934e-05,3.237e-05,1.89e-05,2017-04-10,17,34,2017-04-10 17:34:00
4.901e-05,3.282e-05,1.974e-05,2017-04-10,17,35,2017-04-10 17:35:00
6.77e-05,5.27e-05,4.124e-05,2017-04-10,17,36,2017-04-10 17:36:00
5.147e-05,3.359e-05,2.031e-05,2017-04-10,17,37,2017-04-10 17:37:00
4.959e-05,3.234e-05,1.956e-05,2017-04-10,17,38,2017-04-10 17:38:00
4.84e-05,3.169e-05,1.854e-05,2017-04-10,17,39,2017-04-10 17:39:00
4.96e-05,3.198e-05,1.846e-05,2017-04-10,17,40,2017-04-10 17:40:00
4.735e-05,3.141e-05,1.856e-05,2017-04-10,17,41,2017-04-10 17:41:00
4.687e-05,3.106e-05,1.863e-05,2017-04-10,17,42,2017-04-10 17:42:00
4.633e-05,3.053e-05,1.81e-05,2017-04-10,17,43,2017-04-10 17:43:00
4.575e-05,3.029e-05,1.864e-05,2017-04-10,17,44,2017-04-10 17:44:00
4.627e-05,3.036e-05,1.755e-05,2017-04-10,17,45,2017-04-10 17:45:00
4.543e-05,3.054e-05,1.734e-05,2017-04-10,17,46,2017-04-10 17:46:00
4.596e-05,3.077e-05,1.811e-05,2017-04-10,17,47,2017-04-10 17:47:00
4.633e-05,3.025e-05,1.834e-05,2017-04-10,17,48,2017-04-10 17:48:00
4.821e-05,3.143e-05,1.843e-05,2017-04-10,17,49,2017-04-10 17:49:00
4.849e-05,3.21e-05,1.88e-05,2017-04-10,17,50,2017-04-10 17:50:00
4.808e-05,3.116e-05,1.866e-05,2017-04-10,17,51,2017-04-10 17:51:00
4.711e-05,3.154e-05,1.871e-05,2017-04-10,17,52,2017-04-10 17:52:00
4.7e-05,3.115e-05,1.865e-05,2017-04-10,17,53,2017-04-10 17:53:00
4.655e-05,3.155e-05,1.892e-05,2017-04-10,17,54,2017-04-10 17:54:00
4.762e-05,3.159e-05,1.854e-05,2017-04-10,17,55,2017-04-10 17:55:00
4.924e-05,3.219e-05,1.865e-05,2017-04-10,17,56,2017-04-10 17:56:00
4.782e-05,3.195e-05,1.829e-05,2017-04-10,17,57,2017-04-10 17:57:00
4.835e-05,3.189e-05,1.862e-05,2017-04-10,17,58,2017-04-10 17:58:00
4.759e-05,3.187e-05,1.912e-05,2017-04-10,17,59,2017-04-10 17:59:00
4.708e-05,3.165e-05,1.834e-05,2017-04-10,18,0,2017-04-10 18:00:00
4.904e-05,3.148e-05,1.885e-05,2017-04-10,18,1,2017-04-10 18:01:00
4.78e-05,3.173e-05,1.84e-05,2017-04-10,18,2,2017-04-10 18:02:00
4.883e-05,3.207e-05,1.936e-05,2017-04-10,18,3,2017-04-10 18:03:00
4.958e-05,3.225e-05,1.911e-05,2017-04-10,18,4,2017-04-10 18:04:00
4.921e-05,3.24e-05,1.926e-05,2017-04-10,18,5,2017-04-10 18:05:00
4.698e-05,3.231e-05,1.886e-05,2017-04-10,18,6,2017-04-10 18:06:00
4.932e-05,3.146e-05,1.892e-05,2017-04-10,18,7,2017-04-10 18:07:00
4.809e-05,3.166e-05,1.862e-05,2017-04-10,18,8,2017-04-10 18:08:00
4.813e-05,3.211e-05,1.792e-05,2017-04-10,18,9,2017-04-10 18:09:00
4.578e-05,3.114e-05,1.809e-05,2017-04-10,18,10,2017-04-10 18:10:00
4.804e-05,3.124e-05,1.895e-05,2017-04-10,18,11,2017-04-10 18:11:00
4.681e-05,3.127e-05,1.821e-05,2017-04-10,18,12,2017-04-10 18:12:00
4.716e-05,3.113e-05,1.794e-05,2017-04-10,18,13,2017-04-10 18:13:00
4.75e-05,3.062e-05,1.836e-05,2017-04-10,18,14,2017-04-10 18:14:00
4.636e-05,3.07e-05,1.846e-05,2017-04-10,18,15,2017-04-10 18:15:00
2.878e-05,1.617e-05,1.601e-05,2017-04-10,18,21,2017-04-10 18:21:00
4.661e-05,3.111e-05,1.834e-05,2017-04-10,18,22,2017-04-10 18:22:00
4.717e-05,3.091e-05,1.822e-05,2017-04-10,18,23,2017-04-10 18:23:00
4.721e-05,3.151e-05,1.832e-05,2017-04-10,18,24,2017-04-10 18:24:00
4.805e-05,3.11e-05,1.805e-05,2017-04-10,18,25,2017-04-10 18:25:00
4.742e-05,3.084e-05,1.867e-05,2017-04-10,18,26,2017-04-10 18:26:00
4.597e-05,3.145e-05,1.845e-05,2017-04-10,18,27,2017-04-10 18:27:00
4.696e-05,3.136e-05,1.896e-05,2017-04-10,18,28,2017-04-10 18:28:00
4.715e-05,3.118e-05,1.823e-05,2017-04-10,18,29,2017-04-10 18:29:00
4.687e-05,3.101e-05,1.867e-05,2017-04-10,18,30,2017-04-10 18:30:00
4.705e-05,3.105e-05,1.881e-05,2017-04-10,18,31,2017-04-10 18:31:00
4.755e-05,3.111e-05,1.811e-05,2017-04-10,18,32,2017-04-10 18:32:00
4.788e-05,3.123e-05,1.866e-05,2017-04-10,18,33,2017-04-10 18:33:00
4.795e-05,3.155e-05,1.851e-05,2017-04-10,18,34,2017-04-10 18:34:00
4.653e-05,3.228e-05,1.897e-05,2017-04-10,18,35,2017-04-10 18:35:00
4.849e-05,3.201e-05,1.809e-05,2017-04-10,18,36,2017-04-10 18:36:00
4.898e-05,3.167e-05,1.902e-05,2017-04-10,18,37,2017-04-10 18:37:00
4.696e-05,3.187e-05,1.885e-05,2017-04-10,18,38,2017-04-10 18:38:00
4.859e-05,3.126e-05,1.894e-05,2017-04-10,18,39,2017-04-10 18:39:00
4.777e-05,3.162e-05,1.905e-05,2017-04-10,18,40,2017-04-10 18:40:00
4.829e-05,3.181e-05,1.89e-05,2017-04-10,18,41,2017-04-10 18:41:00
4.763e-05,3.184e-05,1.884e-05,2017-04-10,18,42,2017-04-10 18:42:00
4.808e-05,3.14e-05,1.854e-05,2017-04-10,18,43,2017-04-10 18:43:00
4.837e-05,3.131e-05,1.865e-05,2017-04-10,18,44,2017-04-10 18:44:00
4.82e-05,3.14e-05,1.82e-05,2017-04-10,18,45,2017-04-10 18:45:00
4.711e-05,3.165e-05,1.891e-05,2017-04-10,18,46,2017-04-10 18:46:00
4.838e-05,3.159e-05,1.869e-05,2017-04-10,18,47,2017-04-10 18:47:00
4.729e-05,3.057e-05,1.877e-05,2017-04-10,18,48,2017-04-10 18:48:00
4.807e-05,3.106e-05,1.888e-05,2017-04-10,18,49,2017-04-10 18:49:00
4.748e-05,3.123e-05,1.907e-05,2017-04-10,18,50,2017-04-10 18:50:00
4.694e-05,3.134e-05,1.86e-05,2017-04-10,18,51,2017-04-10 18:51:00
4.78e-05,3.095e-05,1.86e-05,2017-04-10,18,52,2017-04-10 18:52:00
4.66e-05,3.096e-05,1.774e-05,2017-04-10,18,53,2017-04-10 18:53:00
4.765e-05,3.076e-05,1.841e-05,2017-04-10,18,54,2017-04-10 18:54:00
4.744e-05,3.105e-05,1.855e-05,2017-04-10,18,55,2017-04-10 18:55:00
4.761e-05,3.035e-05,1.871e-05,2017-04-10,18,56,2017-04-10 18:56:00
4.66e-05,3.107e-05,1.809e-05,2017-04-10,18,57,2017-04-10 18:57:00
4.81e-05,3.068e-05,1.786e-05,2017-04-10,18,58,2017-04-10 18:58:00
4.698e-05,3.168e-05,1.778e-05,2017-04-10,18,59,2017-04-10 18:59:00
4.703e-05,3.116e-05,1.838e-05,2017-04-10,19,0,2017-04-10 19:00:00
4.854e-05,3.19e-05,1.892e-05,2017-04-10,19,1,2017-04-10 19:01:00
4.81e-05,3.119e-05,1.861e-05,2017-04-10,19,2,2017-04-10 19:02:00
