,Time Stamp,Raw Blue Data,Raw Green Data,Raw Red Data,S.A.E. (Blue:Red),Blue Correction Factor,Green Correction Factor,Red Correction Factor,Corrected Blue Data,Corrected Green Data,Corrected Red Data
0,2017-04-09 00:00:00,2.719e-05,1.86e-05,1.213e-05,1.8268621588710432,1.3398968371444977,1.3147933559355172,1.278816298700822,3.6431795001958895,2.4455156420400623,1.5512041703240973
1,2017-04-09 00:01:00,2.713e-05,1.855e-05,1.199e-05,1.8481363217630256,1.3404252452707117,1.3152607938933218,1.2791990558691693,3.6365736904194406,2.439808772672112,1.533759667987134
2,2017-04-09 00:02:00,2.806e-05,1.806e-05,1.237e-05,1.8538030149304883,1.3405641090446363,1.3153836349241013,1.279299643090025,3.76162288997925,2.3755828446729272,1.5824936585023608
3,2017-04-09 00:03:00,2.582e-05,1.831e-05,1.209e-05,1.717325655189532,1.336990874940643,1.3122226970628765,1.2767113388993119,3.45211043909674,2.402679758322127,1.543544008729268
4,2017-04-09 00:04:00,2.656e-05,1.843e-05,1.198e-05,1.8019663047028045,1.3392640279850536,1.3142335632175475,1.278357917707122,3.557085258328302,2.42213245700994,1.5314727854131323
5,2017-04-09 00:05:00,2.716e-05,1.772e-05,1.225e-05,1.802083167426456,1.3392670353851093,1.3142362236099043,1.2783600961443418,3.6374492681059567,2.3288265882367507,1.5659911177768187
6,2017-04-09 00:06:00,2.788e-05,1.889e-05,1.235e-05,1.8428998724478796,1.3402962232994524,1.3151466590725924,1.279105597646398,3.7367458705588734,2.484312038988127,1.5796954130933016
7,2017-04-09 00:07:00,2.753e-05,1.845e-05,1.202e-05,1.875606518015864,1.3410911307306386,1.3158498464155648,1.2796813959779625,3.6920238829014482,2.427742966636717,1.538177037965511
8,2017-04-09 00:08:00,2.755e-05,1.848e-05,1.166e-05,1.946072015352875,1.3427178927284107,1.3172889051059018,1.2808597556301948,3.6991877944667713,2.4343498966357067,1.4934824750648072
9,2017-04-09 00:09:00,2.672e-05,1.87e-05,1.209e-05,1.7948730146218406,1.3390808262867866,1.3140715001767729,1.2782252139128647,3.5780239678382935,2.457313705330565,1.5453742836206534
10,2017-04-09 00:10:00,2.796e-05,1.919e-05,1.259e-05,1.8058237312508196,1.3393631113804219,1.3143212139134501,1.278429689653767,3.7448592594196595,2.5221824094999112,1.6095429792740925
11,2017-04-09 00:11:00,2.785e-05,1.82e-05,1.1900000000000001e-05,1.9244715604940177,1.3422313532564847,1.3168585048038133,1.2805073263973255,3.73811431881931,2.39668247874294,1.5238037184128175
12,2017-04-09 00:12:00,2.735e-05,1.794e-05,1.206e-05,1.8532404701673728,1.3405503588949725,1.315371471330168,1.2792896830457172,3.66640523157775,2.359776419566322,1.542823357753135
13,2017-04-09 00:13:00,2.653e-05,1.863e-05,1.219e-05,1.760078266369301,1.3381631017523918,1.313259666934808,1.2775604519103863,3.5501467089490957,2.446602759499547,1.5573461908787607
14,2017-04-09 00:14:00,2.767e-05,1.854e-05,1.23e-05,1.8349692892581997,1.340099529023981,1.3149726602904448,1.2789631203827554,3.7080553968093555,2.4379593121784846,1.5731246380707893
15,2017-04-09 00:15:00,2.742e-05,1.834e-05,1.225e-05,1.8236464657435891,1.3398159831450747,1.3147218312437199,1.278757731380727,3.6737754257837945,2.4111998385009823,1.5664782209413906
16,2017-04-09 00:16:00,2.709e-05,1.898e-05,1.292e-05,1.6757204030790283,1.3358009666530282,1.311170085885371,1.275849418152514,3.6186848186630534,2.4886008230104344,1.6483974482530481
17,2017-04-09 00:17:00,2.623e-05,1.864e-05,1.275e-05,1.632682318260474,1.3345168616734042,1.3100341468649344,1.2749192651865042,3.5004377281693397,2.4419036497562376,1.625522063112793
18,2017-04-09 00:18:00,2.835e-05,1.843e-05,1.244e-05,1.8643025864739748,1.3408193332130665,1.3156094101500204,1.2794845170069007,3.801222809659044,2.424668142906488,1.5916787391565845
19,2017-04-09 00:19:00,2.738e-05,1.864e-05,1.218e-05,1.8333126129748434,1.3400582428147716,1.3149361378746056,1.2789332143465972,3.6690794688268444,2.451040960998265,1.5577406550741555
20,2017-04-09 00:20:00,2.827e-05,1.88e-05,1.262e-05,1.8253927768647529,1.3398599238955065,1.3147607019075636,1.2787895602576425,3.7877840048525964,2.4717501195862193,1.6138324250451448
21,2017-04-09 00:21:00,2.786e-05,1.875e-05,1.221e-05,1.8670790609657157,1.3408863771017014,1.3156687182053513,1.2795330808493093,3.7357094466053407,2.4668788466350335,1.5623098917170066
22,2017-04-09 00:22:00,2.752e-05,1.925e-05,1.256e-05,1.7753230107525069,1.3385691207152837,1.3136188375558278,1.277854555389917,3.683742220208461,2.528716262294968,1.6049853215697356
23,2017-04-09 00:23:00,2.774e-05,1.888e-05,1.232e-05,1.8370106167881235,1.3401503071958196,1.315017579442456,1.2789999020072282,3.7175769521612034,2.4827531899873567,1.5757278792729053
24,2017-04-09 00:24:00,2.764e-05,1.883e-05,1.21e-05,1.8696181802635512,1.3409475268008992,1.3157228121700262,1.2795773751827026,3.7063789640776856,2.4775060553161596,1.5482886239710703
25,2017-04-09 00:25:00,2.893e-05,1.838e-05,1.202e-05,1.987872527218824,1.3436300980731233,1.318095855987763,1.2815205197580957,3.8871218737255457,2.422660183305508,1.540387664749231
26,2017-04-09 00:26:00,2.747e-05,1.874e-05,1.214e-05,1.8481851113656562,1.3404264442339808,1.3152618545146755,1.2791999243489733,3.682151442310745,2.464800715360502,1.5529487081596536
27,2017-04-09 00:27:00,2.869e-05,1.949e-05,1.231e-05,1.9150610393467031,1.3420160770830158,1.3166680681888216,1.2803513891691076,3.850244125151173,2.566186064900014,1.5761125600671715
28,2017-04-09 00:28:00,2.905e-05,1.904e-05,1.282e-05,1.851406505257857,1.3405054779686931,1.3153317689723054,1.2792571731439892,3.8941684134990533,2.5043916881232695,1.640007695970594
29,2017-04-09 00:29:00,2.861e-05,1.916e-05,1.194e-05,1.97781218026516,1.34341402437962,1.3179047138742792,1.2813640048390835,3.843507523750093,2.5251054317831185,1.5299486217778655
30,2017-04-09 00:30:00,2.869e-05,1.919e-05,1.23e-05,1.9169003729266574,1.3420583133290558,1.3167054310218569,1.2803819833729697,3.850365300941061,2.5267577221309434,1.5748698395487528
31,2017-04-09 00:31:00,2.846e-05,1.971e-05,1.289e-05,1.7926416084482415,1.339022925506494,1.3140202802557446,1.2781832729630371,3.810859245991482,2.5899339723840726,1.647578238849355
32,2017-04-09 00:32:00,2.907e-05,1.645e-05,1.608e-05,1.3401687578968902,1.3241589685296402,1.3008713952377586,1.2674164323323676,3.849330121515664,2.139933445166113,2.038005623190447
33,2017-04-09 00:38:00,2.961e-05,2e-05,1.326e-05,1.818244920078767,1.3396795824724212,1.3146011691102188,1.278658928329382,3.966791243700839,2.6292023382204377,1.6955017389647606
34,2017-04-09 00:39:00,2.8899999999999998e-05,2.023e-05,1.279e-05,1.8449921951752684,1.3403478575363146,1.3151923355128936,1.2791429993692534,3.873605308279949,2.660634094742584,1.636023896193275
35,2017-04-09 00:40:00,2.885e-05,2.002e-05,1.267e-05,1.8624083307010608,1.340773485435413,1.3155688525005576,1.279451306757703,3.8681315054811667,2.6337688427061163,1.6210648056620096
36,2017-04-09 00:41:00,3.007e-05,1.991e-05,1.283e-05,1.9277471259871097,1.3423058114371846,1.3169243716559709,1.2805612608487298,4.036313574991614,2.6219964239670377,1.6429600976689203
37,2017-04-09 00:42:00,2.988e-05,2.049e-05,1.306e-05,1.8731867027676552,1.3410332056284555,1.3157986049790182,1.2796394374103555,4.007007218417825,2.6960713416020083,1.6712091052579243
38,2017-04-09 00:43:00,3.047e-05,2.002e-05,1.316e-05,1.900177528193344,1.3416714372465042,1.316363194487292,1.2801017462106088,4.088072869290098,2.6353591153635585,1.684613898013161
39,2017-04-09 00:44:00,2.968e-05,2.038e-05,1.346e-05,1.7897068291198102,1.3389465765463813,1.3139527407910296,1.2781279689085967,3.97399343918966,2.6778356857321186,1.720360246150971
40,2017-04-09 00:45:00,2.978e-05,1.993e-05,1.297e-05,1.8812503705079964,1.3412256887919498,1.315968878546725,1.2797788643172456,3.994170101222427,2.622725974943623,1.6598731870194674
41,2017-04-09 00:46:00,3.067e-05,2.07e-05,1.285e-05,1.9689377084375144,1.3432216077117887,1.3177344991296591,1.2812246260989237,4.119660670852056,2.7277104131983942,1.646373644537117
42,2017-04-09 00:47:00,3.027e-05,2.018e-05,1.238e-05,2.023559483006649,1.3443792773459502,1.3187585914983404,1.2820631944877714,4.069436072526192,2.6612548376436513,1.587194234775861
43,2017-04-09 00:48:00,3.127e-05,2.076e-05,1.286e-05,2.01102667938732,1.344119215631246,1.3185285369045638,1.2818748164508385,4.203060787278906,2.737265242613875,1.6484910139557782
44,2017-04-09 00:49:00,3.086e-05,2.041e-05,1.284e-05,1.9846775598912523,1.3435617127484065,1.3180353612774365,1.2814709842344225,4.1462314455415825,2.6901101723672483,1.6454087437569986
45,2017-04-09 00:50:00,3.013e-05,2.0600000000000003e-05,1.297e-05,1.907695503482131,1.3418461631891905,1.3165177597442839,1.2802283105152468,4.042982489689031,2.7120265850732252,1.660456118738275
46,2017-04-09 00:51:00,3.108e-05,2.0399999999999998e-05,1.347e-05,1.892343948619581,1.3414879734428673,1.316200899584075,1.2799688525579744,4.169344621460431,2.685049835151513,1.7241180443955915
47,2017-04-09 00:52:00,3.034e-05,2.007e-05,1.292e-05,1.9321575215111775,1.3424056813899623,1.317012718152659,1.2806336025452931,4.0728588373371455,2.6432445253323866,1.6545786144885186
48,2017-04-09 00:53:00,3.081e-05,1.959e-05,1.296e-05,1.9599534376246155,1.3430250631548797,1.3175606327908551,1.2810822572852654,4.137860219580184,2.581101279637285,1.660282605441704
49,2017-04-09 00:54:00,3.07e-05,2.018e-05,1.264e-05,2.0084438315111726,1.344065214032751,1.318480766259741,1.2818356999083387,4.126280207080545,2.6606941863121576,1.6202403246841401
50,2017-04-09 00:55:00,3.017e-05,2.014e-05,1.262e-05,1.972613373640228,1.3433015108519366,1.317805182676713,1.2812825046555694,4.0527406582402925,2.6540596379109,1.6169785208753285
51,2017-04-09 00:56:00,3.104e-05,2.064e-05,1.28e-05,2.0049023523498324,1.3439909424865608,1.3184150645073422,1.2817819006473163,4.171747885478284,2.7212086931431543,1.640680832828565
52,2017-04-09 00:57:00,2.939e-05,2.014e-05,1.224e-05,1.9825266434604272,1.3435155511570427,1.3179945260235377,1.2814375466714474,3.948592204850549,2.6544409754114047,1.5684795571258514
53,2017-04-09 00:58:00,3.037e-05,2.05e-05,1.252e-05,2.005573169519292,1.3440050309971192,1.3184275274205286,1.2817921057863748,4.0817432791382515,2.702776431212084,1.6048037164445412
54,2017-04-09 00:59:00,3.033e-05,2.055e-05,1.338e-05,1.8522308787184754,1.3405256622817372,1.3153496243261522,1.279271793832284,4.0658143337005095,2.703043477990243,1.7116656601475961
55,2017-04-09 01:00:00,3.026e-05,2.001e-05,1.217e-05,2.0615330046549505,1.3451476377995486,1.3194382949765238,1.2826197632778782,4.070416751981434,2.6401960282480244,1.5609482519091777
56,2017-04-09 01:01:00,3.044e-05,2.045e-05,1.293e-05,1.9378539408707796,1.3425340222152824,1.3171262504212113,1.2807265673738903,4.086673563623319,2.693523182111377,1.6559794516144402
57,2017-04-09 01:02:00,3.047e-05,2.084e-05,1.263e-05,1.993214971259154,1.3437439611539257,1.3181965810207805,1.2816029975025232,4.0943878496360115,2.7471216748473064,1.6186645858456867
58,2017-04-09 01:03:00,3.094e-05,2.076e-05,1.303e-05,1.957291417504525,1.3429664875006657,1.3175088158659736,1.2810398274844566,4.15513831232706,2.735148301737761,1.669194895212247
59,2017-04-09 01:04:00,3.115e-05,2.069e-05,1.305e-05,1.969129963718252,1.3432257943202504,1.3177382026679139,1.2812276587063351,4.18414834930758,2.7264003413199136,1.6720020946117675
60,2017-04-09 01:05:00,3.017e-05,2.027e-05,1.244e-05,2.0051274182146352,1.3439956703761955,1.31841924687125,1.2817853253366032,4.054834937524983,2.6724358134080237,1.5945409447187342
61,2017-04-09 01:06:00,3.028e-05,2.064e-05,1.288e-05,1.9346952064639715,1.342462945961865,1.3170633752739576,1.2806750826518638,4.064977800372528,2.718418806565448,1.6495095064556007
62,2017-04-09 01:07:00,3.089e-05,2.048e-05,1.308e-05,1.9449625598573028,1.3426931580035444,1.3172670243877507,1.2808418388102596,4.1475791650729485,2.6977628659461135,1.6753411251638197
63,2017-04-09 01:08:00,3.123e-05,2.085e-05,1.293e-05,1.9958433908817663,1.3437997575831901,1.3182459394005144,1.281643414146798,4.196686642932303,2.7485427836500724,1.6571649344918098
64,2017-04-09 01:09:00,3.058e-05,2.064e-05,1.285e-05,1.9622863734921414,1.3430762695194254,1.3176059307287225,1.2811193490749684,4.107127232190403,2.719538641024083,1.6462383635613345
65,2017-04-09 01:10:00,3.223e-05,2.122e-05,1.359e-05,1.9545030630026976,1.3429049645228224,1.317454391693266,1.2809952627633265,4.328182700657057,2.79563821917311,1.7408725620953607
66,2017-04-09 01:11:00,3.099e-05,2.121e-05,1.3300000000000001e-05,1.914526553789115,1.342003789224611,1.3166571981602329,1.2803424883485965,4.158869742807069,2.7926299172978535,1.7028555095036335
67,2017-04-09 01:12:00,3.215e-05,2.066e-05,1.3500000000000001e-05,1.9639168005617542,1.3431119854390547,1.3176375255807022,1.2811452202218794,4.318105033186562,2.722239127849731,1.7295460472995374
68,2017-04-09 01:13:00,3.026e-05,2.038e-05,1.327e-05,1.8656852751728432,1.3408527444437752,1.3156389662387242,1.279508718731709,4.057420404686864,2.68127221319452,1.6979080697569777
69,2017-04-09 01:14:00,3.045e-05,2.066e-05,1.348e-05,1.8443152628873223,1.3403311640555733,1.3151775682030071,1.2791309072966652,4.081308394549221,2.7171568559074126,1.7242684630359046
70,2017-04-09 01:15:00,2.95e-05,2.058e-05,1.284e-05,1.8826693150140674,1.3412593992978996,1.315998699378911,1.2798032828247605,3.9567152279288034,2.708325323321799,1.6432674151469926
71,2017-04-09 01:16:00,3.135e-05,2.104e-05,1.323e-05,1.9526105398524434,1.342863109563429,1.317417366152264,1.2809649447478682,4.20987584848135,2.771846138384363,1.6947166219014296
72,2017-04-09 01:17:00,2.973e-05,2.069e-05,1.286e-05,1.896724300943794,1.3415907391636939,1.3162918077217292,1.2800432918301115,3.988549267533662,2.723407750176258,1.6461356732935233
73,2017-04-09 01:18:00,3.035e-05,2.09e-05,1.339e-05,1.852031913844261,1.3405207922637465,1.3153453162333142,1.279268266191047,4.06848060452047,2.749071710927627,1.712940208429812
74,2017-04-09 01:19:00,3.052e-05,2.095e-05,1.337e-05,1.868057112210512,1.3409099499309969,1.315689571092805,1.2795501560397606,4.092457167189402,2.7563696514394262,1.7107585586251601
75,2017-04-09 01:20:00,2.976e-05,2.063e-05,1.305e-05,1.8658125092445703,1.340855816601975,1.3156416839171317,1.2795109440770716,3.9903869102074774,2.714168793921043,1.6697617820205786
76,2017-04-09 01:21:00,3.083e-05,2.084e-05,1.383e-05,1.814370012377697,1.3395812778538905,1.3145142073322877,1.2785877204967284,4.129929079623545,2.7394476080804875,1.7682868174469755
77,2017-04-09 01:22:00,3.046e-05,2.112e-05,1.333e-05,1.8703846851862351,1.3409659560760416,1.3157391149903446,1.279590724593543,4.084582302207623,2.778841010859608,1.7056944358831927
78,2017-04-09 01:23:00,3.156e-05,2.138e-05,1.405e-05,1.8316163662009965,1.340015899537441,1.314898680360044,1.278902542613659,4.229090178940163,2.811253378609774,1.796858072372191
79,2017-04-09 01:24:00,3.045e-05,2.088e-05,1.457e-05,1.6683266918231183,1.3355842773495827,1.3109783991938615,1.2756924573109156,4.066854124529479,2.7373228975167825,1.858683910302004
80,2017-04-09 01:25:00,2.999e-05,2.075e-05,1.325e-05,1.8488136882455355,1.3404418857493936,1.3152755143167714,1.2792111095492402,4.019985215362431,2.7291966922073003,1.6949547201527433
81,2017-04-09 01:26:00,3.094e-05,2.105e-05,1.371e-05,1.8421548592139307,1.3402778118013288,1.3151303719780985,1.2790922611125009,4.146819549713311,2.7683494330138974,1.7536354899852387
82,2017-04-09 01:27:00,2.984e-05,2.072e-05,1.341e-05,1.8102982948100435,1.3394775690030876,1.3144224648873466,1.2785125980599288,3.9970010659052138,2.7234833472465825,1.7144853939983644
83,2017-04-09 01:28:00,3.094e-05,2.065e-05,1.373e-05,1.838855587717788,1.3401961118894974,1.3150580989791707,1.2790330810481614,4.146566770186104,2.7155949743919874,1.7561124202791256
84,2017-04-09 01:29:00,3.052e-05,2.026e-05,1.334e-05,1.8731412772362765,1.3410321168993578,1.3157976418725088,1.279638648779663,4.092830020776839,2.6658060224337023,1.7070379574720702
85,2017-04-09 01:30:00,3.018e-05,2.099e-05,1.3800000000000002e-05,1.7710567112560942,1.3384561177875347,1.3135188734274346,1.2777727007050732,4.03946056348278,2.7570761153241854,1.7633263269730013
86,2017-04-09 01:31:00,3.105e-05,2.115e-05,1.393e-05,1.814157091010656,1.3395758650885965,1.3145094191168354,1.2785837997116116,4.159383061100092,2.7801874214321067,1.781067232998275
87,2017-04-09 01:32:00,2.889e-05,1.625e-05,1.615e-05,1.3162796596893853,1.32317156599779,1.2999979237672759,1.266701198447117,3.8226426541676153,2.112496626121823,2.045722435492094
88,2017-04-09 01:38:00,3.104e-05,2.146e-05,1.345e-05,1.8927922046372123,1.3414985104884347,1.3162102208166924,1.2799764851614943,4.164011376556101,2.824587133872622,1.72156837254221
89,2017-04-09 01:39:00,3.116e-05,2.127e-05,1.309e-05,1.9629297208211596,1.343090369556775,1.3176184038386856,1.2811295625635615,4.185069591538911,2.802574344964884,1.676998597395702
90,2017-04-09 01:40:00,3.076e-05,2.095e-05,1.358e-05,1.8505124807735562,1.34048356947436,1.3153123883811646,1.2792413035295043,4.123327459703131,2.75557945365854,1.7372096901930667
91,2017-04-09 01:41:00,2.974e-05,2.109e-05,1.313e-05,1.8504586826124512,1.340482250500002,1.3153112215961555,1.2792403481185912,3.9865942129870064,2.773991366346292,1.6796425770797103
