"Blue","Green","Red","Date","Hour","Min","Date_Hr"
3.083e-05,2.084e-05,1.383e-05,2017-04-09,1,21,2017-04-09 01:21:00
3.046e-05,2.112e-05,1.333e-05,2017-04-09,1,22,2017-04-09 01:22:00
3.156e-05,2.138e-05,1.405e-05,2017-04-09,1,23,2017-04-09 01:23:00
3.045e-05,2.088e-05,1.457e-05,2017-04-09,1,24,2017-04-09 01:24:00
2.999e-05,2.075e-05,1.325e-05,2017-04-09,1,25,2017-04-09 01:25:00
3.094e-05,2.105e-05,1.371e-05,2017-04-09,1,26,2017-04-09 01:26:00
2.984e-05,2.072e-05,1.341e-05,2017-04-09,1,27,2017-04-09 01:27:00
3.094e-05,2.065e-05,1.373e-05,2017-04-09,1,28,2017-04-09 01:28:00
3.052e-05,2.026e-05,1.334e-05,2017-04-09,1,29,2017-04-09 01:29:00
3.018e-05,2.099e-05,1.38e-05,2017-04-09,1,30,2017-04-09 01:30:00
3.105e-05,2.115e-05,1.393e-05,2017-04-09,1,31,2017-04-09 01:31:00
2.889e-05,1.625e-05,1.615e-05,2017-04-09,1,32,2017-04-09 01:32:00
3.104e-05,2.146e-05,1.345e-05,2017-04-09,1,38,2017-04-09 01:38:00
3.116e-05,2.127e-05,1.309e-05,2017-04-09,1,39,2017-04-09 01:39:00
3.076e-05,2.095e-05,1.358e-05,2017-04-09,1,40,2017-04-09 01:40:00
2.974e-05,2.109e-05,1.313e-05,2017-04-09,1,41,2017-04-09 01:41:00
3.193e-05,2.149e-05,1.382e-05,2017-04-09,1,42,2017-04-09 01:42:00
3.109e-05,2.201e-05,1.358e-05,2017-04-09,1,43,2017-04-09 01:43:00
3.197e-05,2.133e-05,1.366e-05,2017-04-09,1,44,2017-04-09 01:44:00
3.092e-05,2.152e-05,1.362e-05,2017-04-09,1,45,2017-04-09 01:45:00
3.224e-05,2.145e-05,1.383e-05,2017-04-09,1,46,2017-04-09 01:46:00
3.152e-05,2.234e-05,1.357e-05,2017-04-09,1,47,2017-04-09 01:47:00
3.248e-05,2.262e-05,1.39e-05,2017-04-09,1,48,2017-04-09 01:48:00
3.371e-05,2.214e-05,1.435e-05,2017-04-09,1,49,2017-04-09 01:49:00
3.441e-05,2.24e-05,1.434e-05,2017-04-09,1,50,2017-04-09 01:50:00
3.298e-05,2.27e-05,1.399e-05,2017-04-09,1,51,2017-04-09 01:51:00
3.257e-05,2.144e-05,1.397e-05,2017-04-09,1,52,2017-04-09 01:52:00
3.273e-05,2.244e-05,1.334e-05,2017-04-09,1,53,2017-04-09 01:53:00
3.209e-05,2.196e-05,1.367e-05,2017-04-09,1,54,2017-04-09 01:54:00
3.31e-05,2.176e-05,1.383e-05,2017-04-09,1,55,2017-04-09 01:55:00
3.3e-05,2.237e-05,1.393e-05,2017-04-09,1,56,2017-04-09 01:56:00
3.198e-05,2.191e-05,1.398e-05,2017-04-09,1,57,2017-04-09 01:57:00
3.288e-05,2.178e-05,1.35e-05,2017-04-09,1,58,2017-04-09 01:58:00
3.324e-05,2.189e-05,1.402e-05,2017-04-09,1,59,2017-04-09 01:59:00
3.289e-05,2.266e-05,1.426e-05,2017-04-09,2,0,2017-04-09 02:00:00
3.579e-05,2.44e-05,1.496e-05,2017-04-09,2,1,2017-04-09 02:01:00
3.622e-05,2.483e-05,1.604e-05,2017-04-09,2,2,2017-04-09 02:02:00
3.646e-05,2.497e-05,1.618e-05,2017-04-09,2,3,2017-04-09 02:03:00
3.564e-05,2.388e-05,1.567e-05,2017-04-09,2,4,2017-04-09 02:04:00
3.444e-05,2.412e-05,1.559e-05,2017-04-09,2,5,2017-04-09 02:05:00
3.655e-05,2.58e-05,1.691e-05,2017-04-09,2,6,2017-04-09 02:06:00
3.762e-05,2.576e-05,1.62e-05,2017-04-09,2,7,2017-04-09 02:07:00
3.746e-05,2.555e-05,1.625e-05,2017-04-09,2,8,2017-04-09 02:08:00
3.678e-05,2.557e-05,1.638e-05,2017-04-09,2,9,2017-04-09 02:09:00
3.685e-05,2.536e-05,1.628e-05,2017-04-09,2,10,2017-04-09 02:10:00
3.88e-05,2.64e-05,1.695e-05,2017-04-09,2,11,2017-04-09 02:11:00
3.924e-05,2.754e-05,1.749e-05,2017-04-09,2,12,2017-04-09 02:12:00
3.878e-05,2.706e-05,1.676e-05,2017-04-09,2,13,2017-04-09 02:13:00
3.85e-05,2.646e-05,1.764e-05,2017-04-09,2,14,2017-04-09 02:14:00
3.684e-05,2.549e-05,1.683e-05,2017-04-09,2,15,2017-04-09 02:15:00
3.661e-05,2.573e-05,1.697e-05,2017-04-09,2,16,2017-04-09 02:16:00
3.789e-05,2.675e-05,1.699e-05,2017-04-09,2,17,2017-04-09 02:17:00
3.87e-05,2.594e-05,1.64e-05,2017-04-09,2,18,2017-04-09 02:18:00
3.81e-05,2.62e-05,1.664e-05,2017-04-09,2,19,2017-04-09 02:19:00
3.856e-05,2.742e-05,1.81e-05,2017-04-09,2,20,2017-04-09 02:20:00
3.893e-05,2.767e-05,1.779e-05,2017-04-09,2,21,2017-04-09 02:21:00
3.988e-05,2.791e-05,1.788e-05,2017-04-09,2,22,2017-04-09 02:22:00
3.842e-05,2.718e-05,1.744e-05,2017-04-09,2,23,2017-04-09 02:23:00
3.79e-05,2.707e-05,1.743e-05,2017-04-09,2,24,2017-04-09 02:24:00
3.734e-05,2.623e-05,1.687e-05,2017-04-09,2,25,2017-04-09 02:25:00
3.688e-05,2.564e-05,1.707e-05,2017-04-09,2,26,2017-04-09 02:26:00
3.744e-05,2.577e-05,1.644e-05,2017-04-09,2,27,2017-04-09 02:27:00
3.696e-05,2.552e-05,1.617e-05,2017-04-09,2,28,2017-04-09 02:28:00
3.66e-05,2.541e-05,1.607e-05,2017-04-09,2,29,2017-04-09 02:29:00
3.782e-05,2.543e-05,1.693e-05,2017-04-09,2,30,2017-04-09 02:30:00
3.717e-05,2.615e-05,1.641e-05,2017-04-09,2,31,2017-04-09 02:31:00
2.918e-05,1.628e-05,1.624e-05,2017-04-09,2,32,2017-04-09 02:32:00
3.906e-05,2.65e-05,1.717e-05,2017-04-09,2,38,2017-04-09 02:38:00
3.82e-05,2.708e-05,1.729e-05,2017-04-09,2,39,2017-04-09 02:39:00
3.849e-05,2.63e-05,1.79e-05,2017-04-09,2,40,2017-04-09 02:40:00
3.763e-05,2.71e-05,1.809e-05,2017-04-09,2,41,2017-04-09 02:41:00
3.853e-05,2.719e-05,1.716e-05,2017-04-09,2,42,2017-04-09 02:42:00
3.895e-05,2.737e-05,1.776e-05,2017-04-09,2,43,2017-04-09 02:43:00
3.883e-05,2.723e-05,1.809e-05,2017-04-09,2,44,2017-04-09 02:44:00
3.842e-05,2.724e-05,1.756e-05,2017-04-09,2,45,2017-04-09 02:45:00
3.856e-05,2.722e-05,1.771e-05,2017-04-09,2,46,2017-04-09 02:46:00
3.951e-05,2.728e-05,1.771e-05,2017-04-09,2,47,2017-04-09 02:47:00
3.88e-05,2.761e-05,1.786e-05,2017-04-09,2,48,2017-04-09 02:48:00
4.057e-05,2.763e-05,1.772e-05,2017-04-09,2,49,2017-04-09 02:49:00
3.969e-05,2.797e-05,1.746e-05,2017-04-09,2,50,2017-04-09 02:50:00
3.924e-05,2.803e-05,1.842e-05,2017-04-09,2,51,2017-04-09 02:51:00
3.979e-05,2.757e-05,1.828e-05,2017-04-09,2,52,2017-04-09 02:52:00
4.004e-05,2.773e-05,1.825e-05,2017-04-09,2,53,2017-04-09 02:53:00
3.903e-05,2.786e-05,1.855e-05,2017-04-09,2,54,2017-04-09 02:54:00
3.952e-05,2.833e-05,1.802e-05,2017-04-09,2,55,2017-04-09 02:55:00
4.066e-05,2.738e-05,1.833e-05,2017-04-09,2,56,2017-04-09 02:56:00
3.935e-05,2.804e-05,1.835e-05,2017-04-09,2,57,2017-04-09 02:57:00
3.995e-05,2.804e-05,1.811e-05,2017-04-09,2,58,2017-04-09 02:58:00
3.937e-05,2.792e-05,1.817e-05,2017-04-09,2,59,2017-04-09 02:59:00
4.004e-05,2.779e-05,1.803e-05,2017-04-09,3,0,2017-04-09 03:00:00
3.985e-05,2.766e-05,1.863e-05,2017-04-09,3,1,2017-04-09 03:01:00
3.971e-05,2.741e-05,1.779e-05,2017-04-09,3,2,2017-04-09 03:02:00
4.037e-05,2.763e-05,1.797e-05,2017-04-09,3,3,2017-04-09 03:03:00
4.097e-05,2.836e-05,1.861e-05,2017-04-09,3,4,2017-04-09 03:04:00
4.14e-05,2.818e-05,1.846e-05,2017-04-09,3,5,2017-04-09 03:05:00
4.086e-05,2.836e-05,1.873e-05,2017-04-09,3,6,2017-04-09 03:06:00
4.053e-05,2.826e-05,1.859e-05,2017-04-09,3,7,2017-04-09 03:07:00
4.13e-05,2.831e-05,1.843e-05,2017-04-09,3,8,2017-04-09 03:08:00
4.157e-05,2.828e-05,1.944e-05,2017-04-09,3,9,2017-04-09 03:09:00
4.016e-05,2.846e-05,1.845e-05,2017-04-09,3,10,2017-04-09 03:10:00
4.084e-05,2.86e-05,1.892e-05,2017-04-09,3,11,2017-04-09 03:11:00
4.193e-05,2.909e-05,1.876e-05,2017-04-09,3,12,2017-04-09 03:12:00
4.195e-05,2.813e-05,1.857e-05,2017-04-09,3,13,2017-04-09 03:13:00
4.155e-05,2.826e-05,1.877e-05,2017-04-09,3,14,2017-04-09 03:14:00
4.221e-05,2.899e-05,1.85e-05,2017-04-09,3,15,2017-04-09 03:15:00
4.225e-05,2.944e-05,1.862e-05,2017-04-09,3,16,2017-04-09 03:16:00
4.605e-05,3.063e-05,1.986e-05,2017-04-09,3,17,2017-04-09 03:17:00
5.101e-05,3.456e-05,2.142e-05,2017-04-09,3,18,2017-04-09 03:18:00
5.22e-05,3.505e-05,2.169e-05,2017-04-09,3,19,2017-04-09 03:19:00
4.78e-05,3.257e-05,2.039e-05,2017-04-09,3,20,2017-04-09 03:20:00
5.134e-05,3.49e-05,2.173e-05,2017-04-09,3,21,2017-04-09 03:21:00
5.137e-05,3.504e-05,2.131e-05,2017-04-09,3,22,2017-04-09 03:22:00
4.798e-05,3.268e-05,2.063e-05,2017-04-09,3,23,2017-04-09 03:23:00
4.93e-05,3.322e-05,2.075e-05,2017-04-09,3,24,2017-04-09 03:24:00
5.012e-05,3.361e-05,2.074e-05,2017-04-09,3,25,2017-04-09 03:25:00
5.296e-05,3.623e-05,2.258e-05,2017-04-09,3,26,2017-04-09 03:26:00
5.347e-05,3.579e-05,2.164e-05,2017-04-09,3,27,2017-04-09 03:27:00
5.457e-05,3.653e-05,2.272e-05,2017-04-09,3,28,2017-04-09 03:28:00
5.545e-05,3.604e-05,2.238e-05,2017-04-09,3,29,2017-04-09 03:29:00
5.555e-05,3.612e-05,2.216e-05,2017-04-09,3,30,2017-04-09 03:30:00
5.509e-05,3.558e-05,2.216e-05,2017-04-09,3,31,2017-04-09 03:31:00
2.913e-05,1.629e-05,1.628e-05,2017-04-09,3,32,2017-04-09 03:32:00
5.392e-05,3.483e-05,2.128e-05,2017-04-09,3,38,2017-04-09 03:38:00
5.164e-05,3.397e-05,2.156e-05,2017-04-09,3,39,2017-04-09 03:39:00
5.203e-05,3.453e-05,2.176e-05,2017-04-09,3,40,2017-04-09 03:40:00
5.228e-05,3.456e-05,2.158e-05,2017-04-09,3,41,2017-04-09 03:41:00
5.264e-05,3.445e-05,2.12e-05,2017-04-09,3,42,2017-04-09 03:42:00
5.261e-05,3.395e-05,2.188e-05,2017-04-09,3,43,2017-04-09 03:43:00
5.21e-05,3.404e-05,2.112e-05,2017-04-09,3,44,2017-04-09 03:44:00
5.233e-05,3.447e-05,2.142e-05,2017-04-09,3,45,2017-04-09 03:45:00
5.192e-05,3.453e-05,2.142e-05,2017-04-09,3,46,2017-04-09 03:46:00
5.175e-05,3.391e-05,2.128e-05,2017-04-09,3,47,2017-04-09 03:47:00
5.02e-05,3.289e-05,2.059e-05,2017-04-09,3,48,2017-04-09 03:48:00
4.857e-05,3.234e-05,2.007e-05,2017-04-09,3,49,2017-04-09 03:49:00
4.918e-05,3.177e-05,1.998e-05,2017-04-09,3,50,2017-04-09 03:50:00
5.02e-05,3.221e-05,1.996e-05,2017-04-09,3,51,2017-04-09 03:51:00
4.915e-05,3.202e-05,1.954e-05,2017-04-09,3,52,2017-04-09 03:52:00
4.83e-05,3.181e-05,1.961e-05,2017-04-09,3,53,2017-04-09 03:53:00
4.867e-05,3.17e-05,1.928e-05,2017-04-09,3,54,2017-04-09 03:54:00
4.804e-05,3.166e-05,1.981e-05,2017-04-09,3,55,2017-04-09 03:55:00
4.688e-05,3.134e-05,1.971e-05,2017-04-09,3,56,2017-04-09 03:56:00
4.755e-05,3.11e-05,1.952e-05,2017-04-09,3,57,2017-04-09 03:57:00
4.773e-05,3.135e-05,1.905e-05,2017-04-09,3,58,2017-04-09 03:58:00
4.719e-05,3.096e-05,1.934e-05,2017-04-09,3,59,2017-04-09 03:59:00
4.794e-05,3.091e-05,1.905e-05,2017-04-09,4,0,2017-04-09 04:00:00
4.784e-05,3.036e-05,1.969e-05,2017-04-09,4,1,2017-04-09 04:01:00
4.798e-05,3.071e-05,1.959e-05,2017-04-09,4,2,2017-04-09 04:02:00
4.856e-05,3.099e-05,1.895e-05,2017-04-09,4,3,2017-04-09 04:03:00
4.836e-05,3.133e-05,2.011e-05,2017-04-09,4,4,2017-04-09 04:04:00
4.746e-05,3.136e-05,1.977e-05,2017-04-09,4,5,2017-04-09 04:05:00
4.755e-05,3.089e-05,1.923e-05,2017-04-09,4,6,2017-04-09 04:06:00
4.74e-05,3.112e-05,1.982e-05,2017-04-09,4,7,2017-04-09 04:07:00
4.606e-05,3.064e-05,1.875e-05,2017-04-09,4,8,2017-04-09 04:08:00
4.596e-05,3.07e-05,1.916e-05,2017-04-09,4,9,2017-04-09 04:09:00
4.581e-05,3e-05,1.839e-05,2017-04-09,4,10,2017-04-09 04:10:00
4.486e-05,2.943e-05,1.767e-05,2017-04-09,4,11,2017-04-09 04:11:00
4.59e-05,2.945e-05,1.875e-05,2017-04-09,4,12,2017-04-09 04:12:00
4.493e-05,2.938e-05,1.884e-05,2017-04-09,4,13,2017-04-09 04:13:00
4.608e-05,2.925e-05,1.807e-05,2017-04-09,4,14,2017-04-09 04:14:00
4.522e-05,2.916e-05,1.826e-05,2017-04-09,4,15,2017-04-09 04:15:00
4.397e-05,2.895e-05,1.848e-05,2017-04-09,4,16,2017-04-09 04:16:00
4.505e-05,2.94e-05,1.807e-05,2017-04-09,4,17,2017-04-09 04:17:00
4.352e-05,2.898e-05,1.801e-05,2017-04-09,4,18,2017-04-09 04:18:00
4.332e-05,2.79e-05,1.792e-05,2017-04-09,4,19,2017-04-09 04:19:00
4.444e-05,2.828e-05,1.783e-05,2017-04-09,4,20,2017-04-09 04:20:00
4.261e-05,2.82e-05,1.723e-05,2017-04-09,4,21,2017-04-09 04:21:00
4.325e-05,2.82e-05,1.806e-05,2017-04-09,4,22,2017-04-09 04:22:00
4.234e-05,2.797e-05,1.762e-05,2017-04-09,4,23,2017-04-09 04:23:00
4.268e-05,2.847e-05,1.757e-05,2017-04-09,4,24,2017-04-09 04:24:00
4.253e-05,2.839e-05,1.738e-05,2017-04-09,4,25,2017-04-09 04:25:00
4.222e-05,2.795e-05,1.696e-05,2017-04-09,4,26,2017-04-09 04:26:00
4.291e-05,2.719e-05,1.675e-05,2017-04-09,4,27,2017-04-09 04:27:00
4.245e-05,2.725e-05,1.714e-05,2017-04-09,4,28,2017-04-09 04:28:00
4.119e-05,2.691e-05,1.659e-05,2017-04-09,4,29,2017-04-09 04:29:00
4.134e-05,2.668e-05,1.646e-05,2017-04-09,4,30,2017-04-09 04:30:00
4.003e-05,2.632e-05,1.641e-05,2017-04-09,4,31,2017-04-09 04:31:00
2.885e-05,1.642e-05,1.599e-05,2017-04-09,4,32,2017-04-09 04:32:00
3.945e-05,2.613e-05,1.578e-05,2017-04-09,4,38,2017-04-09 04:38:00
3.968e-05,2.596e-05,1.517e-05,2017-04-09,4,39,2017-04-09 04:39:00
4.037e-05,2.639e-05,1.58e-05,2017-04-09,4,40,2017-04-09 04:40:00
3.931e-05,2.623e-05,1.6e-05,2017-04-09,4,41,2017-04-09 04:41:00
3.919e-05,2.594e-05,1.63e-05,2017-04-09,4,42,2017-04-09 04:42:00
3.976e-05,2.564e-05,1.548e-05,2017-04-09,4,43,2017-04-09 04:43:00
4.036e-05,2.626e-05,1.546e-05,2017-04-09,4,44,2017-04-09 04:44:00
3.982e-05,2.568e-05,1.592e-05,2017-04-09,4,45,2017-04-09 04:45:00
3.85e-05,2.51e-05,1.553e-05,2017-04-09,4,46,2017-04-09 04:46:00
3.899e-05,2.582e-05,1.539e-05,2017-04-09,4,47,2017-04-09 04:47:00
3.921e-05,2.507e-05,1.569e-05,2017-04-09,4,48,2017-04-09 04:48:00
3.851e-05,2.511e-05,1.604e-05,2017-04-09,4,49,2017-04-09 04:49:00
3.916e-05,2.521e-05,1.528e-05,2017-04-09,4,50,2017-04-09 04:50:00
3.894e-05,2.478e-05,1.51e-05,2017-04-09,4,51,2017-04-09 04:51:00
3.816e-05,2.536e-05,1.491e-05,2017-04-09,4,52,2017-04-09 04:52:00
3.812e-05,2.553e-05,1.58e-05,2017-04-09,4,53,2017-04-09 04:53:00
3.881e-05,2.571e-05,1.546e-05,2017-04-09,4,54,2017-04-09 04:54:00
3.874e-05,2.606e-05,1.583e-05,2017-04-09,4,55,2017-04-09 04:55:00
3.82e-05,2.547e-05,1.652e-05,2017-04-09,4,56,2017-04-09 04:56:00
3.797e-05,2.584e-05,1.584e-05,2017-04-09,4,57,2017-04-09 04:57:00
3.944e-05,2.556e-05,1.581e-05,2017-04-09,4,58,2017-04-09 04:58:00
3.91e-05,2.518e-05,1.477e-05,2017-04-09,4,59,2017-04-09 04:59:00
4.041e-05,2.531e-05,1.656e-05,2017-04-09,5,0,2017-04-09 05:00:00
3.901e-05,2.49e-05,1.582e-05,2017-04-09,5,1,2017-04-09 05:01:00
3.92e-05,2.56e-05,1.576e-05,2017-04-09,5,2,2017-04-09 05:02:00
3.994e-05,2.602e-05,1.563e-05,2017-04-09,5,3,2017-04-09 05:03:00
3.929e-05,2.481e-05,1.619e-05,2017-04-09,5,4,2017-04-09 05:04:00
3.882e-05,2.534e-05,1.583e-05,2017-04-09,5,5,2017-04-09 05:05:00
3.915e-05,2.522e-05,1.519e-05,2017-04-09,5,6,2017-04-09 05:06:00
3.878e-05,2.465e-05,1.535e-05,2017-04-09,5,7,2017-04-09 05:07:00
3.817e-05,2.467e-05,1.517e-05,2017-04-09,5,8,2017-04-09 05:08:00
4.054e-05,2.491e-05,1.581e-05,2017-04-09,5,9,2017-04-09 05:09:00
3.784e-05,2.484e-05,1.549e-05,2017-04-09,5,10,2017-04-09 05:10:00
3.847e-05,2.484e-05,1.514e-05,2017-04-09,5,11,2017-04-09 05:11:00
3.799e-05,2.427e-05,1.576e-05,2017-04-09,5,12,2017-04-09 05:12:00
3.74e-05,2.427e-05,1.511e-05,2017-04-09,5,13,2017-04-09 05:13:00
3.6e-05,2.343e-05,1.432e-05,2017-04-09,5,14,2017-04-09 05:14:00
3.701e-05,2.372e-05,1.466e-05,2017-04-09,5,15,2017-04-09 05:15:00
3.646e-05,2.348e-05,1.499e-05,2017-04-09,5,16,2017-04-09 05:16:00
3.711e-05,2.366e-05,1.458e-05,2017-04-09,5,17,2017-04-09 05:17:00
3.722e-05,2.349e-05,1.47e-05,2017-04-09,5,18,2017-04-09 05:18:00
3.551e-05,2.368e-05,1.465e-05,2017-04-09,5,19,2017-04-09 05:19:00
3.641e-05,2.311e-05,1.496e-05,2017-04-09,5,20,2017-04-09 05:20:00
3.709e-05,2.366e-05,1.435e-05,2017-04-09,5,21,2017-04-09 05:21:00
3.67e-05,2.331e-05,1.457e-05,2017-04-09,5,22,2017-04-09 05:22:00
3.624e-05,2.284e-05,1.425e-05,2017-04-09,5,23,2017-04-09 05:23:00
3.563e-05,2.292e-05,1.39e-05,2017-04-09,5,24,2017-04-09 05:24:00
3.597e-05,2.313e-05,1.487e-05,2017-04-09,5,25,2017-04-09 05:25:00
3.565e-05,2.309e-05,1.397e-05,2017-04-09,5,26,2017-04-09 05:26:00
3.589e-05,2.37e-05,1.5e-05,2017-04-09,5,27,2017-04-09 05:27:00
3.628e-05,2.379e-05,1.448e-05,2017-04-09,5,28,2017-04-09 05:28:00
3.609e-05,2.356e-05,1.428e-05,2017-04-09,5,29,2017-04-09 05:29:00
3.522e-05,2.328e-05,1.446e-05,2017-04-09,5,30,2017-04-09 05:30:00
3.631e-05,2.333e-05,1.422e-05,2017-04-09,5,31,2017-04-09 05:31:00
2.871e-05,1.632e-05,1.618e-05,2017-04-09,5,32,2017-04-09 05:32:00
3.526e-05,2.303e-05,1.441e-05,2017-04-09,5,38,2017-04-09 05:38:00
