f-res (Hz):	1392
1355.000	209127.973
1356.000	215170.834
1357.000	221215.594
1358.000	227252.743
1359.000	233272.526
1360.000	239264.964
1361.000	245219.887
1362.000	251126.954
1363.000	256975.683
1364.000	262755.485
1365.000	268455.691
1366.000	274065.582
1367.000	279574.427
1368.000	284971.514
1369.000	290246.182
1370.000	295387.861
1371.000	300386.100
1372.000	305230.609
1373.000	309911.287
1374.000	314418.264
1375.000	318741.930
1376.000	322872.972
1377.000	326802.407
1378.000	330521.612
1379.000	334022.359
1380.000	337296.843
1381.000	340337.712
1382.000	343138.094
1383.000	345691.623
1384.000	347992.463
1385.000	350035.329
1386.000	351815.512
1387.000	353328.889
1388.000	354571.948
1389.000	355541.795
1390.000	356236.166
1391.000	356653.439
1392.000	356792.639
1393.000	356653.439
1394.000	356236.166
1395.000	355541.795
1396.000	354571.948
1397.000	353328.889
1398.000	351815.512
1399.000	350035.329
1400.000	347992.463
1401.000	345691.623
1402.000	343138.094
1403.000	340337.712
1404.000	337296.843
1405.000	334022.359
1406.000	330521.612
1407.000	326802.407
1408.000	322872.972
1409.000	318741.930
1410.000	314418.264
1411.000	309911.287
1412.000	305230.609
1413.000	300386.100
1414.000	295387.861
1415.000	290246.182
1416.000	284971.514
1417.000	279574.427
1418.000	274065.582
1419.000	268455.691
1420.000	262755.485
1421.000	256975.683
1422.000	251126.954
1423.000	245219.887
1424.000	239264.964
1425.000	233272.526
1426.000	227252.743
1427.000	221215.594
1428.000	215170.834
1429.000	209127.973
