f-res (Hz):	1396
1355.000	206490.906
1356.000	213131.219
1357.000	219813.216
1358.000	226527.597
1359.000	233264.702
1360.000	240014.524
1361.000	246766.732
1362.000	253510.695
1363.000	260235.505
1364.000	266930.010
1365.000	273582.835
1366.000	280182.417
1367.000	286717.036
1368.000	293174.848
1369.000	299543.919
1370.000	305812.263
1371.000	311967.874
1372.000	317998.770
1373.000	323893.025
1374.000	329638.813
1375.000	335224.441
1376.000	340638.395
1377.000	345869.376
1378.000	350906.337
1379.000	355738.526
1380.000	360355.522
1381.000	364747.270
1382.000	368904.122
1383.000	372816.869
1384.000	376476.776
1385.000	379875.615
1386.000	383005.694
1387.000	385859.888
1388.000	388431.665
1389.000	390715.111
1390.000	392704.952
1391.000	394396.578
1392.000	395786.054
1393.000	396870.141
1394.000	397646.306
1395.000	398112.734
1396.000	398268.331
1397.000	398112.734
1398.000	397646.306
1399.000	396870.141
1400.000	395786.054
1401.000	394396.578
1402.000	392704.952
1403.000	390715.111
1404.000	388431.665
1405.000	385859.888
1406.000	383005.694
1407.000	379875.615
1408.000	376476.776
1409.000	372816.869
1410.000	368904.122
1411.000	364747.270
1412.000	360355.522
1413.000	355738.526
1414.000	350906.337
1415.000	345869.376
1416.000	340638.395
1417.000	335224.441
1418.000	329638.813
1419.000	323893.025
1420.000	317998.770
1421.000	311967.874
1422.000	305812.263
1423.000	299543.919
1424.000	293174.848
1425.000	286717.036
1426.000	280182.417
1427.000	273582.835
1428.000	266930.010
1429.000	260235.505
