f-res (Hz):	1394
1355.000	211953.453
1356.000	218944.168
1357.000	225974.908
1358.000	233034.921
1359.000	240113.040
1360.000	247197.706
1361.000	254276.998
1362.000	261338.665
1363.000	268370.151
1364.000	275358.638
1365.000	282291.077
1366.000	289154.227
1367.000	295934.701
1368.000	302619.000
1369.000	309193.560
1370.000	315644.801
1371.000	321959.164
1372.000	328123.166
1373.000	334123.442
1374.000	339946.795
1375.000	345580.243
1376.000	351011.069
1377.000	356226.865
1378.000	361215.583
1379.000	365965.576
1380.000	370465.651
1381.000	374705.103
1382.000	378673.767
1383.000	382362.052
1384.000	385760.981
1385.000	388862.231
1386.000	391658.160
1387.000	394141.847
1388.000	396307.111
1389.000	398148.547
1390.000	399661.538
1391.000	400842.283
1392.000	401687.807
1393.000	402195.977
1394.000	402365.510
1395.000	402195.977
1396.000	401687.807
1397.000	400842.283
1398.000	399661.538
1399.000	398148.547
1400.000	396307.111
1401.000	394141.847
1402.000	391658.160
1403.000	388862.231
1404.000	385760.981
1405.000	382362.052
1406.000	378673.767
1407.000	374705.103
1408.000	370465.651
1409.000	365965.576
1410.000	361215.583
1411.000	356226.865
1412.000	351011.069
1413.000	345580.243
1414.000	339946.795
1415.000	334123.442
1416.000	328123.166
1417.000	321959.164
1418.000	315644.801
1419.000	309193.560
1420.000	302619.000
1421.000	295934.701
1422.000	289154.227
1423.000	282291.077
1424.000	275358.638
1425.000	268370.151
1426.000	261338.665
1427.000	254276.998
1428.000	247197.706
1429.000	240113.040
