,CRDS Time,Averaged Extinction
675,2017-04-11 02:46:24,17.33244679208874
676,2017-04-11 02:47:24,17.92754704561729
677,2017-04-11 02:48:24,16.927286355051553
678,2017-04-11 02:49:24,17.959749998989615
679,2017-04-11 02:50:24,16.15386200755664
680,2017-04-11 02:51:24,18.3576459591182
681,2017-04-11 02:52:24,18.796276573845088
682,2017-04-11 02:53:24,17.36219722509716
683,2017-04-11 02:54:24,17.349914358151533
684,2017-04-11 02:55:24,17.41441657238121
685,2017-04-11 02:56:24,17.740186449372775
686,2017-04-11 02:57:24,18.868333751799117
687,2017-04-11 02:58:24,16.702080424436527
688,2017-04-11 02:59:24,17.34574289516458
689,2017-04-11 03:00:24,
690,2017-04-11 14:15:00,
691,2017-04-11 14:16:00,
692,2017-04-11 14:17:00,
693,2017-04-11 14:18:00,
694,2017-04-11 14:19:00,
695,2017-04-11 14:20:00,
696,2017-04-11 14:21:00,
697,2017-04-11 14:22:00,
698,2017-04-11 14:23:00,9.208105839942403
699,2017-04-11 14:24:00,7.613731016773129
700,2017-04-11 14:25:00,8.52464653171275
701,2017-04-11 14:26:00,8.794220752901287
702,2017-04-11 14:27:00,8.684873884549381
703,2017-04-11 14:28:00,7.2496029196647065
704,2017-04-11 14:29:00,7.640472037849346
705,2017-04-11 14:30:00,8.246052407241198
706,2017-04-11 14:31:00,7.421636279025239
707,2017-04-11 14:32:00,7.390162418637917
708,2017-04-11 14:33:00,7.846843031129804
709,2017-04-11 14:34:00,8.106412474299896
710,2017-04-11 14:35:00,7.331699332623506
711,2017-04-11 14:36:00,7.896712051150617
712,2017-04-11 14:37:00,8.781672963025768
713,2017-04-11 14:38:00,8.08007215932645
714,2017-04-11 14:39:00,8.2896440189991
715,2017-04-11 14:40:00,9.229679803089539
716,2017-04-11 14:41:00,9.224626787826441
717,2017-04-11 14:42:00,8.31096136761627
718,2017-04-11 14:43:00,9.9720432454494
719,2017-04-11 14:44:00,
720,2017-04-11 14:45:00,
721,2017-04-11 14:46:00,
722,2017-04-11 14:47:00,
723,2017-04-11 14:48:00,
724,2017-04-11 14:49:00,
725,2017-04-11 14:50:00,
726,2017-04-11 14:51:00,
727,2017-04-11 14:52:00,
728,2017-04-11 14:53:00,7.6069193539736695
729,2017-04-11 14:54:00,9.351631624491175
730,2017-04-11 14:55:00,7.095796630086547
731,2017-04-11 14:56:00,6.146460615480711
732,2017-04-11 14:57:00,7.339203309014537
733,2017-04-11 14:58:00,7.7923207169008935
734,2017-04-11 14:59:00,8.896611385430797
735,2017-04-11 15:00:00,7.889354926167714
736,2017-04-11 15:01:00,8.020319517403527
737,2017-04-11 15:02:00,8.103290674516
738,2017-04-11 15:03:00,7.009003621980997
739,2017-04-11 15:04:00,7.170679214714795
740,2017-04-11 15:05:00,8.215977208468736
741,2017-04-11 15:06:00,7.242054473210769
742,2017-04-11 15:07:00,7.589936907776715
743,2017-04-11 15:08:00,7.443125554676118
744,2017-04-11 15:09:00,7.194310288905145
745,2017-04-11 15:10:00,7.158083630524162
746,2017-04-11 15:11:00,7.517369350709861
747,2017-04-11 15:12:00,7.251831907282292
748,2017-04-11 15:13:00,7.114325953751683
749,2017-04-11 15:14:00,
750,2017-04-11 15:15:00,
751,2017-04-11 15:16:00,
752,2017-04-11 15:17:00,
753,2017-04-11 15:18:00,
754,2017-04-11 15:19:00,
755,2017-04-11 15:20:00,
756,2017-04-11 15:21:00,
757,2017-04-11 15:22:00,
758,2017-04-11 15:23:00,7.8637030807236155
759,2017-04-11 15:24:00,6.760919485669419
760,2017-04-11 15:25:00,6.79545202023033
761,2017-04-11 15:26:00,7.908806896126024
762,2017-04-11 15:27:00,8.080525365136399
763,2017-04-11 15:28:00,6.947081048651242
764,2017-04-11 15:29:00,7.6077180896908585
765,2017-04-11 15:30:00,7.108965354431251
766,2017-04-11 15:31:00,6.855227092677564
767,2017-04-11 15:32:00,7.436194355788093
768,2017-04-11 15:33:00,6.911312619777806
769,2017-04-11 15:34:00,7.461076518792983
770,2017-04-11 15:35:00,7.45535992574223
771,2017-04-11 15:36:00,7.203627699486145
772,2017-04-11 15:37:00,7.486619591087793
773,2017-04-11 15:38:00,7.666809651047028
774,2017-04-11 15:39:00,7.102591559975091
775,2017-04-11 15:40:00,7.229286928752456
776,2017-04-11 15:41:00,7.456852024027241
777,2017-04-11 15:42:00,7.548200450764447
778,2017-04-11 15:43:00,7.321149114657944
779,2017-04-11 15:44:00,
780,2017-04-11 15:45:00,
781,2017-04-11 15:46:00,
782,2017-04-11 15:47:00,
783,2017-04-11 15:48:00,
784,2017-04-11 15:49:00,
785,2017-04-11 15:50:00,
786,2017-04-11 15:51:00,
787,2017-04-11 15:52:00,
788,2017-04-11 15:53:00,6.780738822336606
789,2017-04-11 15:54:00,6.528700717606372
790,2017-04-11 15:55:00,9.045378831300876
791,2017-04-11 15:56:00,7.529088849706344
792,2017-04-11 15:57:00,7.702382932351877
793,2017-04-11 15:58:00,8.524097740873565
794,2017-04-11 15:59:00,8.401337166061218
795,2017-04-11 16:00:00,7.3896638452828
796,2017-04-11 16:01:00,7.40866347453192
797,2017-04-11 16:02:00,6.990052466026842
798,2017-04-11 16:03:00,6.962719150392584
799,2017-04-11 16:04:00,7.620740156502043
800,2017-04-11 16:05:00,7.782435562356301
801,2017-04-11 16:06:00,7.183816102130395
802,2017-04-11 16:07:00,7.797656023758864
803,2017-04-11 16:08:00,7.345524110781653
804,2017-04-11 16:09:00,7.390170146289264
805,2017-04-11 16:10:00,6.79728727021539
806,2017-04-11 16:11:00,7.018703290080156
807,2017-04-11 16:12:00,7.13318264524294
808,2017-04-11 16:13:00,6.586734877431037
809,2017-04-11 16:14:00,
810,2017-04-11 16:15:00,
811,2017-04-11 16:16:00,
812,2017-04-11 16:17:00,
813,2017-04-11 16:18:00,
814,2017-04-11 16:19:00,
815,2017-04-11 16:20:00,
816,2017-04-11 16:21:00,
817,2017-04-11 16:22:00,
818,2017-04-11 16:23:00,6.059255804557042
819,2017-04-11 16:24:00,6.685583568109157
820,2017-04-11 16:25:00,5.782481158899629
821,2017-04-11 16:26:00,6.4814650786685934
822,2017-04-11 16:27:00,7.142709400060548
823,2017-04-11 16:28:00,6.754541196921869
824,2017-04-11 16:29:00,6.281964511388347
825,2017-04-11 16:30:00,7.27878843088545
826,2017-04-11 16:31:00,6.664243807076248
827,2017-04-11 16:32:00,6.028078590364852
828,2017-04-11 16:33:00,6.384747923349539
829,2017-04-11 16:34:00,6.629116200177015
830,2017-04-11 16:35:00,7.291509942080541
831,2017-04-11 16:36:00,6.851691112703148
832,2017-04-11 16:37:00,7.335933881107187
833,2017-04-11 16:38:00,6.2956560489767
834,2017-04-11 16:39:00,5.732298474677253
835,2017-04-11 16:40:00,6.976099663941979
836,2017-04-11 16:41:00,5.997843225848425
837,2017-04-11 16:42:00,6.58241043976158
838,2017-04-11 16:43:00,6.6097780037337195
839,2017-04-11 16:44:00,
840,2017-04-11 16:45:00,
841,2017-04-11 16:46:00,
842,2017-04-11 16:47:00,
843,2017-04-11 16:48:00,
844,2017-04-11 16:49:00,
845,2017-04-11 16:50:00,
846,2017-04-11 16:51:00,
847,2017-04-11 16:52:00,
848,2017-04-11 16:53:00,6.087532819045184
849,2017-04-11 16:54:00,5.943836471801961
850,2017-04-11 16:55:00,6.088960553844999
851,2017-04-11 16:56:00,6.618389964817011
852,2017-04-11 16:57:00,6.918345515079663
853,2017-04-11 16:58:00,6.123652106932524
854,2017-04-11 16:59:00,7.258395340471543
855,2017-04-11 17:00:00,8.059943667273075
856,2017-04-11 17:01:00,6.157477648120357
857,2017-04-11 17:02:00,6.401151037905654
858,2017-04-11 17:03:00,7.1520243058554565
859,2017-04-11 17:04:00,5.785863762559952
860,2017-04-11 17:05:00,6.800096873230737
861,2017-04-11 17:06:00,6.623496639264195
862,2017-04-11 17:07:00,6.5284311656325125
863,2017-04-11 17:08:00,6.481418193063514
864,2017-04-11 17:09:00,6.6918535159252235
865,2017-04-11 17:10:00,5.920212626191633
866,2017-04-11 17:11:00,6.364790299814535
867,2017-04-11 17:12:00,6.260250764682583
868,2017-04-11 17:13:00,5.935693307324929
869,2017-04-11 17:14:00,
870,2017-04-11 17:15:00,
871,2017-04-11 17:16:00,
872,2017-04-11 17:17:00,
873,2017-04-11 17:18:00,
874,2017-04-11 17:19:00,
875,2017-04-11 17:20:00,
876,2017-04-11 17:21:00,
877,2017-04-11 17:22:00,
878,2017-04-11 17:23:00,6.272851407393108
879,2017-04-11 17:24:00,6.736885474817313
880,2017-04-11 17:25:00,6.625795082370029
881,2017-04-11 17:26:00,6.5985408008445825
882,2017-04-11 17:27:00,6.516411429319987
883,2017-04-11 17:28:00,7.504057781195638
884,2017-04-11 17:29:00,6.452733836033329
885,2017-04-11 17:30:00,6.873893039201325
886,2017-04-11 17:31:00,6.64949758184514
887,2017-04-11 17:32:00,7.478428278016965
888,2017-04-11 17:33:00,8.394299906644708
889,2017-04-11 17:34:00,7.042006180470199
890,2017-04-11 17:35:00,6.7489169024752504
891,2017-04-11 17:36:00,6.710429630899183
892,2017-04-11 17:37:00,6.763476099413523
893,2017-04-11 17:38:00,6.3748745738207395
894,2017-04-11 17:39:00,6.140021121949283
895,2017-04-11 17:40:00,5.975567643636636
896,2017-04-11 17:41:00,6.732019000497731
897,2017-04-11 17:42:00,6.8951841905260265
898,2017-04-11 17:43:00,6.317582696682818
899,2017-04-11 17:44:00,
900,2017-04-11 17:45:00,
901,2017-04-11 17:46:00,
902,2017-04-11 17:47:00,
903,2017-04-11 17:48:00,
904,2017-04-11 17:49:00,
905,2017-04-11 17:50:00,
906,2017-04-11 17:51:00,
907,2017-04-11 17:52:00,
908,2017-04-11 17:53:00,6.068114000681066
909,2017-04-11 17:54:00,7.080358990792075
910,2017-04-11 17:55:00,6.177273374595325
911,2017-04-11 17:56:00,6.414012597951549
912,2017-04-11 17:57:00,6.861903801400218
913,2017-04-11 17:58:00,6.662838296055034
914,2017-04-11 17:59:00,6.270394408909804
915,2017-04-11 18:00:00,6.529129594215204
916,2017-04-11 18:01:00,5.5536111997175235
917,2017-04-11 18:02:00,6.105816338838663
918,2017-04-11 18:03:00,7.023623528837388
919,2017-04-11 18:04:00,6.828575805767861
920,2017-04-11 18:05:00,5.676609097530803
921,2017-04-11 18:06:00,6.107787104174909
922,2017-04-11 18:07:00,5.9664495104418895
923,2017-04-11 18:08:00,6.364896127879275
924,2017-04-11 18:09:00,7.338011845320918
925,2017-04-11 18:10:00,6.5381926143245295
926,2017-04-11 18:11:00,5.850090594105754
927,2017-04-11 18:12:00,5.851793008539165
928,2017-04-11 18:13:00,6.888388252997823
929,2017-04-11 18:14:00,
930,2017-04-11 18:15:00,
931,2017-04-11 18:16:00,
932,2017-04-11 18:17:00,
933,2017-04-11 18:18:00,
934,2017-04-11 18:19:00,
935,2017-04-11 18:20:00,
936,2017-04-11 18:21:00,
937,2017-04-11 18:22:00,
938,2017-04-11 18:23:00,7.961408425551804
939,2017-04-11 18:24:00,6.557850634346274
940,2017-04-11 18:25:00,6.9147407896887225
941,2017-04-11 18:26:00,6.260721656367852
942,2017-04-11 18:27:00,6.591270274212067
943,2017-04-11 18:28:00,6.466379775098929
944,2017-04-11 18:29:00,5.853908413548492
945,2017-04-11 18:30:00,6.8318981278845134
946,2017-04-11 18:31:00,6.678194821025992
947,2017-04-11 18:32:00,7.293773466896221
948,2017-04-11 18:33:00,6.183127776766164
949,2017-04-11 18:34:00,6.169635390940266
950,2017-04-11 18:35:00,6.585957327387808
951,2017-04-11 18:36:00,6.570656116634969
952,2017-04-11 18:37:00,6.895091632963846
953,2017-04-11 18:38:00,7.090986899525593
954,2017-04-11 18:39:00,6.371251336458676
955,2017-04-11 18:40:00,7.102113188055759
956,2017-04-11 18:41:00,6.12207851399206
957,2017-04-11 18:42:00,7.510938434797737
958,2017-04-11 18:43:00,6.635782268196321
959,2017-04-11 18:44:00,
960,2017-04-11 18:45:00,
961,2017-04-11 18:46:00,
962,2017-04-11 18:47:00,
963,2017-04-11 18:48:00,
964,2017-04-11 18:49:00,
965,2017-04-11 18:50:00,
966,2017-04-11 18:51:00,
967,2017-04-11 18:52:00,
968,2017-04-11 18:53:00,
969,2017-04-11 18:54:00,6.257708863377883
970,2017-04-11 18:55:00,7.000293248545637
971,2017-04-11 18:56:00,6.964629879833087
972,2017-04-11 18:57:00,5.954274894300579
973,2017-04-11 18:58:00,
974,2017-04-11 18:59:04,
975,2017-04-11 19:00:04,
976,2017-04-11 19:01:04,
977,2017-04-11 19:02:04,5.95683416020874
978,2017-04-11 19:03:04,6.337005377178517
979,2017-04-11 19:04:04,6.935774547757804
980,2017-04-11 19:05:04,6.24246499433267
981,2017-04-11 19:06:04,6.357556382606331
982,2017-04-11 19:07:04,6.835743375504075
983,2017-04-11 19:08:04,6.388834018277639
984,2017-04-11 19:09:04,6.408818819886308
985,2017-04-11 19:10:04,6.2961678202855085
986,2017-04-11 19:11:04,6.550360697078073
987,2017-04-11 19:12:04,6.892935391241093
988,2017-04-11 19:13:04,7.129237771200167
989,2017-04-11 19:14:04,
990,2017-04-11 19:15:04,
991,2017-04-11 19:16:04,
992,2017-04-11 19:17:04,
993,2017-04-11 19:18:04,
994,2017-04-11 19:19:04,
995,2017-04-11 19:20:04,
996,2017-04-11 19:21:04,
997,2017-04-11 19:22:04,
998,2017-04-11 19:23:04,6.09392672060974
999,2017-04-11 19:24:04,6.939422993351846
1000,2017-04-11 19:25:04,7.551293510589778
1001,2017-04-11 19:26:04,6.456483491528035
1002,2017-04-11 19:27:04,6.539836475471715
1003,2017-04-11 19:28:04,6.5574916144690985
1004,2017-04-11 19:29:04,6.587328956900616
1005,2017-04-11 19:30:04,6.458042772039657
1006,2017-04-11 19:31:04,5.877451748535611
1007,2017-04-11 19:32:04,6.699708879717486
1008,2017-04-11 19:33:04,7.345180815578785
1009,2017-04-11 19:34:04,7.73169869171058
1010,2017-04-11 19:35:04,7.871317358136836
1011,2017-04-11 19:36:04,6.804690571174996
1012,2017-04-11 19:37:04,7.321442400116739
1013,2017-04-11 19:38:04,7.392704210274209
1014,2017-04-11 19:39:04,7.20524265973756
1015,2017-04-11 19:40:04,7.74984315785596
1016,2017-04-11 19:41:04,7.748857474472471
1017,2017-04-11 19:42:04,6.4043423113744415
1018,2017-04-11 19:43:04,7.303670998225194
1019,2017-04-11 19:44:04,
1020,2017-04-11 19:45:04,
1021,2017-04-11 19:46:04,
1022,2017-04-11 19:47:04,
1023,2017-04-11 19:48:04,
1024,2017-04-11 19:49:04,
1025,2017-04-11 19:50:04,
1026,2017-04-11 19:51:04,
1027,2017-04-11 19:52:04,
1028,2017-04-11 19:53:04,7.772262078529215
1029,2017-04-11 19:54:04,6.37366356142371
1030,2017-04-11 19:55:04,6.958351833468433
1031,2017-04-11 19:56:04,7.481828203996146
1032,2017-04-11 19:57:04,6.839240958522075
1033,2017-04-11 19:58:04,6.7003597529728856
1034,2017-04-11 19:59:04,6.59610965815844
1035,2017-04-11 20:00:04,6.984707656341146
1036,2017-04-11 20:01:04,6.923304224566212
1037,2017-04-11 20:02:04,7.596510170725419
1038,2017-04-11 20:03:04,6.1524823701464175
1039,2017-04-11 20:04:04,6.947331395899897
1040,2017-04-11 20:05:04,6.702614900063897
1041,2017-04-11 20:06:04,6.470635252955897
1042,2017-04-11 20:07:04,6.414798253049497
1043,2017-04-11 20:08:04,6.9023833325824135
1044,2017-04-11 20:09:04,6.424812128513192
1045,2017-04-11 20:10:04,7.394110148836829
1046,2017-04-11 20:11:04,7.194582393435669
1047,2017-04-11 20:12:04,6.56941815484626
1048,2017-04-11 20:13:04,6.432514319833748
1049,2017-04-11 20:14:04,
1050,2017-04-11 20:15:04,
1051,2017-04-11 20:16:04,
1052,2017-04-11 20:17:04,
1053,2017-04-11 20:18:04,
1054,2017-04-11 20:19:04,
1055,2017-04-11 20:20:04,
1056,2017-04-11 20:21:04,
1057,2017-04-11 20:22:04,
1058,2017-04-11 20:23:04,6.918161875902734
1059,2017-04-11 20:24:04,8.038866065522154
1060,2017-04-11 20:25:04,6.481051945394379
1061,2017-04-11 20:26:04,7.884478516142873
1062,2017-04-11 20:27:04,7.37639345358096
1063,2017-04-11 20:28:04,6.844509376117415
1064,2017-04-11 20:29:04,7.726991248670996
1065,2017-04-11 20:30:04,5.76874082529155
1066,2017-04-11 20:31:04,6.3822428786216925
1067,2017-04-11 20:32:04,6.455136999638167
1068,2017-04-11 20:33:04,6.785592722659106
1069,2017-04-11 20:34:04,7.1442314256070585
1070,2017-04-11 20:35:04,6.566818332991627
1071,2017-04-11 20:36:04,7.411963943218042
1072,2017-04-11 20:37:04,6.901497724767244
1073,2017-04-11 20:38:04,7.012196631503597
1074,2017-04-11 20:39:04,7.8037982440966145
1075,2017-04-11 20:40:04,6.652946262900472
1076,2017-04-11 20:41:04,6.86122287193736
1077,2017-04-11 20:42:04,6.5707729180389896
1078,2017-04-11 20:43:04,7.278892993355378
1079,2017-04-11 20:44:04,
1080,2017-04-11 20:45:04,
1081,2017-04-11 20:46:04,
1082,2017-04-11 20:47:04,
1083,2017-04-11 20:48:04,
1084,2017-04-11 20:49:04,
1085,2017-04-11 20:50:04,
1086,2017-04-11 20:51:04,
1087,2017-04-11 20:52:04,
1088,2017-04-11 20:53:04,6.294521516104977
1089,2017-04-11 20:54:04,6.694683577297149
1090,2017-04-11 20:55:04,6.446763375213294
1091,2017-04-11 20:56:04,7.151508930332621
1092,2017-04-11 20:57:04,6.0665237398409
1093,2017-04-11 20:58:04,8.170623496695251
1094,2017-04-11 20:59:04,6.972595502654751
1095,2017-04-11 21:00:04,6.532784551741108
1096,2017-04-11 21:01:04,7.093684407067546
1097,2017-04-11 21:02:04,7.195029206156676
1098,2017-04-11 21:03:04,6.638226713373972
1099,2017-04-11 21:04:04,6.695230996683373
1100,2017-04-11 21:05:04,7.283248970390881
1101,2017-04-11 21:06:04,6.881883504679221
1102,2017-04-11 21:07:04,6.936837331509109
1103,2017-04-11 21:08:04,6.425680809285911
1104,2017-04-11 21:09:04,7.544888029496212
1105,2017-04-11 21:10:04,7.3094549461825205
1106,2017-04-11 21:11:04,6.55156724196035
1107,2017-04-11 21:12:04,7.3533014781781185
1108,2017-04-11 21:13:04,7.8431204503437995
1109,2017-04-11 21:14:04,
1110,2017-04-11 21:15:04,
1111,2017-04-11 21:16:04,
1112,2017-04-11 21:17:04,
1113,2017-04-11 21:18:04,
1114,2017-04-11 21:19:04,
1115,2017-04-11 21:20:04,
1116,2017-04-11 21:21:04,
1117,2017-04-11 21:22:04,
1118,2017-04-11 21:23:04,6.687502366053696
1119,2017-04-11 21:24:04,7.419790756063616
1120,2017-04-11 21:25:04,6.994075407435072
1121,2017-04-11 21:26:04,7.325426135344739
1122,2017-04-11 21:27:04,7.567081914757761
1123,2017-04-11 21:28:04,6.69589395847294
1124,2017-04-11 21:29:04,8.096159447693449
1125,2017-04-11 21:30:04,7.154117569642975
1126,2017-04-11 21:31:04,7.507372142471258
1127,2017-04-11 21:32:04,6.551221594564163
1128,2017-04-11 21:33:04,7.716121135363909
1129,2017-04-11 21:34:04,8.050388211010805
1130,2017-04-11 21:35:04,8.031124547823804
1131,2017-04-11 21:36:04,7.236592252206952
1132,2017-04-11 21:37:04,7.340599268656558
1133,2017-04-11 21:38:04,6.877846787003429
1134,2017-04-11 21:39:04,8.163453000576332
1135,2017-04-11 21:40:04,7.85577085155269
1136,2017-04-11 21:41:04,7.321965500724705
1137,2017-04-11 21:42:04,7.960095976939863
1138,2017-04-11 21:43:04,6.869544143059306
1139,2017-04-11 21:44:04,
1140,2017-04-11 21:45:04,
1141,2017-04-11 21:46:04,
1142,2017-04-11 21:47:04,
1143,2017-04-11 21:48:04,
1144,2017-04-11 21:49:04,
1145,2017-04-11 21:50:04,
1146,2017-04-11 21:51:04,
1147,2017-04-11 21:52:04,
1148,2017-04-11 21:53:04,7.161958330162162
1149,2017-04-11 21:54:04,7.942023908066224
1150,2017-04-11 21:55:04,6.745357070470162
1151,2017-04-11 21:56:04,7.691915767270213
1152,2017-04-11 21:57:04,7.3951745077269475
1153,2017-04-11 21:58:04,7.759236820720734
1154,2017-04-11 21:59:04,7.8232241854560005
1155,2017-04-11 22:00:04,8.129017709615564
1156,2017-04-11 22:01:04,7.712180847480935
1157,2017-04-11 22:02:04,7.802170819745218
1158,2017-04-11 22:03:04,8.06795076373311
1159,2017-04-11 22:04:04,8.764433554624024
1160,2017-04-11 22:05:04,7.142146699654824
1161,2017-04-11 22:06:04,8.365833400094195
1162,2017-04-11 22:07:04,7.71391237931863
1163,2017-04-11 22:08:04,8.191181067243782
1164,2017-04-11 22:09:04,7.436612706491212
1165,2017-04-11 22:10:04,8.785513089598593
1166,2017-04-11 22:11:04,7.069075029485804
1167,2017-04-11 22:12:04,7.431656211386229
1168,2017-04-11 22:13:04,6.829945076792131
1169,2017-04-11 22:14:04,
1170,2017-04-11 22:15:04,
1171,2017-04-11 22:16:04,
1172,2017-04-11 22:17:04,
1173,2017-04-11 22:18:04,
1174,2017-04-11 22:19:04,
1175,2017-04-11 22:20:04,
1176,2017-04-11 22:21:04,
1177,2017-04-11 22:22:04,
1178,2017-04-11 22:23:04,7.434833176571065
1179,2017-04-11 22:24:04,6.826739230153978
1180,2017-04-11 22:25:04,7.946992701359144
1181,2017-04-11 22:26:04,7.79406304311883
1182,2017-04-11 22:27:04,8.414403577967716
1183,2017-04-11 22:28:04,7.264567112984314
1184,2017-04-11 22:29:04,7.060099140684029
1185,2017-04-11 22:30:04,8.057437733802209
1186,2017-04-11 22:31:04,7.921389119224556
1187,2017-04-11 22:32:04,7.4693450380647795
1188,2017-04-11 22:33:04,6.56140791913873
1189,2017-04-11 22:34:04,7.240607201408282
1190,2017-04-11 22:35:04,6.900350942992061
1191,2017-04-11 22:36:04,6.973259653306743
1192,2017-04-11 22:37:04,6.909527257695763
1193,2017-04-11 22:38:04,6.816374636275837
1194,2017-04-11 22:39:04,6.235618464690437
1195,2017-04-11 22:40:04,7.084767383228512
1196,2017-04-11 22:41:04,6.774270951791339
1197,2017-04-11 22:42:04,6.378062118438654
1198,2017-04-11 22:43:04,6.613787418592125
1199,2017-04-11 22:44:04,
1200,2017-04-11 22:45:04,
1201,2017-04-11 22:46:04,
1202,2017-04-11 22:47:04,
1203,2017-04-11 22:48:04,
1204,2017-04-11 22:49:04,
1205,2017-04-11 22:50:04,
1206,2017-04-11 22:51:04,
1207,2017-04-11 22:52:04,
1208,2017-04-11 22:53:04,7.0107909704169185
1209,2017-04-11 22:54:04,6.78493252004469
1210,2017-04-11 22:55:04,7.8643665060410575
1211,2017-04-11 22:56:04,8.216423002308149
1212,2017-04-11 22:57:04,6.641789776177321
1213,2017-04-11 22:58:04,6.714479764022873
1214,2017-04-11 22:59:04,6.518072255675558
1215,2017-04-11 23:00:04,7.196907040845905
1216,2017-04-11 23:01:04,6.731096795517763
1217,2017-04-11 23:02:04,7.629508689048785
1218,2017-04-11 23:03:04,7.4904526383941965
1219,2017-04-11 23:04:04,7.418249908386923
1220,2017-04-11 23:05:04,7.225967419922854
1221,2017-04-11 23:06:04,6.8666762738317155
1222,2017-04-11 23:07:04,6.615170294444976
1223,2017-04-11 23:08:04,7.41673459922256
1224,2017-04-11 23:09:04,6.681434439241127
1225,2017-04-11 23:10:04,6.599885327738678
1226,2017-04-11 23:11:04,6.776274664424241
1227,2017-04-11 23:12:04,7.707859052912467
1228,2017-04-11 23:13:04,6.295562159116687
1229,2017-04-11 23:14:04,
1230,2017-04-11 23:15:04,
1231,2017-04-11 23:16:04,
1232,2017-04-11 23:17:04,
1233,2017-04-11 23:18:04,
1234,2017-04-11 23:19:04,
1235,2017-04-11 23:20:04,
1236,2017-04-11 23:21:04,
1237,2017-04-11 23:22:04,
1238,2017-04-11 23:23:04,6.989366984064791
1239,2017-04-11 23:24:04,5.825899648118006
1240,2017-04-11 23:25:04,5.7758923339005594
1241,2017-04-11 23:26:04,5.49572904597704
1242,2017-04-11 23:27:04,6.191895957006096
1243,2017-04-11 23:28:04,6.253319990644059
1244,2017-04-11 23:29:04,6.33520578412415
1245,2017-04-11 23:30:04,6.270666188956676
1246,2017-04-11 23:31:04,5.855774426379201
1247,2017-04-11 23:32:04,7.634352535487107
1248,2017-04-11 23:33:04,7.175125909972179
1249,2017-04-11 23:34:04,7.610024802675477
1250,2017-04-11 23:35:04,7.496855303783456
1251,2017-04-11 23:36:04,8.409141827790252
1252,2017-04-11 23:37:04,7.471493455103851
1253,2017-04-11 23:38:04,8.956395406686577
1254,2017-04-11 23:39:04,8.105790361993261
1255,2017-04-11 23:40:04,7.089144924643848
1256,2017-04-11 23:41:04,7.213145062196408
1257,2017-04-11 23:42:04,8.434274735759857
1258,2017-04-11 23:43:04,7.970033705218069
1259,2017-04-11 23:44:04,
1260,2017-04-11 23:45:04,
1261,2017-04-11 23:46:04,
1262,2017-04-11 23:47:04,
1263,2017-04-11 23:48:04,
1264,2017-04-11 23:49:04,
1265,2017-04-11 23:50:04,
1266,2017-04-11 23:51:04,
1267,2017-04-11 23:52:04,
1268,2017-04-11 23:53:04,7.574093402692921
1269,2017-04-11 23:54:04,8.495293684252799
1270,2017-04-11 23:55:04,9.14086754607769
1271,2017-04-11 23:56:04,9.293040894347858
1272,2017-04-11 23:57:04,9.220006727745194
1273,2017-04-11 23:58:04,9.64506157364684
1274,2017-04-11 23:59:04,8.490917690184004
1275,2017-04-12 00:00:04,9.243490219212083
1276,2017-04-12 00:01:04,9.309601989714885
1277,2017-04-12 00:02:04,7.839620127639034
1278,2017-04-12 00:03:04,8.899721172405284
1279,2017-04-12 00:04:04,8.73525532559115
1280,2017-04-12 00:05:04,8.550561774125766
1281,2017-04-12 00:06:04,8.295632742327722
1282,2017-04-12 00:07:04,10.32930609268311
1283,2017-04-12 00:08:04,8.61637538915093
1284,2017-04-12 00:09:04,8.074632172245858
1285,2017-04-12 00:10:04,8.679362665258203
1286,2017-04-12 00:11:04,9.08002999844968
1287,2017-04-12 00:12:04,9.044376837553854
1288,2017-04-12 00:13:04,8.498828420137688
1289,2017-04-12 00:14:04,
1290,2017-04-12 00:15:04,
1291,2017-04-12 00:16:04,
1292,2017-04-12 00:17:04,
1293,2017-04-12 00:18:04,
1294,2017-04-12 00:19:04,
1295,2017-04-12 00:20:04,
1296,2017-04-12 00:21:04,
1297,2017-04-12 00:22:04,
1298,2017-04-12 00:23:04,
1299,2017-04-12 00:24:04,8.281800445558748
1300,2017-04-12 00:25:04,7.92701838281845
1301,2017-04-12 00:26:04,8.749225196677376
1302,2017-04-12 00:27:05,8.630899406039754
1303,2017-04-12 00:28:05,8.189025090611407
1304,2017-04-12 00:29:05,8.520658635935463
1305,2017-04-12 00:30:05,7.589130233382502
1306,2017-04-12 00:31:05,7.382060030849209
1307,2017-04-12 00:32:05,7.61630447319597
1308,2017-04-12 00:33:05,8.289394254055289
1309,2017-04-12 00:34:05,6.974664485529039
1310,2017-04-12 00:35:05,8.073751905073083
1311,2017-04-12 00:36:05,7.885729668422935
1312,2017-04-12 00:37:05,7.9842708856089875
1313,2017-04-12 00:38:05,7.468443904627405
1314,2017-04-12 00:39:05,8.429741899757323
1315,2017-04-12 00:40:05,8.031657339540287
1316,2017-04-12 00:41:05,8.284268980715536
1317,2017-04-12 00:42:05,7.964430649816607
1318,2017-04-12 00:43:05,9.058058807407964
1319,2017-04-12 00:44:05,
1320,2017-04-12 00:45:05,
1321,2017-04-12 00:46:05,
1322,2017-04-12 00:47:05,
1323,2017-04-12 00:48:05,
1324,2017-04-12 00:49:05,
1325,2017-04-12 00:50:05,
1326,2017-04-12 00:51:05,
1327,2017-04-12 00:52:05,
1328,2017-04-12 00:53:05,
